Season,Episode,Character,Line
14,1,Expert 7,"It could be caused by something in the water supply. Uh, perhaps even by - global warming.
"
14,1,Expert 8,"Or cooling.
"
14,1,Expert 9,"Yes
"
14,1,Expert 7,"If.so, then the disease could start to affect our children
"
14,1,Chairman,"That does it!  I want health screening at all our nation's schools! We need to find out if any young people might be carrying this disease.
"
14,1,Expert 9,"Good afternoon, students. We are going to be a doing a health screening today. It won't take long, it'll be relatively painless, but we need to see if any students are showing... symptoms.  I'n a moment, I'm going to show you a suggestive picture.  And then I'm going to ask you a question about that picture. Alright, ready? Here we go. 
"
14,1,The class,"Oh! Wow. Ohhh.
"
14,1,Kenny,"(Woo hoo!)
"
14,1,Kyle,"Jesus, dude.
"
14,1,Butters,"Holy moly, what's that between the lady's legs? It's all bushy.
"
14,1,Expert 9,"Please just study the picture the best you can, students. I'll then ask you the question which you'll answer on the paper provided.
"
14,1,Butters,"I've never seen that part of a lady! Do they all got a hedge like that? Do they??
"
14,1,Expert 9,"Okay, very good.  Now, what color... was the handkerchief in the nice lady's hand? Write down your answer, please: what color was the handkerchief... in the nice lady's hand?
"
14,1,Butters,"Did you see that bush on that lady?? What the heck was that??
"
14,1,Expert 9,"Very good, turn your answers over please. 
"
14,1,Butters,"Gee whiz, it was like almost up to her belly button!
"
14,1,Expert 9,"Alright, now, who answered that the handkerchief was... yellow?  Very good, very good indeed. Now I'd like to see who answered ""What handkerchief?""  A-ha! You three boys, please come with me. 
"
14,1,Kyle,"I didn't see a handkerchief. Did you see a handkerchief, Kenny?
"
14,1,Kenny,"(Fuck no, I wasn't looking at a handkerchief!)
"
14,1,Expert 9,"I'm sorry boys, but I'm afraid you three have tested positive for sex addiction.
"
14,1,Kyle,"What?!
"
14,1,Butters,"Oh no!
"
14,1,Kenny,"(Who fuckin' cares?)
"
14,1,Expert 9,"We're gonna have to send you home, I'm afraid.
"
14,1,Kyle,"Wait, we're sex addicts? Uh-are you sure?
"
14,1,Expert 9,"Our nice-lady-with-the-handkerchief test is extremely comprehensive and thorough. I'm sorry, but you're simply too dangerous to have around normal, well-adjusted students.
"
14,1,Butters,"It was just... so big and bushy sir. Why does it look like that?
"
14,1,Kyle,"So what happens to us now?
"
14,1,Expert 9,"A life of desperation and anguish, I'm afraid. Your addiction will start off slowly - magazines, Internet sites - but then, as you keep chasing your high your tastes will get more and more dangerous. Most likely you'll end up going the way of David Carradine and Michael Hutchence: autoerotic asphyxiation.
"
14,1,Kenny,"(Autoerotic asphyxiation? What's that?)
"
14,1,Expert 9,"I don't want to go into too much detail but... you choke yourself with a belt around your neck while masturbating dressed up like Batman or something, then you pass out from lack of air and apparently it makes your orgasm super awesome.
"
14,1,Kenny,"(Really??)
"
14,1,Butters,"Oh no. I don't wanna have to buy a Batman costume.
"
14,1,Chairman,"Ladies and gentlemen, for the past several days we've been screening our nation's schools for signs of sex addiction. The results of our tests are troubling to say the least. Dr. Tonton?
"
14,1,Dr. Tonton,"In fourth graders, five percent of male students were found to be sex addicts. By sixth grade the number goes up to thirty percent. At high schools, nearly ninety-one percent of male students answered, ""What handkerchief?""
"
14,1,Chairman,"We're facing a sex addiction epidemic in our country. Young people all over America are infected, and at extreme risk to themselves and to the people around them.  They're leading lives of secret pain.
"
14,1,Reporter 1,"And so these infected boys will soon be secretly wishing they could be having sex all the time with lots of different people?
"
14,1,Chairman,"It appears so.
"
14,1,Reporter 1,"The poor bastards!
"
14,1,Reporter 2,"But what about us normal healthy adults? Are we at risk of exposure?
"
14,1,Chairman,"We don't believe so. In adult males, for whatever reason, sex addiction only seems to be problematic amongst rich successful celebrities.  However, we are still collecting data, and all-
"
14,1,Randy,"Why would wealth and success cause a man to go out and have sex with everyone he could?
"
14,1,Chairman,"-answers which we all desire.  Whatever is causing this outbreak, we guarantee we will find it! 
"
14,1,Mrs. McCormick,"Kenny, it's time for dinner!  Kenny?  AAAA!
"
14,1,Priest,"Sunset and Evening Star, and one clear call for me, and may their be no moaning of the bar when I put out to sea.
"
14,1,Kyle,"Oh God, it's true.
"
14,1,Priest,"But such a tide as moving seems asleep, too full for sound and foam, when that which drew from out the boundless deep t-
"
14,1,Butters,"There! It was like that! It looked just like that!  Just like this, buh, but smaller, and right in the place where her underwear should've been. If I trim it down, it'll look right..
"
14,1,Kyle,"Butters! Butters, stop it!
"
14,1,Butters,"But this is what I keep seeing in my head!
"
14,1,Kyle,"Butters, we are sick! Don't you get it?! We're gonna end up just like Kenny!
"
14,1,Butters,"No, uh, if I can just see it again, I, I'll be fine.
"
14,1,Kyle,"No! Butters, stop! 
"
14,1,Butters,"Haah! Leave me alone! 
"
14,1,Kyle,"Stop it! Stop!  Oh God! Oh God, help us!
"
14,1,Commentator,"Tiger... lines up his drive. He'll be hoping for a birdie here. Concentration is key.
"
14,1,Elin,"You motherfucker! I never should have married you! 
"
14,1,Tiger,"Aaagh! Goddamnit, stop it! 
"
14,1,Elin,"How many women did you fuck-a?! How many?!
"
14,1,Stan,"Aw dude, I clocked you!
"
14,1,Cartman,"I told you this game was sweet, dude.
"
14,1,Stan,"Hang on, hang on, I'm switching to a 7-iron. 
"
14,1,Cartman,"Oh! O-oh! Oh man, I lost another endorsement! How'd you do that?
"
14,1,Stan,"Hit A and X together.
"
14,1,Announcer,"Round 2. Fight!! 
"
14,1,Cartman,"Oh, you're going down, Elin!
"
14,1,Stan,"I don't think so dude, I got the pre-nup power-up.
"
14,1,Announcer,"Pre-nup power-up. 
"
14,1,Cartman,"Oh no!  Pre-nup? Weak. When'd you get that power-up?
"
14,1,Therapist,"All right, sex addicts. What other destructive behaviors that we engaged in that led to our ultimate downfall?  Anyone have another example? Let's see, how about... David!
"
14,1,David Letterman,"Haha, Oh, ahh, having sex with employees.
"
14,1,Therapist,"""Sex with employees."" Definitely a danger there. What else? Uh, Mr. Clinton.
"
14,1,Bill Clinton,"Putting cigars in girls' vaginas?
"
14,1,Therapist,"Very good, Billy.  ""cigars in vaginas."" Not the best idea there.
"
14,1,Charlie Sheen,"Watching Internet porn all day every day?
"
14,1,Therapist,"Spot on, Charlie Sheen! Excessive  ""Internet porn."" Now, the reason we are making this list is that we have new members today. I want you all to welcome Kyle and Bummers. The men all turn to look at the boys, who are seated in the last row.
"
14,1,Kyle,"Hello?
"
14,1,The men,"Hey Kyle, hi Kyle.
"
14,1,Therapist,"And would you care to share your stories with us, boys?
"
14,1,Kyle,"Well, I just found out I'm a sex addict. I'm so scared, I haven't even told my mom yet.
"
14,1,Bill Clinton,"Does your mom have big tits?
"
14,1,Therapist,"Billy!
"
14,1,Bill Clinton,"Sorry...
"
14,1,Butters,"Me, I just... Well I just can't stop thinking about bush.
"
14,1,Ben Roethlisberger,"I heard that.
"
14,1,Butters,"I mean it's like, what is it? What does it mean? Why would there be a bush right there? Is it a live bush? Are there berries?
"
14,1,Therapist,"Mr. Duchovny, please stop jerking off!
"
14,1,David Duchovny,"Aw, gee whiz!
"
14,1,Expert 4,"To better understand the sex addiction outbreak, we've been running tests on chimpanzees.  You can see that this entire community of specimens are getting along normally, some pairing off, others on their own, but now see this chimp here.  An average adult normal male blending in seamlessly with the others. Now watch. We're going to give it a lot of money.  Go ahead. 
"
14,1,Chairman,"My God...
"
14,1,Expert 4,"Yes...  The subject is now isolated and shunned.
"
14,1,Chairman,"Incredible. And, and what's it doing now?
"
14,1,Expert 4,"Making a public apology on its talk show. 
"
14,1,Therapist,"Alrighty. Now, we all know the destructive behaviors that got us into this predicament, don't we? What is the main thing we've all learned to avoid?  Yes, Tiger?
"
14,1,Tiger Woods,"Avoid drugs? And alcohol?
"
14,1,The other men,"Auugh!
"
14,1,Therapist,"No, no, Tiger, you still aren't getting it.  In order to make sure we are no longer destroying our lives with any of these behaviors, we must avoid... anyone? Avoid getting... anyone?
"
14,1,Michael Douglas,"Caught.
"
14,1,Therapist,"Yes, Michael Douglas! Everyone!
"
14,1,The Men,"Getting caught.
"
14,1,Therapist,"Very good! You are all here in therapy  because you got caught! So how do we avoid getting caught? Ben Rothlisberger?
"
14,1,Ben Rothlisberger,"Don't screw girls in the public bathrooms?
"
14,1,David Letterman,"When they uh ask you for money, pay them.
"
14,1,Therapist,"Good, yes!
"
14,1,Kyle,"Whoa, hang on! We shouldn't be learning how not to get caught. We have to take responsibility for our actions. 
"
14,1,Bill Clinton,"What the fuck are you talkin' about?
"
14,1,Kyle,"Well, ah I mean, we have to accept that we have a problem, and put the blame completely on ourselves. I mean, maybe this isn't really even a disease. 
"
14,1,Therapist,"Yeah, it's me. We've got a turd in the punch bowl. I repeat, we have a turd in the punch bowl.
"
14,1,Chairman,"Mr. President, in every test the results were the same. The monkeys who were given cash always acted out their sexual addiction to dangerous levels. It appears that money has a direct effect on the virus's ability to develop.
"
14,1,Obama,"So we must keep our nation's youth away from money and success.
"
14,1,Chairman,"No good, Mr. President. Because we've learned that sex addicts will find ways to make money and become successful in order to feed their addiction.
"
14,1,Obama,"You mean boys will start working towards being rich and successful just so they can one day have sex with lots of women??
"
14,1,Chairman,"Yes. That's why we decided to look at the cash itself for clues! We tried to find something in the hundred dollar bill that could explain why this is happening now. Then we looked at the backside, and found this.  Independence Hall.
"
14,1,Obama,"The birthplace of our country.
"
14,1,Chairman,"We believe something is happening in Independence Hall that gives money its power over men.
"
14,1,Obama,"Independence Hall... Independence Day... Aliens... Gentlemen, I might know what's causing the sex addiction outbreak. This is highly classified, but... in 1947 a flying saucer was discovered in Roswell, New Mexico. Two deceased alien bodies were recovered and hidden from public knowledge. They carried... a virus with them. A virus that only barely stopped from spreading all over the country.
"
14,1,Chairman,"And you think that these aliens... could be back with a new virus? One originating from Independence Hall causing rich successful men to have sex with lots of women?!
"
14,1,Obama,"It's the only explanation that makes any sense. 
"
14,1,Tiger,"I want to say that I am deeply sorry for my irresponsible and selfish behavior. I know that I have severely disappointed all of you. Some have speculated that my wife somehow hurt or attacked me on Thanksgiving Night. It angers me that people would fabricate a story like that. She has shown nothing but grace and poise-
"
14,1,Elin,"You motherfucker!
"
14,1,Tiger,"Oh no!
"
14,1,Elin,"I should have never married  youuu! 
"
14,1,Tiger,"Agh! Stop it!
"
14,1,Elin,"A porn star?! You screwed a porn star?! 
"
14,1,Cartman,"Dude, you found another girl's phone number on my cell phone??
"
14,1,Stan,"Yeah, back in that water level.  Is Kyle still at sex-addiction therapy? That must be really intense.
"
14,1,Kyle,"Okay so, what exactly are we doing now?
"
14,1,Therapist,"We are on our way to help take of your diseases once and for all!
"
14,1,Butters,"Oh good, 'cause I really can't take it anymore.
"
14,1,Therapist,"Don't worry, as soon as it's dead everything will make sense.
"
14,1,Kyle,"...As soon as what's dead? 
"
14,1,Therapist,"The infected alien that they just discovered is hiding out at Independence Hall!
"
14,1,SWAT Officer 1,"Entrance is clear, Mr. President. 
"
14,1,Chairman,"Mr. President, you aren't safe here. Let us handle this.
"
14,1,SWAT Officer 2,"Right side clear!
"
14,1,Expert 4,"We must be careful. The alien could have cast some kind of spell of invisibility.
"
14,1,Obama,"Which would mean that the alien is also a wizard.
"
14,1,Expert 10,"Yes! It explains everything! A wizard alien would be able to cast a spell on our species, causing all the men to become sex addicts.
"
14,1,Obama,"Enough! We need to find the wizard alien and break his spell.
"
14,1,SWAT Officer 2,"Okay okay alright alright, hang, hang on guys. I mean, come on, this is getting a little ridiculous. Wizard aliens? We all know what's going on here, don't we? Whenever a story breaks about some rich famous guy going around and having sex with tons of girls, we all wanna act like we don't understand it, but we do. We're guys, you know? Our brains are wired to strive to be the alpha male and get all the women we can.  I mean, look where we are. Even, even Benjamin Franklin screwed everything that moved. Because he could. We don't have to condone what these rich, famous people do, but... we can at least admit that, given the same temptations and opportunities that somebody like Tiger Woods has, a lot of us guys might do somethin' similar. 
"
14,1,Obama,"We have a turd in the punch bowl.
"
14,1,Secret Service Agent,"Turd in the punch bowl. 
"
14,1,SWAT Officer 2,"Hey, what are you doin- No. No, come on.  Where are you takin' me?
"
14,1,News 4 Reporter,"Ten city blocks have been shut down because an alien is believed to have taken refuge here in Independence Hall. By all accounts, the alien is also a wizard, who could very easily be the cause of the outbreak of sex addiction in our country. 
"
14,1,SWAT Officer 3,"Mr. President, here they are. 
"
14,1,Therapist,"This is the boy I told you about. And his friend, Bummers.
"
14,1,Chairman,"Son, we were told that you think sex addiction can be controlled. That it just takes restraint. Is that true?
"
14,1,Kyle,"I just think I'd rather... control it instead of blame it on anything.
"
14,1,Chairman,"A-mazing. Then the wizard alien spell might not have any power over him! He could draw the bastard out!
"
14,1,Obama,"Quick, give that boy a gun! 
"
14,1,Kyle,"What?
"
14,1,SWAT Officer 3,"You'd better take one too. 
"
14,1,Obama,"Alright, everyone to the stairwell. The bastard's gotta be upstairs. 
"
14,1,Kyle,"What bastard?
"
14,1,Obama,"The alien wizard hiding out here! Come on, we've got tuh- 
"
14,1,Chairman,"The hell was that?
"
14,1,SWAT Officer 4,"I got a baaad feelin' about this. 
"
14,1,Dr. Tonton,"Oh my God there it is!
"
14,1,Chairman,"It's the alien wizard! It's gonna get you boys! Shoot it! 
"
14,1,Obama,"Shoot it boys!
"
14,1,Expert 6,"You have to shoot it! 
"
14,1,Chairman,"Shoot it again, it's still alive! 
"
14,1,SWAT Officer 5,"You gotta reload! 
"
14,1,Expert 4,"Keep firing, boys! Shoot it in the heart! 
"
14,1,Obama,"Keep shooting it!
"
14,1,Expert 11,"Shoot him in his blabber mouth! 
"
14,1,Chairman,"My God, they've done it!
"
14,1,Bill Clinton,"Look! The sex addiction! It's leavin' my body!
"
14,1,David Letterman,"I can feel it! I'm free!
"
14,1,Another addict,"We are healed!
"
14,1,Obama,"We watched... as sex addiction ran rampant through our country. It devastated families. But once again, our great country has risen up as one. The wizard alien... is dead. Sex addiction is no more. And if a rich celebrity is caught again trying to screw lots of women, we will know it isn't because men are just like that, it's because a wizard alien has cast his mighty spell. 
"
14,1,Randy,"Oh I'm so glad it's over, Sharon. Aren't you? 
"
14,1,News 4 Reporter,"We are now with the young boys who helped stop the alien. Boys, how does it feel to be free of your illness?
"
14,1,Kyle,"I guess it... feels great. Thanks. 
"
14,1,Butters,"Yeah, it feels great! I never wanna see bush again!  I finally paid a lady to show me hers. You wanna know what's under that bush? Nothin' but a pair of sick Joker lips.
"
14,1,Tiger,"I am so happy that I am cured, and no longer have any desire to have sex with anyone but my beautiful wife. Now I can be faithful. And my wife won't feel any need to get revenge by sleeping with a bunch of guys.  So I officially announce my return to golf.
"
14,1,Cartman,"What the hell?! This game's all boring now!
"
14,1,Stan,"Yeah, where's all the fighting?
"
14,1,Cartman,"Dude, screw this!  Who wants to hit a dumb little ball around?!
"
14,1,Stan,"Yeah, golf is stupid again. 
"
14,2,Mr. Garrison,"Okay kids, let's take our seats.  There has been a change in school policy, and so I'm assigning you all a book to read.
"
14,2,Cartman,"Aww, books? God, I hate those!
"
14,2,Mr. Garrison,"Now, kids, this book is very controversial and has just been taken off the banned books list. 
"
14,2,Cartman,"Oh really? Sweet.
"
14,2,Mr. Garrison,"It's called The Catcher In The Rye, and it has some very... risqué parts... 
"
14,2,Stan,"All right!
"
14,2,Mr. Garrison,"...and strong vulgar language...
"
14,2,Kenny,"(Awesome, dude!)
"
14,2,Mr. Garrison,"...and in fact many schools across the country still ban this book because it's thought to be so inappropriate.
"
14,2,Cartman,"Oho man, I can't wait!
"
14,2,Mr. Garrison,"Tonight I want you to read chapters one through five, and tomorrow we'll discuss the-
"
14,2,Cartman,"No on, come on, let's read it now!
"
14,2,Kyle,"Mr. Garrison, didn't the guy who shot John Lennon say it was because of this book?
"
14,2,Mr. Garrison,"Uh-yes, apparently John Lennon's killer said he was inspired by The Catcher In The Rye, but he was just a kook! 
"
14,2,Cartman,"Whoa, you're telling us this book is filthy, inappropriate, and made a guy shoot the king of hippies? Can we please read this right now?!
"
14,2,Mr. Garrison,"You will read it at home,  and you will all be mature about its adult themes and language!
"
14,2,Class,"Awww!
"
14,2,Stan,"Did you get to any dirty parts yet?
"
14,2,Kyle,"No, it's still just some whiny, annoying teenager talking about how lame he is.
"
14,2,Stan,"I don't get it dude, w-what's so controversial about this? All he's done is said ""shit"" and ""fuck"" a few times.
"
14,2,Kyle,"I know. I'm almost at the end and there's nothing. 
"
14,2,Cartman,"Motherfucker!  The whole thing! I read the whole fucking thing! I kept thinking, ""alright, I guess the cool offensive stuff must be coming,"" and then after like a hundred pages I was like ""alright, I guess all the dirty stuff is at the end,"" and then I got to the last page, and I was all ""the fuck is this?! I just read a book! For nothing!""
"
14,2,Kyle,"Why the hell was this book banned?!
"
14,2,Cartman,"They fucking tricked us, that's what they did! Tricked us into reading a book by, enticing us with promises of vulgarity! 
"
14,2,Kenny,"(Dude, what the fuck is so filthy or offensive in here?)
"
14,2,Cartman,"We know, we were just saying that.
"
14,2,Stan,"Why would anyone think this book so obscene or dangerous?
"
14,2,Butters,"Kill John Lennon...  Kill John Lennon... Kill John Lennon...  Kill John Lennon!  Hey dad, where does John Lennon live?
"
14,2,Stephen,"John Lennon's dead, Butters.
"
14,2,Butters,"Aww. Dangit. 
"
14,2,Kyle,"Dude, some people really do consider this obscene.
"
14,2,Cartman,"It's not obscene, dude! I'll show them fucking obscene!
"
14,2,Stan,"Hey yeah, we should write our own banned book. 
"
14,2,Cartman,"Yeah, we could get a book banned way more than this one.
"
14,2,Kyle,"Yeah, sweet.
"
14,2,Kenny,"(Awesome.)
"
14,2,Kyle,"The Tale of... 
"
14,2,Cartman,"The Tale of... Scrotie McDickinass.
"
14,2,Kenny,"(No, No, Scrotie McBoogerballs)
"
14,2,Kyle,"Oh that's,  yeah that's good, that's good. Alright, chapter... one...
"
14,2,Cartman,"It was a... a warm spring morning. 
"
14,2,Sharon,"""The Tale of Scrotie McBoogerballs""?  ""It was a warm summer morning when Scrotie McBoogerballs awoke to find his""...  Ew. ""He took a...""  What? Oh. OH! Oh my God! ""He then grabbed his dog's""  Ehohoh, oh my God! ""Walking out of his house he spotted the bloodiest pus-covered""  Nooo! Nooo!  Noho! Nooo! 
"
14,2,Sharon,"Randy?  Randy! Randy, you need to read this!
"
14,2,Randy,"Read what?
"
14,2,Sharon,"This book! Our son and his friends wrote it!
"
14,2,Randy,"So?
"
14,2,Sharon,"Soo? Randy, it's, it's, it's really good!
"
14,2,Randy,"Huh?
"
14,2,Sharon,"I mean it's disgusting.  It's, it's the most disgusting thing I've ever read, but, the plot is amazing. And the characters are so... vivid!
"
14,2,Randy,"""It was a warm summer morning when Scrotie McBoogerballs awoke to find hi-"" Ew, Sharon, gross!
"
14,2,Sharon,"Nono, just keep reading.
"
14,2,Randy,"""He took a- and then-"" Oh, man. Oh, this- 
"
14,2,Sharon,"I know. I know, Randy, but trust me. You've gotta push through to the end.
"
14,2,Randy,"Noo, noo, that's just WRONG!
"
14,2,Sharon,"Randy please! You've got to listen to me!
"
14,2,Randy,"""Walking out of the house he found a bloody pu-"" What? ""He immediately stuck up his im...fected ba-""  ""That was all long ago in some brief lost spring, in a place that is no more. In that hour the vaj frogs begin and the scent off Scrotie's infected anus becomes its strongest."" Oh... Oh, man.
"
14,2,Sharon,"Well?
"
14,2,Randy,"It's... it's awesome. Sharon it's it's the best book I've ever read.
"
14,2,Sharon,"Right? It's not just me.
"
14,2,Randy,"No, it's... I mean, the whole part about Amsterdam, wow!
"
14,2,Sharon,"What do we do, Randy? We can't support our son talking like this, but I, I mean.
"
14,2,Randy,"NO! I kn... I know! People need to read this book, Sharon, this is... this is Pulitzer prize stuff.
"
14,2,Cartman,"Hehehhh, you're dead, Kenny!
"
14,2,Stan,"Guys, guys! We are totally fucked! The book is gone from my dresser drawer. My parents must have found it!
"
14,2,Cartman,"...so why are we all fucked? They'll think you wrote it all.
"
14,2,Stan,"Hey hey! I'm not taking the heat for this alone! We all wrote it! If I'm going down, somebody has to go down with me!
"
14,2,Kyle,"Well if I'm going down, Cartman's going down!
"
14,2,Cartman,"And if I'm going down, both Kyle and Kenny are definitely going down!
"
14,2,Stan,"Well dude, somebody has got to go down!
"
14,2,Cartman,"Butters, what are you up to?
"
14,2,Butters,"Oh hey fellas. I'm just watching the Kardashians
"
14,2,Kim,"Today my sisters and I are gonna have to wash something. It's gonna blow!
"
14,2,Butters,"Kim Kardashian is sooo sexy. Her butt is like a biiig mountain of pudding.
"
14,2,Stan,"Butters, listen: you are in big trouble!
"
14,2,Butters,"I am?
"
14,2,Cartman,"Yeah, you remember that book you wrote? Stan's mom found it.
"
14,2,Butters,"Oh no. Which book was that?
"
14,2,Cartman,"Dude, the book you left with us when you were sleepwalking last night!
"
14,2,Butters,"I don't even remember that.  But it all makes sense now. Ever since I read The Catcher In The Rye I've been having these... blackouts. Crazy thoughts of wanting to kill the phonies. I must have channeled all my angst into dark writings in my sleep!
"
14,2,Sharon,"Alright boys, we need to get to the bottom of this.
"
14,2,Sheila,"We've all read the book now and it is very shocking to say the least.
"
14,2,Stan,"Okay, well... a-actually it was all written by... Butters. 
"
14,2,Cartman,"That's right.
"
14,2,Randy,"Butters? Is that true?
"
14,2,Butters,"Yeah, though I barely remember it, but I know I did.
"
14,2,Gerald,"Well Butters, we think... that this is one of the BEST books we've ever read.
"
14,2,Butters,"Huh?
"
14,2,Kyle,"What? 
"
14,2,Gerald,"Yeah, it's really amazing.
"
14,2,Butters,"Oh, thanks.
"
14,2,Sheila,"We were actually so moved by your book, Butters, that we brought Mr. Needlebaum from Penguin Publishing to read it.
"
14,2,Mr. Needlebaum,"Mr. Butters, we would like to offer you a deal for first publishing rights to your brilliant novel.
"
14,2,Stan,"Hey, wait a minute, that's ours!
"
14,2,Kyle,"Yeah, we wrote that!
"
14,2,Randy,"Ohkay boys, you already told the truth.
"
14,2,Kyle,"No, no, w-we we really did write it. Tell them, Butters.
"
14,2,Butters,"I wrote that. 
"
14,2,Stephen,"Really amazing.
"
14,2,Stan,"What? Hey! 
"
14,2,News Anchor,"It is being called the most disgusting, foul, sickening book ever written, and it is also being called ""literary genius."" The Tale of Scrotie McBoogerballs hit the shelves this weekend, and so far no one has been able to get through the first paragraph without vomiting.
"
14,2,News Anchor,"The book has already sold millions of copies worldwide aaand has been translated into twenty six languages.
"
14,2,News Anchor,"The book is changing the literary world. And it is all thanks... to Leopold ""Butters"" Stotch. 
"
14,2,Clyde,"Hey, here he comes!
"
14,2,Mr. Adler,"Amazing book, Butters. 
"
14,2,Butters,"Thank you! 
"
14,2,Mrs. Streibel,"You've changed my life, young man.
"
14,2,Butters,"That's nice. 
"
14,2,Cartman,"Butters, what the fuck do you think you're doing?!
"
14,2,Butters,"Just enjoying myself. Why, Eric?
"
14,2,Kyle,"Butters, you know goddamned well you didn't write that book!
"
14,2,Butters,"But, you told me I did!
"
14,2,Stan,"Yeah, but that was when we thought we were gonna get in trouble, asshole! 
"
14,2,Red,"Hey hey, you leave Butters alone! He's a very fragile artist.
"
14,2,Lola,"He's so brooding and full of angst.
"
14,2,Butters,"Yeah, I'm broooding.
"
14,2,Cartman,"Butters doesn't deserve any credit for Scrotie McBoogerballs! We deserve all the credit!
"
14,2,Rebecca,"Oh God, you guys are pathetic!
"
14,2,Lola,"Yeah, get a life and stop mooching off others' success for once. 
"
14,2,Stan,"God-damnit!
"
14,2,Kyle,"Butters, do you really think it's fair to lie like this?! Let me tell you, if you don't have the-
"
14,2,Butters,"No, let me tell you somethin', fellers! You always take advantage of me, and after reading The Catcher in the Rye, I've learned you're nothing but phonies! I'm not letting you trick me this time! So the four of you can just suck on my wiener!
"
14,2,Cartman,"That inconsiderate jerk!
"
14,2,Announcer,"Today on Today: We meet the author of the book that has swept the nation, and has now spawned TV's most popular game show, ""How Long Can You Listen To Scrotie McBoogerballs On Audiobook""  ""And Not Vomit?""  The book is full of disgusting words and acts, including Sarah Jessica Parker, who is mentioned four hundred and sixty-five times.  Matthew Broderick, are you upset your wife is made fun of so much in the book?
"
14,2,Broderick,"Well, obviously. I just think it's wrong to make fun of anybody's physical appearance. My wife is a beautiful woman and I know that most people agree with me.
"
14,2,Announcer,"Uh huh, and Matthew, how come a transvestite donkey witch is standing next to you, and why is it wearing a dress? 
"
14,2,Matt Lauer,"Joining us now is the author of the book, Leopold Stotch, along with his parents.
"
14,2,Stephen,"Hello Matt
"
14,2,Linda,"Hi everyone.
"
14,2,Matt Lauer,"You must be pretty proud of your son.
"
14,2,Stephen,"Oh, we certainly are. We're thrilled to learn he's so very talented.
"
14,2,Meredith Vieira,"And we also learned that your son is grounded. Is that correct?
"
14,2,Stephen,"Yes, we did have to ground him for the language in the novel of course.
"
14,2,Butters,"I have to come right to my room after school.
"
14,2,Stephen,"But we are very very proud nonetheless.
"
14,2,Al Roker,"Young man, now that you are a respected author, have you met any famous people?
"
14,2,Butters,"Not yet, but as soon as I'm not grounded anymore, I'm hopin' to meet Kim Kardashian. I wanna jump on her belly.
"
14,2,Matt Lauer,"All right, uh, yeah huh. Butters, my favorite part of your novel was when Scrotie McBoogerballs slid his head up into the horse's  Sorry, I uh, was that chapter a slam on health care reform as people suggested?
"
