Season,Episode,Character,Line
5,1,Stan,"Wow! We can say ""shit"" in school now?!
"
5,1,Kyle,"This is ridiculous! Just because they say it on TV it's alright.
"
5,1,Ms. Choksondik,"Yes, but only in the figurative noun form or the adjective form
"
5,1,Cartman,"Huh?
"
5,1,Ms. Choksondik,"You can only use it in the non-literal sense. For instance,  ""That's a shitty picture of me."" is now fine. Hoever, the literal noun form of  ""This is a picture of shit."" is still naughty. 
"
5,1,Cartman,"I don't get it.
"
5,1,Stan,"Me neither.
"
5,1,Ms. Choksondik,"The adjective form is now also acceptable. For example:  ""The weather outside is shitty."" However, the literal adjective is not appropriate. For example:  ""My bad diarrhea made the inside of the toilet bowl shitty, and I had to clean it with a rag, which then also became shitty.""  That's right out!
"
5,1,Timmy,"Sss...sss... shit. 
"
5,1,Ms. Choksondik,"Very good, Timmy.
"
5,1,Butters,"Uh, Ms. Choksondik, eh, can we say it in the expletive? Like, ""Oh, shit,"" or, ""shit on a shingle""?
"
5,1,Ms. Choksondik,"Yes, that's now fine.
"
5,1,Cartman,"Wow, this is gonna be great! A whole new word!
"
5,1,Kyle,"It's not new!! I'm gonna look ""shit"" up in the encyclopedia and prove it!!
"
5,1,Cartman,"Don't mind Kyle, everyone, he's just got a little sand in his vagina.
"
5,1,Kyle,"There's no sand in my vagina!!!
"
5,1,Ms. Choksondik,"Boys, watch your language! Shit!
"
5,1,Mr. Garrison,"And so, children, instead of saying ""Hand in your papers,"" I may now say, ""Hand in your shit."" Any questions?
"
5,1,Filmore,"What about, ""I have to take a shit""?
"
5,1,Mr. Garrison,"No! No, Filmore! You can say ""I have to poop and shit,"" or ""Oh, shit, I have to poop,"" but not ""I have to shit."" Are we all clear?
"
5,1,Kindergartners,"No.
"
5,1,Mr. Garrison,"Look, it's all about context. Well, for example, recently, I have come out and admitted that I was a homosexual. I'm gay. That means that now I can say the word, ""fag"". On television they usually don't allow ""fag"". But because I'm gay, it's alright. And with the new approval of the word, ""shit,"" that means that finally I am free to say,Hey, there, shitty shitty fag fag,Shitty shitty fag fag, how do you do?Hey, there, shitty shitty fag fag,Shitty shitty fag fag, how do you do? Oh this is great!
"
5,1,Elderly Woman,"Why that store has such lovely shit.
"
5,1,Elderly Man,"Yeah.  Too bad I don't have shit for cash right now. 
"
5,1,Principal Victoria,"Oh, looks like the weather might turn shitty.
"
5,1,Mr. Mackey,"Oh, I don't really give a shit. I've done enough shit outside today and shit.
"
5,1,Man,"Shit, Peter, you look like shit.
"
5,1,Peter,"No, shit, I feel like shit. I think I-
"
5,1,Woman 1,"Holy shit!
"
5,1,Woman 2,"Did you see that shit? 
"
5,1,Barbardy,"What kind of shit is this?
"
5,1,Man 1,"That is some weird shit. 
"
5,1,Woman 3,"Susan, your shit's ready!
"
5,1,Man 2,"Do you know where this shit goes? 
"
5,1,Man 3,"Shit if I know.
"
5,1,Woman 4,"Nice going, shit-for-brains.
"
5,1,Man 4,"''Old McDonald took a shit, E I E I O
"
5,1,Man 5,"No shit!
"
5,1,Mr. Garrison,"''Hey, there, shitty shitty fag fag,Shitty shitty fag fag, how do you do?Hey, there,-
"
5,1,Man 6,"Oh, shit, 'scuse me. 
"
5,1,Mr. Garrison,"Hey, watch it, fag.
"
5,1,Man 6,"What did you call me?
"
5,1,Mr. Garrison,"I called you a fag. Because I'm gay, and that means I'm free to use the word ""fag"". So piss off, you fag-shitter! Heh, so hey there, shity shitty fag fagShitty shitty fag fag, ba doop a doop doo 
"
5,1,Stan,"This sucks. Now that ""shit""'s out, it isn't fun to say it anymore.
"
5,1,Cartman,"Yeah, they've taken all the fun out of ""shit"". We're gonna have to start saying other bad words, like cock and fuck and... meecrob. 
"
5,1,Stan,"What's meecrob?
"
5,1,Cartman,"You know, that stuff you get as an appetizer at Thai food restaurants. Meecrob, dude, is way grosser than ""shit"", dude. I'd scarf down a whole wet bucket full of shit before I ate another plate of meecrob. 
"
5,1,Kyle,"You guys! You guys! I've looked up the word, ""shit""! I think it might have something to do with people dying!
"
5,1,Stan,"What?
"
5,1,Kyle,"Haven't you noticed everyone getting sick? It all started when they said ""shit"" on television.
"
5,1,Cartman,"Oh, Kyle, you are so full of meecrob.
"
5,1,Kyle,"I am not full of meecro- what? Look, the word ""shit"" first showed up in English in the 1340s, the same time as something called, ""The Black Death"".
"
5,1,Stan,"What's that?
"
5,1,Cartman,"Kyle, do you still have sand in your vagina about us not going to The Lion King with you?! I mean, shit, dude, let it go.
"
5,1,Kyle,"Look! It might be a coincidence, but I think we'd better ask someone. Come on! 
"
5,1,HBC President,"...Seventy-five share. My God, I never thought it was possible.
"
5,1,Director 1,"Sir, your ""shit"" idea has turned the entire network around. We're proud to work for you. 
"
5,1,Director 2,"Sir, I'd just like to take this opportunity: And, I'm sure I speak for all of us when I say, you are the most creative genius in Hollywood, and... well... I'd let you have me if you wanted.
"
5,1,HBC President,"Thanks, Roger, but I've only just started. You see, I've already figured out our new marketing scheme technique for the next run of shows.
"
5,1,Director 3,"Whoa!
"
5,1,Director 4,"He's unstoppable!
"
5,1,Director 1,"What's the new idea?
"
5,1,Director 3,"I can hardly wait.
"
5,1,Director 5,"I'm about to piss myself!
"
5,1,HBC President,"This Saturday... on HBC... we're going to say...  ""shit"" ...twice.
"
5,1,Director 3,"Twice!
"
5,1,Director 4,"Brilliant!
"
5,1,Director 6,"Think of the repetition!
"
5,1,Director 3,"It's like saying it once... but double!
"
5,1,HBC President,"Well gentlemen, let's get on it!
"
5,1,All,"Ho! 
"
5,1,Chef,"Baby you are so fine, and shit!The shit you do, the shit you say; I'd jump on your shit any day! Oh, hello there, children.
"
5,1,The Boys,"Hey Chef.
"
5,1,Kyle,"Chef, do you know where ""shit"" comes from?
"
5,1,Chef,"Uh, from your ass, children.
"
5,1,Kyle,"No no! The word, ""shit"".
"
5,1,Chef,"Oh.
"
5,1,Cartman,"Detective Sandy Vagina here  thinks that ""shit"" might have something to do with everyone getting sick.
"
5,1,Kyle,"Ungh, it said in my book that the word, ""shit"", started exactly the same time as something called, ""The Black Death"".
"
5,1,Chef,"The Black Death? Are you sure?
"
5,1,Stan,"What's the Black Death, Chef?
"
5,1,Chef,"LaToya Jackson, children.
"
5,1,The Boys,"Oh.
"
5,1,Chef,"But I think back in those days it meant something else: the plague!
"
5,1,Chef,"It says here the word, ""shit"" has been around for over 600 years. It comes from the Anglo-Saxon word, ""skite"".
"
5,1,Kyle,"Right. But in the 1340s people in England stopped calling it ""skite"" and started calling it ""shit."" The same year as the Black Plague.
"
5,1,Librarian,"This is the oldest book in the library.  A priceless original of England's history. Just about everything you could want to know about the plague is in this great tome.  Oh, shit. Well, this other book has some good information, too. 
"
5,1,Chef,"The Black Plague. Over half of Europe was killed by it.
"
5,1,Stan,"Look, they're puking out their intestines, just like the people here. 
"
5,1,Chef,"Look at this, children.  It says that the people in England believed that the plague was a curse, a dark magic infliction brought on by a mass utterance of a word of curse.
"
5,1,Stan,"Word of curse?
"
5,1,Kyle,"A... curse word.
"
5,1,Chef,"Of course! I've never even thought about why we use the term ""curse word"" before.
"
5,1,Stan,"Because it brings a curse? Like the Black Death.
"
5,1,Cartman,"You guys, look here.  In this Nancy Drew mystery, Nancy goes to the beach and gets sand trapped in her shoe. This could explain how Kyle got it in his vagina.
"
5,1,Kyle,"Cartman, this is serious!!!
"
5,1,Cartman,"So am I, Kyle. If that sand in your vagina doesn't get released, you could become a walking time bomb. 
"
5,1,Librarian,"If you don't mind, I'll have to close up now. They're going to say ""shit"" seven times on HBC and I- 
"
5,1,Stan,"Holy shit!
"
5,1,Cartman,"Oh-Ho, gross!
"
5,1,Kyle,"Dude, this plague is spreading like wildfire! 
"
5,1,Stan,"Uh oh.
"
5,1,Kenny,"(Uh oh.)
"
5,1,Cartman,"Kenny's got it. heh heh.
"
5,1,Kyle,"We've gotta do something, Chef. If we don't we don't stop that network,  ""shit"" will become an even more acceptable word!
"
5,1,Chef,"Children, we've got to warn those producers in Hollywood that the plague, and ""shit"", could be linked!
"
5,1,Captain,"Hello, ladies and gentlemen, this is your captain speaking. If you look out the right side of the aircraft you can see some interesting shit.  And over on the left side, there's some interesting shit, too.  Well, we should be arriving in Los Angeles in about two hours. Until then we invite you to sit back, relax, and enjoy our shitty service. 
"
5,1,Cartman,"Goddamn it, Kenny! Don't get your plague germs on me!
"
5,1,Kyle,"Cartman, stop being an asshole! 
"
5,1,Director 5,"Tha ratings are in, sir. We broke another record last night with the show that said ""shit"" seven times! 
"
5,1,Director 1,"Where is the roof on this thing? I mean, I mean, how can we top ourselves now? 
"
5,1,HBC President,"Gentlemen, I have it. The end-all greatest marketing ploy of all time.  Tonight, on HBC, we will air all our sitcoms... LIVE. And have everyone say ""shit"" in place of their written lines. And we'll call it ""Must Shit TV"".
"
5,1,Director 1,"Bravo!
"
5,1,Director 2,"""Night Of A Million Shits!""
"
5,1,HBC President,"Now, doing this live will be difficult, so we must- 
"
5,1,Chef,"Hold on a minute, Mr. Producer!
"
5,1,HBC President,"Who are you?
"
5,1,Chef,"My name is Chef, and these are the children! We've come to warn you about ""shit"".
"
5,1,HBC President,"Oh brother, another Christian protest group.
"
5,1,Director 1,"Who wants to take this one?
"
5,1,Director 2,"I'll get it.  Gentlemen, we appreciate your concern.  Here at HBC the general goal is providing the highest and most thought-provoking netertainment. How great it is that we live in a country where an artist can express himself freely. That's not only the American spirit, it's the HBC spirit. Which allows us to make great family programs like Halo The Turtle, and of course, everyone's favorite show, Cop Drama. We can't thank you enough for bringing your concerns to our network, for it is you, the loyal HBC viewer, who makes this great network, and indeed, the great country that it is. 
"
5,1,HBC President,"Alright, now, as I was saying-
"
5,1,Chef,"Hey! Hold on a minute!
"
5,1,HBC President,"Aw, are they stil here?
"
5,1,Chef,"Haven't you people noticed all the strange things going on?
"
5,1,Kyle,"We think that you might have could it by helping make ""shit"" an everyday word. 
"
5,1,Director 4,"Hm, right, right.
"
5,1,Kyle,"It's true. We think that word might be plaguing our friend, Kenny.
"
5,1,HBC President,"Do you have any proof of this?
"
5,1,Kyle,"...No.
"
5,1,HBC President,"Then  get out of here before we have you thrown out!
"
5,1,Cartman,"But... we can keep the Halo the Turtle dolls, right?
"
5,1,Chef,"Damn cracker-ass producers!
"
5,1,Stan,"Now what are we gonna do, Chef?
"
5,1,Chef,"I don't know, children. I guess we've got to get the word out to people some other way.
"
5,1,Lead Knight,"Aaarrrrrrrrrrrrrrrrgh.
"
5,1,Stan,"Oh shit!
"
5,1,Lead Knight,"Stand aside! 
"
5,1,HBC President,"Alright, now, we have to get all our biggest names to say ""shit"", and then we're gonna- 
"
5,1,Lead Knight,"Halt your evil plans!
"
5,1,Executives,"Huh?
"
5,1,Lead Knight,"I possess the Rune Stone of Undoing! Who is in charge here? 
"
5,1,HBC President,"Oh...  No, you guys didn't hire me a stripper for my birthday- oh, tell me you guys didn't.
"
5,1,Lead Knight,"Show your true form, Geldon, lest you be afraid! Your short time in this world is at an end!  Ach. The Rune Stone has no effect! You are not Geldon!
"
5,1,HBC President,"I never said I was.
"
5,1,Lead Knight,"You will die anyway, for you have spread the word of curse! 
"
5,1,HBC President,"Security! 
"
5,1,Lead Knight,"Ach!  oh.
"
5,1,Chef,"Who are you?
"
5,1,Lead Knight,"Take this. 
"
5,1,Stan,"What are we supposed to do with it?
"
5,1,Lead Knight,"Eeehhhhhhhhhhhhhhh. 
"
5,1,Kyle,"Now what?
"
5,1,Chef,"We've got to find people who would know what the hell this is all about. Children, we're goin' to have to go to the land of castles, knights, and kings!
"
5,1,Announcer,"Lords and Ladies, we bid you welcome to the grandest casino in the land, Excalibur! 
"
5,1,Barker,"Take a free spin. Double your odds. 
"
5,1,Chef,"'Scuse me. Do you work here?
"
5,1,Barker,"How can I help you, noble sir?
"
5,1,Kyle,"We need some help identifying an ancient English stone.
"
5,1,Barker,"A what?
"
5,1,Stan,"It might hold the key to a curse.
"
5,1,Barker,"Uh... I can help get you some credit or a comp meal, perhaps.
"
5,1,Stan,"Dude, we need help from the British!
"
5,1,Barker,"Look kid, This is just a casino. I can't help you. You know, not every British person knows about wizards  and dragons and curses.
"
5,1,Chef,"We just need help identifying this. 
"
5,1,Barker,"The Rune Stome of Gaelic! Where did you get this?
"
5,1,Stan,"You know what it is?
"
5,1,Barker,"The Skire once spoke of such a stone! Come, we must see the sorcerer! 
"
5,1,Announcer,"Get ready for ""Must Shit TV""! Starting now, four straight hours of pure shit! It's all live!
"
5,1,Drew,"Hey! Heh, shit! Heh.  Ya ain't shit.
"
5,1,Mimi,"Yeah. Dude, ya ain't shit! 
"
5,1,HBC President,"This is it. My greatest work.
"
5,1,Waitress,"Cocktails. Cocktails.
"
5,1,Barker,"These Americans wish to see the Skire!
"
5,1,Waitress,"Let us make haste to the inner sanctum!
"
5,1,Barker,"How could you foolish Americans bring the wrath of scorn by mass-chanting the word of wretchedness?!
"
5,1,Chef,"Uh, yeah. We didn't mean to.
"
5,1,Barker,"Didn't you realize ""shit"" is a curse word?!
"
5,1,Stan,"Well, yeah, but I don't think that we knew ""curse word"" meant... curse word.
"
5,1,Barker,"Ha! Leave it to Americans to think that ""no"" means yes, ""pissed"" means angry, and ""curse word"" means something other than a word that's cursed!!
"
5,1,Sorcerer,"Let me see the stone. 
"
5,1,Chef,"But I don't get it. People use curse words all the time.
"
5,1,Barker,"Saying a word of curse once in a while does nothing. It's only when spoken repeatedly and en masse that the curse takes place.
"
5,1,Sorcerer,"I've seen this before. Stones that were used by the Knights of Standards and Practices.
"
5,1,Chef,"Knights of Standards and Practices?
"
5,1,Sorcerer,"A legion of men sworn to do whatever necessary to keep the words at bay. But... they were just a myth.
"
5,1,Mimi,"You know what? You're dumb as shit!
"
5,1,Drew,"Oh yeah?! Well, I don't really give a shit!
"
5,1,Randy,"Ya know, that word's kind of getting old. It's not really... funny anymore.
"
5,1,Man 7,"Yeah, they're gonna have to come up with a new swear word soon.
"
5,1,Mr. Garrison,"Well, they can't use ""fag"". Because you can't say ""fag"" unless you're a homosexual.
"
5,1,Randy,"Really? So we can't say ***?
"
5,1,Mr. Garrison,"No. See, you got beeped.
"
5,1,Man 7,"You mean you have to be a *** to say ***?
"
5,1,Mr. Garrison,"That's right.
"
5,1,Jimbo,"Well, that's not fair! I should be able to say ""fag"". 
"
5,1,Randy,"...Hey, you didn't get beeped.
"
5,1,Jimbo,"Uh oh.
"
5,1,Mr. Garrison,"Well, well, well! Guess we learned something new about you, Jimbo, you freakin' fag! You wanna make out or something?
"
5,1,Drew,"Oh, man, I am up shit creek.
"
5,1,Mimi,"Serves you right, shit-for-brains!
"
5,1,Drew,"Yeah, how could I be such a dumb sh-
"
5,1,Lead Knight,"Say not the word of curse! 
"
5,1,HBC President,"What the?
"
5,1,Mimi,"Holy shit! 
"
5,1,Mr. Garrison,"Oh boy, this show is really reaching for plot now!
"
5,1,Sorcerer,"The knights were formed to keep curse words to a minimum. Should a curse word ever be let out, they would return. A rune for each word of curse was made, representing each of the eight words that so offended God...
"
5,1,Stan,"Look, there's the F-word.
"
5,1,Kyle,"And asshole.
"
5,1,Cartman,"I knew it! Meecrob!  Meecrob is a curse word! God must hate it as much as I do!
"
5,1,Sorcerer,"Look at this: The writing here claims this stone can defeat the evil Geldon , who will rise when the word of curse has been said enough times to give him power. Then all the world will be destroyed.
"
5,1,Stan,"All the world destroyed?
"
5,1,Cartman,"My house, too?
"
5,1,Chef,"Oh no!
"
5,1,Sorcerer,"What?
"
5,1,Chef,"Tonight is the ""Night of a Million Shits"" on HBC! It's gonna be said over and over!
"
5,1,Sorcerer,"Then we haven't much time. We must go!
"
5,1,Blond Knight,"Turn off those devices of broadcast!
"
5,1,HBC President,"What is going on here?! Stop this shit!
"
5,1,Blond Knight,"We are the Royal Order of Standards and Practices! 
"
5,1,Bald Knight,"We command you to stop saying the curse word!
"
5,1,HBC President,"Listen, Mr. Shinypants, I am the head of this network, and I will say ""shit"" all I want! Shit, shit, shit shit shit, shit shit shit shit shit shit shit shit shit shit shit shit shit shit shit shit shit shit shit, , shit shit shit shit shit shit shit shit shit shit! Oh, shit!
"
5,1,Announcer,"And now, back to Must Shit TV, here on HBC.
"
5,1,Lead Knight,"He is too strong! We cannot fight him without the rune stone!
"
5,1,Director 1,"My, my GOD, sir! What have you unleashed upon the world?!
"
5,1,HBC President,"I didn't know.  I didn't know!!!
"
5,1,Randy,"I, I can't follow this shitty storyline at all.
"
5,1,Kyle,"Wait! 
"
5,1,Cartman,"Oh boy, that thing has really got sand in it's vagina! 
"
5,1,Lead Knight,"The rune stone! Point it towards Geldon! 
"
5,1,Geldon,"Agh. Dude, lame. Lame!  Bummer, dudes. 
"
5,1,Cartman,"What a stupid voice.
"
5,1,Kyle,"It's okay. The curse has been lifted. 
"
5,1,Stan,"Yeah. We all gotta make sure it doesn't come back.
"
5,1,Kyle,"You see, we've learned something today. Swearing can be fun, but doing it all the time causes a lot of problems.
"
5,1,Kyle,"We're all saying the S-word too much! 
"
5,1,Ike,"Kyle.
"
5,1,Sheila,"Look, Gerald. Kyle's on television! 
"
5,1,Gerald,"Uh huh.
"
5,1,Kyle,"The knights of Standards and Practices were created to make sure that bad words were kept to a minimum. ""Curse words"" They're called that because they are a curse. We have to go back to only using curse words in rare, extreme circumstances.
"
5,1,Stan,"And besides, too much use of a dirty word takes away from its... impact. We believe in free speech and all that, but... keeping a few words taboo just adds to the fun of English.
"
5,1,Cartman,"So please, everyone, From now on you've got to try and watch your language. 
"
5,1,The men,"Yeah.
"
5,1,Randy,"That makes sense.
"
5,1,Colleague 1,"Ain't that right?
"
5,1,Mr. Garrison,"Is this still part of the show?
"
5,1,HBC President,"We're sorry, noble knights of Standards and Practices.  From now on, we will obey your laws.
"
5,1,Blond Knight,"See that you do!
"
5,1,Chef,"I'm very proud of you, children. Let's all go home and find a nice white woman to make love to.
"
5,1,Stan,"Yeah! And Kenny didn't die!
"
5,1,Kenny,"(Yeah, I didn't- 
"
5,1,Stan,"Holy shi-  poop.
"
5,1,Cartman,"Hah, I love you guys.
"
5,2,Randy,"Well, you boys must be pretty excited: Your first night of Scouts.
"
5,2,Stan,"It's gonna suck. There's gonna be like, new kids there we don't know.
"
5,2,Kenny,"(Yeah.)
"
5,2,Stuart,"Well, now, that's part of the fun.
"
5,2,Randy,"Yeah. Both Kenny's dad and I were in Scouts for years.
"
5,2,Stan,"Was your dad in Scouts, Cartman? Oh yeah, you don't have a dad. 
"
5,2,Cartman,"That's not funny! Jesus Christ!
"
5,2,Stan,"Are you excited for your first night of Scouts, Timmy??
"
5,2,Timmy,"Hyeah Timmay!
"
5,2,Cartman,"Yeah, he's excited.
"
5,2,Butters,"Hey, fellas!
"
5,2,Cartman,"Hey, Butters.
"
5,2,Butters,"Boy, am I glad to see you guys! There's lots of kids here from other schools, and I don't know anybody.
"
5,2,Randy,"Alright, boys, we're gonna head to the bar. We'll be back to pick you up at nine.
"
5,2,Stuart,"You boys just make sure to obey the scout leader now. He's the man in charge.
"
5,2,Big Gay Al,"Hello scouts!
"
5,2,Stan,"Hey, it's Big Gay Al!
"
5,2,Big Gay Al,"Hello, Stanley. I was happy to see you and your little friends' names on the list!
"
5,2,Timmy,"Timmay!
"
5,2,Randy,"You're the new scout leader?
"
5,2,Big Gay Al,"I just got transferred in.  I think everyone's here now, so we can get started.  Come on, Scouts. We've got work to do! 
"
5,2,Boys,"Hooray! 
"
5,2,Stan,"See ya, Dad!
"
5,2,Big Gay Al,"Hey, are you parents gonna stand there all night? This meeting is for scouts only, you silly gooses.  Now, before we get started, scouts, I want to introduce you to someone very special here tonight. He's a brave little boy with disabilities who proves just by being here that Scouts are for everyone!
"
5,2,Timmy,"Timmay!
"
5,2,Big Gay Al,"So let's all give a big round of applause to little... Jimmy! 
"
5,2,Jimmy,"Well hello everyone. 
"
5,2,Timmy,"Ji- Jimmay?
"
5,2,Stuart,"Look! I'm not saying the new scout leader's a bad person, I just don't think he should be a scout leader!
"
5,2,Randy,"He got to where he is by being a good scout; maybe we should just leave him alone.
"
5,2,Stephen,"Well how gay is he?
"
5,2,Stuart,"He's really, really gay.
"
5,2,Token's father,"Well then, I don't want my boy there, either. 
"
5,2,Randy,"So he's a homosexual. So what?
"
5,2,Stuart,"I have nothing against homosexuals either, Randy, but the big camping trip is next week! Are you sayin' you're fine with this guy campin' overnight, alone, with our boys??
"
5,2,Skeeter,"You know, boys emulate authority figures. Even if it doesn't turn them gay, they could end up all talk and all fem' and prancin' around like girls. 
"
5,2,Randy,"Aw, that's ridiculous.
"
5,2,Priest Maxi,"People, people, please! You're forgetting that homosexuality is a choice! As many of you know, I, myself, went through a... homosexual... phase. But the light of Christ showed me how to change. Just give me two hours with this man, and I can convert him back.
"
5,2,Man,"That's what you said about Peterson, and then you ended up having sex with him!
"
5,2,Man 2,"That's right.
"
5,2,Man 3,"You did.
"
5,2,Big Gay Al,"And so that's how to make banana-nut muffins. And now, as a very special treat, our very special friend Jimmy is going to do what he loves most: Motivational standup comedy.  Let's give him a big hand. 
"
5,2,Jimmy,"Wow, what a great audience.  Well, just in case you were wondering, I do have a disability. I am totally happy with the way I was born, very much. I travel to different states and talk to kids about being proud of what they are. My mom says that God has a p-plan for everyone. I guess I was plan B.  You guys like im- personations? 
"
5,2,Timmy,"Timmy.
"
5,2,Jimmy,"How about Jimmy Stewart? ""Merry Christmas, movie house."" And John Travolta. ""Oh my God, Mr. Kotter! Mr. Kotter, oh, oh my God, Mr. Kotter!""
"
5,2,Stan,"Jimmy's funny, dude.
"
5,2,Butters,"Yeah, well, he's the coolest kid with disabilities in the world!
"
5,2,Timmy,"Hmph! 
"
5,2,Stuart,"Uh, Kenny, it's nine o'clock.
"
5,2,Randy,"Come on, Stanley.
"
