Season,Episode,Character,Line
2,1,Phillip,"Hello Barky. Hello Purry.
"
2,1,Barky,"Bark, bark.
"
2,1,Purry,"Purr, purr.
"
2,1,Phillip,"Say Terrance, I was just aboat to make some Kraft Dinner. Would you like some?
"
2,1,Terrance,"You know I never turn down Kroff Dinner, Phillip.  I'm going to put on a pirate costume. 
"
2,1,Delivery Man,"Special delivery for Terrance. 
"
2,1,Phillip,"I'll take that.
"
2,1,Delivery Man,"Sign here, and here, and here, and here, and here.  And here. 
"
2,1,Phillip,"Ooh, Terrannce!  You got a letterr!
"
2,1,Terrance,"Shiver me timbers, Phillip! At this rate I'll never get to my Kraft Dinner!  Oh my God!
"
2,1,Phillip,"What is it, Terrance? Did you fart?
"
2,1,Terrance,"No! It's Sally. She's being held captive in Iran.
"
2,1,Phillip,"Not Sally! Dear God, no, Terrance! Why Sally?! God, why?! Say, Terrance, who's Sally?
"
2,1,Terrance,"My daughter.
"
2,1,Phillip,"I never know you had a daughter, Terrance.
"
2,1,Terrance,"Oh, yes. Didn't I mention that, me hearty?
"
2,1,Phillip,"Nno, you never did, Terrance.
"
2,1,Terrance,"Oh. Well. It all began fif-teen years ago.
"
2,1,Phillip,"My God, what a fascinating story, Terrance. Especially the part aboot Celine Dion.
"
2,1,Terrance,"Yes, indeed.  But now my little Sally is being held captive in Iran.  And I will have to go and find her.
"
2,1,Phillip,"Then I'll go with you, Terrance.
"
2,1,Terrance,"You're such a good friend, Phillip.
"
2,1,Phillip,"Well, you know what they say: A friend in need is a friend with Kraft Dinner.
"
2,1,Terrance,"Avast there, mateys!
"
2,1,Terrance,"Hello, Celine Dion.
"
2,1,Celine Dion,"Terrance! This is quite a surprise!
"
2,1,Terrance,"You're looking well.
"
2,1,Celine Dion,"And you.
"
2,1,Terrance,"Celine, where is our daughter, Sally?
"
2,1,Celine Dion,"She's in the Middle East, studying anthropology. Why?
"
2,1,Terrance,"Wrong! She's been taken hostage, and is now being held prisoner.
"
2,1,Celine Dion,"What?!
"
2,1,Terrance,"Phillip and I are going to Iran to find her, but we may never return.
"
2,1,Celine Dion,"Oh, Terrance. What happened to us?
"
2,1,Terrance,"We just grew apart, Celine Dion. 
"
2,1,Celine Dion,"Please, bring our daughter home safe, Terrance. 
"
2,1,Phillip,"Hello, Ugly Bob.
"
2,1,Ugly Bob,"Hi, guys.
"
2,1,Terrance,"How's the paper bag working out?
"
2,1,Ugly Bob,"People seem to really like it. I even have a date this Friday.
"
2,1,Terrance,"Terrific! We need two tickets for Tehran, please.
"
2,1,Ugly Bob,"Tehran is dangerous. You guys shouldn't go there!
"
2,1,Phillip,"Dammit man!  Danger or no, I'm going to help my friend find his daughter!! 
"
2,1,Ugly Bob,"All right, then. There's a flight leaving today.
"
2,1,Phillip,"Oh good. Well, I certainly am going to miss Canada, Terrance.
"
2,1,Terrance,"In-deed, Phillip.
"
2,1,Phillip,"Terrance, if I die whilst in Iran, please bring my body back to Canada, and bury me in a box with a side of Kraft Dinner.
"
2,1,Terrance,"Same here, Phillip!
"
2,1,Phillip,"O Ca-nadaOur home and native land
"
2,1,Terrance/Phillip,"True patriot loveIn all thy sons' command
"
2,1,Small Group,"With glowing hearts we see thee rise
"
2,1,Middling Group,"The True North, strong and free
"
2,1,Larger Group,"From far and wide, O CanadaWe stand on guard for thee
"
2,1,Crowd,"God keep our land...
"
2,1,Scott,"Scott to Red Dragon, come in, Red Dragon.
"
2,1,Saddam,"Go ahead, guy. This is Red Dragon.
"
2,1,Scott,"The plan is working perfectly. Terrance and Phillip have taken the bait.
"
2,1,Saddam,"Excellent! My buddies and I are ready to come to Canada. Has everything been arranged?
"
2,1,Scott,"Yes. Everything's proceeding according to plan. Now you promised that when Terrance and Phillip arrive they'll be ripped into pieces and shot several times.
"
2,1,Saddam,"Hey, relax, guy. I'm gonna keep my side of the bargain.
"
2,1,Scott,"Roger, Red Dragon. Scott out.  I've got you now, you fart-lovin' fart-lovers.
"
2,1,Terrance,"I Got Ya.
"
2,1,Phillip,"Burned your face.
"
2,1,Terrance,"Ow, that's rancid! hahahahaha.
"
2,1,Terrance,"Oh, Phillip. How will we ever find my fugitive daughter in this daunting place? We don't speak the language, we are unwelcome strangers, and we have no idea where to begin.
"
2,1,Phillip,"Oh, look. There she is. .
"
2,1,Terrance,"Oh, good. 
"
2,1,Sally,"Goo. Where?
"
2,1,Terrance,"I'm here, Sally. It's your father, Terrance.  I'm here to save you from your smelly Arabian captors.
"
2,1,Sally,"Pa-pa.
"
2,1,Phillip,"Say, she looks a lot more like Celine Dion than you, Terrance.  Oooh, now I see the resemblance!
"
2,1,Terrance,"Well, enough of Iran, let's get home. 
"
2,1,Terrance,"Well, now that I have my bastard daughter back, I feel like going to Celine Dion's house and asking her to marry me again.
"
2,1,Phillip,"Oh, raspberries, looks like I'm losing a friend.
"
2,1,Terrance,"No, you're gaining a pop vocalist.
"
2,1,Phillip,"Oh my God!  What is this?!  Is this Canada?
"
2,1,Terrance,"It seems to have changed.
"
2,1,Phillip,"This is madness!
"
2,1,Terrance,"What's going on, Phillip? How can Canada have changed so much whilst we were gone?
"
2,1,Phillip,"I don't know, Terrance. And who is that smelly person in all these pictures?
"
2,1,Terrance,"I must take my bastard daughter back to Celine Dion and see what she has to say.
"
2,1,Terrance,"Celine, I brought our daughter Sally back, and I want to tell you that--
"
2,1,Celine Dion,"Terrance, ha, could you come back a little later?
"
2,1,Terrance,"Why?!
"
2,1,Celine Dion,"Ah, I'm just a little busy right now.
"
2,1,Terrance,"You've got a man over, don't you, Celine Dion?!
"
2,1,Celine Dion,"Well, I... 
"
2,1,Ugly Bob,"Hi guys.
"
2,1,Phillip,"Oh my God, it's Ugly Bob!!
"
2,1,Terrance,"What the hell are you doing here?!
"
2,1,Ugly Bob,"I'm doing Celine Dion; what's it look like?
"
2,1,Terrance,"Oh, Celine Dion, what have you done? I was going to make us a family again, but now you've slept with Ugly Bob!
"
2,1,Celine Dion,"What do you mean? Why are you calling him ""Ugly Bob""?
"
2,1,Phillip,"Because that's his name, you stupid bitch!
"
2,1,Celine Dion,"You told me your name was Handsome Bob!!
"
2,1,Terrance,"Look at him, Celine Dion! 
"
2,1,Celine Dion,"Aaaaaarrrrrrgggggghhhhh!!!
"
2,1,Phillip,"Behold his horrible face!
"
2,1,Celine Dion,"Oh my God, he's hideously ugly! And I am pregnant with his child!
"
2,1,Terrance,"What?! Nooooooooooooooooo!!
"
2,1,Celine Dion,"I'm going to have a freak baby!!
"
2,1,Phillip,"Ohh, the humanity!!
"
2,1,Scott,"Hey, Saddam. You helped me get rid of Terrance and Phillip, and I appreciate that, but why are framed pictures of you going up all over Canada?
"
2,1,Saddam,"Huh? Oh that? Don't worry, guy, you just need a rest.
"
2,1,Scott,"...No I don't need a rest!! I want to know what this is all aboot!
"
2,1,Saddam,"Hey, relax, fella. I'm just making it so that Terrance and Phillip can never come back to Canada again. I just need a couple of days, and then I'm gonna head back to Iran.
"
2,1,Scott,"I thought you were from Iraq.
"
2,1,Saddam,"Iran, Iraq, what the hell's the difference? Relax, guy!
"
2,1,Terrance,"Phillip, I'm convinced that something very very not good is happening to Canada.
"
2,1,Phillip,"Yes. I agree whole-fartedly. 
"
2,1,Scott,"Hey, what the hell are you guys doing here?
"
2,1,Terrance,"Oh, hello, Scott.
"
2,1,Scott,"You're not supposed to be here, you're supposed to be in Iran looking for your kidnapped--  Ah, I mean, how are you guys today?
"
2,1,Phillip,"Wait, what were you saying?
"
2,1,Scott,"Nothing, why?
"
2,1,Terrance,"Hey, Scott. Guess what?
"
2,1,Scott,"What?  Aargh! I hate you more than ever, Terrance and Phillip! I absolutely abhor you both! 
"
2,1,Phillip,"What are you doing, Scott?
"
2,1,Scott,"I'm wishing cancer upon you.
"
2,1,Phillip,"Cancer?!!
"
2,1,Scott,"That's right. I'm trying to give you cancer with my mind.
"
2,1,Terrance,"Ooh, stop that! 
"
2,1,Phillip,"Hey, don't give me cancer! 
"
2,1,U.S. Army Official,"Mr. Hussein, the U.S. Government is becoming worried.
"
2,1,Saddam,"Worried? Aboot what? Take a load off, relax!
"
2,1,U.S. Army Official,"You seem to be... taking over Canada.
"
2,1,Saddam,"Taking over Canada? Me? Eeeyy, you need a rest, fella. I'm not hiding any bombs.
"
2,1,U.S. Army Official,"We didn't say anything about bombs.
"
2,1,Saddam,"Oh. You didn't? Heeyy, relax!
"
2,1,U.S. Army Official,"We're giving you just three years to clear your forces out of Canada, and after that, we're gonna bomb all of Iran.
"
2,1,Saddam,"I'm from Iraq.
"
2,1,U.S. Army Official,"Iran, Iraq, what's the difference? 
"
2,1,Guard on Right,"Euugh. I hate Americans. Please, let me kill them!
"
2,1,Saddam,"No, no. You need to relax, guy. Remember the plan: first we take over Canada, then we'll have to go after the female pop vocalist. After that, we'll take over the U.S., then Europe, then China, then Newfoundland, then the world! 
"
2,1,Scott,"What's so funny!
"
2,1,Saddam,"Nothing! Relax, brother.
"
2,1,Scott,"Saddam, Terrance and Phillip are back in Canada!
"
2,1,Saddam,"Oh, really?
"
2,1,Scott,"You promised me they'd be gone for good! That was your part of the bargain!
"
2,1,Saddam,"I changed my mind!  Pray that I don't change it any further! 
"
2,1,Scott,"This deal's getting worse all the time.
"
2,1,Phillip,"Hey, Terrance, let's watch American television.
"
2,1,Terrance,"Yes. We can get satellite feed from the U.S. and watch all their stupid T.V. shows.
"
2,1,Phillip,"Oh look. Here's a show. 
"
2,1,Woman 1,"...well fuck you.
"
2,1,Woman 2,"Arrrggghh! 
"
2,1,Springer,"And this is what life would be like...
"
2,1,Terrance,"It's so stupid!
"
2,1,Phillip,"Goddamn, their TV shows are lame! 
"
2,1,Mephesto,"The father of Eric Cartman is indeed, someone in this room. The father is-- 
"
2,1,Phillip,"Look at their silly American heads.
"
2,1,Terrance,"They look like groundhogs.
"
2,1,Cartman,"He's my father?! 
"
2,1,Anchor,"And in other news it appears that Saddam Hussein has finally signed an agreement to let the U.S. inspect his military operations. When asked if he would uphold his side of the agreement, Hussein replied, quote: ""Hey, relax, fella. You need a rest, guy.""
"
2,1,Terrance,"Hey, Phillip. Isn't that the smelly gentleman we've seen in pictures all over town?
"
2,1,Phillip,"Yes it is, Terrance. According to that newsie, he's some kind of Turkish dictator.
"
2,1,Terrance,"Well, we just can't sit here and eat Kraft Dinner and let Canada be overrun by the Turks! 
"
2,1,Phillip,"That fart sounded like a ringing phone, Terrance.
"
2,1,Terrance,"It sure did, Phillip.  Oh, wait. That is the phone.  Hello?
"
2,1,Scott,"Terrance, this is Scott.
"
2,1,Terrance,"Oh.  Hey, it's Scott. 
"
2,1,Phillip,"Tell him he's a smelly bastard.
"
2,1,Terrance,"Phillip says hello, Scott.
"
2,1,Scott,"Just shut up and listen. You've unleashed a monster onto Canada! And only you can get rid of him, even though I hate you, and I wish you had cancer.
"
2,1,Terrance,"You are such a dick, Scott.
"
2,1,Scott,"You're a dick.
"
2,1,Terrance,"You're a dick.
"
2,1,Scott,"You're a dick.
"
2,1,Terrance,"You're a dick.
"
2,1,Scott,"You're a dick.
"
2,1,Terrance,"You're a dick.
"
2,1,Scott,"You're a dick.
"
2,1,Terrance,"You're a dick.
"
2,1,Scott,"The two of you are the most annoying dicks in Canada! You give other Canadians a bad name! And if I had my hair-
"
2,1,Terrance,"I'm sorry, Scott. Could you hold on a minute?
"
2,1,Scott,"Sure. 
"
2,1,Terrance,"How do you like that, Scott?!
"
2,1,Scott,"You son of a bitch! I'll get you if it's the last thin--
"
2,1,Terrance,"Oh wait, I have another call on, Scott. Can you hold on?
"
2,1,Scott,"Sure. 
"
2,1,Terrance,"Oh, that was Sir Smelly. He says 'hello.'
"
2,1,Scott,"Goddammit!
"
2,1,Terrance,"Oh, wait a second, Scott.
"
2,1,Scott,"Sure.  I mean, no! You listen to me! If you want to save Canada, you'll meet me at Karl's Kroff Dinner Restaurant in half an hour! 
"
2,1,Celine Dion,"Oh, Ugly Bob, I'm so confused. I love your personality, but you are so wretchedly ugly. 
"
2,1,Ugly Bob,"Maybe the baby will have your face instead of mine.
"
2,1,Celine Dion,"We can only hope. I suppose we'll be okay as long as you keep that bag on your head.  What's this?! 
"
2,1,Saddam,"He-yy there. I'm Saddam Hussein. I'm a big fan of Polo. I've been searching a long time for you, Celine Dion.
"
2,1,Ugly Bob,"Oh no, you don't. She's my bitch.
"
2,1,Saddam,"Eh! Who are you?
"
2,1,Ugly Bob,"I'm Bob. But my friends call me Ugly Bob, because I have the features of a deformed burn victim.
"
2,1,Saddam,"Really? I thought all Canadians looked alike. Let me see.  Well, I'm sorry, guy. You know, I could cure that face of yours. 
"
2,1,Ugly Bob,"You can?
"
2,1,Saddam,"Sure! I just need a favor. There is a Canadian football game tomorrow: the Ottawa Roughriders vs. the Vancouver Roughriders. It is at that game that I will officially turn the Canadian flag over to my Iranian one.
"
2,1,Celine Dion,"What?! Why?!
"
2,1,Saddam,"Hey! Don't worry about that. Take a load off, don't worry about it! Look over here! ...All I need is for Celine Dion to sing our Iranian national anthem at the game - to finalize my hostile takeover of Canada. What do you say?
"
2,1,Ugly Bob,"Did you say, ""hostile takeover of Canada""?
"
2,1,Saddam,"No, no, relax there, fella! 
"
2,1,Terrance,"Well, Scott said to meet him here, but he's not showing up! 
"
2,1,Phillip,"Well, while we're waiting, why don't we search for treasure?
"
2,1,Terrance,"Oh. Good idea. Let's search for treasure. 
"
2,1,Scott,"What are you idiots doing?!
"
2,1,Terrance,"We're looking for treasure!
"
2,1,Scott,"Is that some kind of metaphor for a kind of search that can't be described?
"
2,1,Phillip,"No, we're searching for treasure.
"
2,1,Scott,"Listen. I have an inside scoop. There's an Iraqi dictotor who is quietly and slowly taking over Canada.
"
2,1,Terrance,"Yes. You mean Saddam Smelly. We saw him on the telly.
"
2,1,Scott,"Well, what are you two gonna do aboat it?
"
2,1,Phillip,"What do you mean?
"
2,1,Scott,"It's your fault that he's here! You brought the Iraqis back with you on your plane when you rescued your kidnapped daughter! 
"
2,1,Phillip,"You mean, we are to blame?!
"
2,1,Scott,"That's right. And now you must make amends. Tomorrow, Saddam will try to finalize his takeover of Canada, at the Roughriders-Roughriders football game. It will be your only shot at wiping them all out. Here, take this. 
"
2,1,Phillip,"What is this? 
"
2,1,Scott,"It's a bomb.  You must strap it to yourselves, go to the game, and sacrifice your lives to take out Saddam's minions.
"
2,1,Terrance,"That plan's scary!
"
2,1,Scott,"Well, you must do it for Canada.
"
2,1,Phillip,"For Canada, Terrance. 
"
2,1,Terrance,"For Canada, Phillip. 
"
2,1,Scott,"Yes, Terrance and Phillip. And when the dust is settled, Canada will be rid of both: the Iraqis and your immature fart humor.
"
2,1,Terrance,"Well. Phillip, I am very sad that we have to die for Canada.
"
2,1,Phillip,"Yes. This bomb will blow us both to smithereens. But we really have no choice. Only our deaths can bring Canada life. 
"
2,1,Terrance,"That's funny!
"
2,1,Phillip,"Hey! Wait a minute. That fart gives me pause.
"
2,1,Terrance,"Why is that?
"
2,1,Phillip,"That smelly Saddam Hussein. He uses germ and chemical warfare, does he not?
"
2,1,Terrance,"Yes. Apparently, he does.
"
2,1,Phillip,"Terrance! Get the phone book! We must call every Canadian we can!
"
2,1,Terrance,"Oh, Phillip. It sounds like you have an idea.
"
2,1,Phillip,"I do, Terrance. 
"
2,1,Announcer,"And the Roughriders are giving the Roughriders a run for their money!  All else aside, I must say that the Roughriders  are simply outmatched by these Roughriders  And that's going to take us to halftime. Be sure to stick around for the halftime show: Saddam and the Electric Iraqis in a salute to hostile takeovers!
"
2,1,Terrance,"Well, I guess it's time, old friend.
"
2,1,Phillip,"Yes. Prepare the alert!
"
2,1,Saddam,"Hello to my Canadian friends. Everybody relax. Take a rest. Lift your feet up. Those Dogs Are Barking.  You may have noticed some changes to your country. Don't worry about that, the changes will continue. I'm here to announce once and for all that Canada will now be known as New Baghdad! Qoloh Qalah!  You will bow down to me as your ruler! You will obey my laws or you will be killed!!  And now you will sing the Iraqi national anthem!  Or you will be stabbed in the head!
"
2,1,Celine Dion,"Shtud balaa shtud inca inca brusht...
"
2,1,Terrance,"Now, Phlllip?
"
2,1,Phlllip,"Now, Terrance. 
"
2,1,Saddam,"Hey!! What the hell is this?! 
"
2,1,Celine,"Freh kashu kaliakaliakatchut...
"
2,1,Guard,"They're using chemical warfare! How could they?!
"
2,1,Terrance,"We did it, Phillip! We destroyed the Turks!
"
2,1,Phillip,"Oh, Glorious Day!
"
2,1,Celine Dion,"Phillip, Terrance! You've saved Canada!
"
2,1,Terrance,"Ooh, it was all Phillip's idea. 
"
2,1,Ugly Bob,"God bless you, Phillip. 
"
2,1,Phillip,"Don't touch me, Ugly Bob!
"
2,1,Scott,"Hey! What the hell happened! You were supposed to be blown up!
"
2,1,Phillip,"We came up with a better plan. You see, Scott, after all your criticism, it was farting that saved Canada!
"
2,1,Scott,"Oh! That is so juvenile! 
"
2,1,Terrance,"Hey, Scott, you like apples?
"
2,1,Scott,"Of course!
"
2,1,Terrance,"How do you like them apples? 
"
2,1,Scott,"I hate you, Terrance and Phillip!!! 
"
2,1,Terrance,"Oh Celine Dion. You never finished that national anthem.
"
2,1,Celine Dion,"You're right, Terrance. You're right.  
O Canada, our home and native land
"
2,1,"Celine, Terrance, Bob, Phillip, and people on the field","True patriot love in all thy sons command
"
2,1,Crowd,"With glowing hearts we see thee rise, the True North, strong and free 
"
2,1,Crowd outside,"From far and wide, O Canada, we stand on guard for thee
God keep our land glorious and free
Oh, Canada we stand on guard for thee
Oh, Canada we stand on guard for thee
"
2,1,Announcer 1,"Who is Eric Cartman's father? Find out on an all new South Park, in just a few weeks.
"
2,2,Announcer 2,"Previously, on South Park: an air of sobriety fills the laboratory as the men of South Park gather to find out which one of them fathered this boy. 
"
2,2,Announcer 1,"Who is Eric Cartman's father? At the end of this episode, you will know the answer.
"
2,2,Mephesto,"And now, to continue, the father is indeed someone in this room.
"
2,2,Cartman,"Man, this feels like the longest minute of my life.
"
2,2,Stan,"Oooh- hey, Kenny.
"
2,2,Mephesto,"Gentlemen, the father is... 
"
2,2,Mr. Garrison,"Hey, what the hell's going on?
"
2,2,Jimbo,"It's a power outage!
"
2,2,Chef,"Is everybody okay? That sounded like a gunshot!
"
2,2,Officer Barbrady,"Oh my God, look! 
"
2,2,Kenny,"(Oh my God, they killed Mephesto!)
"
2,2,Kyle,"You bastards!
"
2,2,Mr. Garrison,"Mephesto's been shot. 
"
2,2,Chef,"Is he ...dead?
"
2,2,Jimbo,"Hey! This window is shot out, too! That means the killer was not someone in this room!
"
2,2,Mr. Garrison,"Then who was it?
"
2,2,Announcer 1,"Who shot Mephesto? Was it the school counselor? Or was it Ms. Crabtree? Or was it--
"
2,2,Cartman,"Ey! Wait a minute! I didn't find out who my father was!
"
2,2,Announcer 1,"Or was it Sheila Broflovski?
"
2,2,Chef,"Waait!  He's still breathin'! He's not dead.
"
2,2,Cartman,"Goddammit! Who's my father?
"
2,2,Chef,"We've got to get him to the hospital.
"
2,2,Cartman,"You've got to be kidding me!
"
2,2,Chef,"Come on, children! 
"
2,2,Cartman,"Eeeehh..!
"
2,2,Gerald Broflovski,"Oh, that poor kid. It must be hell for him going through all this. 
"
2,2,Jimbo,"There's a murderer free in South Park. We have to find out who it is before they kill again.
"
2,2,Mr. Garrison,"Yeah. God only knows who they'll kill next.
"
2,2,Announcer 1,"Who will they kill next? Will it be Jimbo? Barbrady? The Denver Broncos?
"
2,2,Cartman,"Is he awake yet?
"
2,2,Kyle,"He's bleeding pretty bad back here.
"
2,2,Chef,"Don't let him bleed on my Meredith Baxter-Birney memorial towel.
"
2,2,Kyle,"What's a Meredith Baxter-Birney memorial towel?
"
2,2,Chef,"I actually was with Meredith Baxter-Birney in this very car. And afterwards we used that towel to...  Wait a minute. Why am I telling you this?
"
2,2,Stan,"Could you pull over so I can get out?
"
2,2,Chef,"What? We have to get to the hospital.
"
2,2,Stan,"I have to get out first. I'm not gonna make it; I can't stand hospitals.
"
2,2,Chef,"Sorry, Stan. We just gotta drop Mephesto off and then we can get outta there, alright?
"
2,2,Kyle,"Man, it's really starting to snow.  I hope they don't close the roads.
"
2,2,Cartman,"They can't. Mephesto can't die.
"
2,2,Kyle,"Maybe it's better you don't know who your father is, Cartman.
"
2,2,Cartman,"No way, dude! I can't stand to leave things unfinished. It's like when you hear the first part of that song, ""Come Sail Away"", by Styx. If I hear the first part of that song, I have to finish it.
"
2,2,Kyle,"Really?
"
2,2,Cartman,"Yeah, du-I can't do anything until it's done.
"
2,2,Kyle,"I'm sailing away
"
2,2,Cartman,"No! Don't!
"
2,2,Kyle,"Set an open course for the virgin sea...
"
2,2,Cartman,"Eh-- 
For I've got to be free
Free to face the life that's ahead of me
On board I'm the captain, so climb aboard
We'll search for tomorrow, on every shore
And I'll try, oh lord, I'll try to carry on
Maymaynemay Maymaynemay Maymaynemay Maymaynemay
A gathering of angels appeared above my head
They sang to us this song of hope
And this is what they said
Come sail away, come sail away, come sail away with me... lads
Come sail away, come sail away, come sail away with me
I thought that they were angels, but to my surprise
We climbed about their starship and headed for the skies
Come sail away, come sail away, come sail away with me... lads
Come sail away, come sail away, come sail away with me... lads
"
2,2,Kyle,"Whoa, dude!
"
2,2,Jimbo,"What are we gonna do, Mayor? This killer is on the loose!
"
2,2,Sheila,"We can't even leave our homes for fear of our children's safety.
"
2,2,Sharon,"Uh... Where are our children? 
"
2,2,Mayor,"Officer Barbrady, let's pretend for one second that we had a competent law enforcer in this town: what would he do?
"
2,2,Officer Barbrady,"Hmmm... That's a good question, Mayor. Let me get right on that with thinking.
"
