Season,Episode,Character,Line
12,1,Butters,"How ya doin', Eric? You know, I think you're a real special little guy, and even though you have AIDS, I ain't gonna act any different towards you. 
"
12,1,Cartman,"God damn it, this sucks ass!
"
12,1,Kyle,"...Excuse me, I have to step out for a minute. 
"
12,1,Butters,"Poor Kyle. He's really taking it hard.
"
12,1,Cartman,"Is Kyle laughing out there!? This isn't a time for funny jokes, I'm gonna die!
"
12,1,Doctor 2,"No, you're not going to die, Eric. AIDS isn't as big a deal as it used to be. There are advances in treatment and-
"
12,1,Cartman,"Not a big deal!? Is that how everyone feels!? People need to understand the seriousness of this illness, and the bravery of the people who struggle with it!
"
12,1,M.C.,"We are here tonight to salute the bravery and the courage of one very special little boy who is living with HIV. 
"
12,1,Cartman,"Where the hell is everybody? 
"
12,1,Liane,"Excuse me, shouldn't we wait for everyone to arrive before we get started?
"
12,1,Waitress,"This is everyone. We didn't sell that many tickets.
"
12,1,Butters,"Great benefit, Eric!
"
12,1,Jimmy,"The Italian meatballs are fa-fantastic.
"
12,1,Cartman,"So this is it?
"
12,1,Waitress,"I'm afraid AIDS benefits aren't as popular as they used to be. AIDS was more the '80s/'90s disease. It's all about cancer now. 
"
12,1,Cartman,"Well that's just great! Of all the times to get AIDS, I get it right when everyone stops givin' a crap!
"
12,1,M.C.,"With all of your help, we have raised over seventeen dollars for AIDS tonight, and that money will certainly go towards helping little Eric Markman.
"
12,1,Cartman,"Just bring out Elton John already!
"
12,1,M.C.,"Uh we're sorry, Elton couldn't make it. He- uh, he had to play at a cancer benefit.
"
12,1,Waitress,"It's all right, we got somebody better: Jimmy Buffett!
"
12,1,Cartman,"Jimmy Buffett?!
"
12,1,Jimmy Buffett,"Hello everyone. I wrote this song for a very brave little boy.
AIDSburger in paradise!
AIDSburger and it ain't nice!
"
12,1,Cartman,"Nobody likes Jimmy Buffett except for frat boys and alcoholic chicks from the South!
"
12,1,Jimmy Buffett,"A little boy in South Park
Dyin' of AIDS in the cold dark
How he got AIDS I haven't a clue.
Wastin' away again because of AIDS and stuff
How are we all feelin' tonight?
"
12,1,Cartman,"Fuck you, Jimmy Buffett! You fuckin' suck!
"
12,1,Liane,"Ohoho poopsiekins, be nice.
"
12,1,Cartman,"Fuck you Mom, I have fucking AIDS!
"
12,1,Cartman,"Hey guys, thanks a lot for comin' to my AIDS benefit yesterday.
"
12,1,Stan,"Oh dude, was that yesterday? We forgot.
"
12,1,Cartman,"Yeah, you forgot. Just like a lot of people lately have forgot that AIDS is still killing people! Seems like all of America has forgot that HIV is a serious disease.
"
12,1,Stan,"Well, did... Elton John sing a song for you?
"
12,1,Cartman,"...No, as a matter of fact, Jimmy Buffett came instead.  Oh yeah, it's real fuckin' funny, Kyle!
"
12,1,Kyle,"I'm sorry. I'm. I'm really. Cartman, I f-I feel really bad for you. Honestly.
"
12,1,Cartman,"No you don't!
"
12,1,Kyle,"I do. 
"
12,1,Cartman,"If you really felt bad, you'd wipe that fucking smirk off your face!  Well any God damned second, Kyle!
"
12,1,Kyle,"I'm sorry. I gotta go home. 
"
12,1,Cartman,"Jesus Christ, can you believe that asshole?!
"
12,1,Stan,"He does feel bad for you, Cartman; he just thinks it's... ironic.
"
12,1,Cartman,"Ironic how?
"
12,1,Stan,"Well, you know, you're always such a dick and stuff, and, and now...
"
12,1,Cartman,"Oh, and what?! I deserve it?! Is that what you think?!
"
12,1,Stan,"Not me! That's, uh, kinda what he thinks.
"
12,1,Cartman,"Nobody deserves this illness, Stan, Kenny! Nobody! It's awful! And maybe somebody needs to teach Kyle how to have some compassion!
"
12,1,Butters,"Oh, uh-okay, it's clear.
"
12,1,Cartman,"All right, get that rope ready to hoist me up. 
"
12,1,Butters,"Okay, but... what are you going to do?
"
12,1,Cartman,"Kyle thinks that HIV is funny, so we're gonna make him look funny, and then he'll know how it feels to be laughed at.
"
12,1,Butters,"I just uh... well I don't know if I should be helping you make Kyle look silly.
"
12,1,Cartman,"Butters, helping people who have AIDS is one of the most important things you can do.
"
12,1,Butters,"I know, but are you sure Kyle has to be taught a lesson?
"
12,1,Cartman,"I'm not just sure, Butters. I'm HIV-positive.
"
12,1,Butters,"Oh yeah, uh-well I guess that's true.
"
12,1,Cartman,"All right, now get the rope up over that third rafter above the window; that's the easiest access.
"
12,1,Butters,"Wow, you really know what you're doing.
"
12,1,Cartman,"Yeah, I've sneaked into Kyle's room lots of times.  You think HIV is something to be laughed at, Kyle? Well...  let's just see how funny it is now, asshole. 
"
12,1,Kyle,"Wagh.
"
12,1,Sheila,"There there, bubbe, you'll be okay.  Oh doctor, did you find anything? Is it strep?
"
12,1,Dr. Doctor,"No, it isn't strep...
"
12,1,Sheila,"Oh, well there's a relief.
"
12,1,Dr. Doctor,"...Mrs. Broflovski, has your son ever had a blood transfusion?
"
12,1,Sheila,"No, why?
"
12,1,Dr. Doctor,"Little boy, have you been having unprotected anal sex?
"
12,1,Kyle,"What? No?!
"
12,1,Sheila,"Doctor, what are you saying?
"
12,1,Dr. Doctor,"We've run every test imaginable... little Kyle here is infected with HIV.
"
12,1,Kyle,"What?
"
12,1,Sheila,"HIV?
"
12,1,Dr. Doctor,"It took us a long time to narrow it down, but there is no doubt.
"
12,1,Sheila,"No, that's impossible!
"
12,1,Dr. Doctor,"Little boy, are you sure you haven't taken it up the hoohoo just once or twice?
"
12,1,Kyle,"No! No God damn it no! I'm telling you you're wrong! There, there's no way I can have HIV! Unless maybe...  Oh my God. That son of a bitch! 
"
12,1,Sheila,"Kyle? Kyle!
"
12,1,Cartman,"Pass me the ball!  Pass me the ball, Craig, you stupid asshole!  Kyle, what the F?!
"
12,1,Kyle,"I'm gonna kill you, Cartman!
"
12,1,Cartman,"Kyle, what?!
"
12,1,Stan,"What did he do?
"
12,1,Kyle,"Why do I have HIV?!
"
12,1,Clyde,"...Oh...
"
12,1,Cartman,"Oh, you have HIV, huh Kyle? Guess it isn't so funny now, is it?
"
12,1,Kyle,"What did you do?!
"
12,1,Cartman,"Nothing!
"
12,1,Kyle,"Then why did Butters say he helped you sneak into my room last Friday night?! 
"
12,1,Cartman,"Oh nice, Butters, you big tattle-tale. 
"
12,1,Kyle,"Tattle-tale?! Do you know how serious this is?!
"
12,1,Cartman,"Well, Kyle, maybe I was just trying to prove a p-
"
12,1,Kyle,"AAAAAAA! 
"
12,1,Cartman,"Kyle!
"
12,1,Kyle,"Here you go!  Here you go! 
"
12,1,Mr.Mackey,"Hey! Hey, that's enough! Break it up, m'kay?!  Break it up! Hm'kay?!  M'kay!
"
12,1,Principal Victoria,"All right, boys, now what is this fighting all about?
"
12,1,Kyle,"He gave me AIDS!
"
12,1,Principal Victoria,"What?
"
12,1,Kyle,"He purposely infected me with his HIV virus!
"
12,1,Principal Victoria,"Is that true, Eric? Did you give Kyle AIDS?
"
12,1,Cartman,"Well he was being a total dick! And he's a big tattle-tale and going around and talking crap about me!
"
12,1,Principal Victoria,"Did you infect Kyle with the HIV virus, yes or no?!
"
12,1,Cartman,"Kind of.
"
12,1,Mr. Mackey,"Eric, that is not appropriate behavior, m'kay? You cannot purposely infect other kids with your disease!
"
12,1,Principal Victoria,"That's right. I think you owe Kyle an apology.
"
12,1,Cartman,"I'm sorry.
"
12,1,Kyle,"An apology?!
"
12,1,Principal Victoria,"You're sorry for what, Eric?
"
12,1,Cartman,"I'm sorry for giving you AIDS, Kyle.
"
12,1,Principal Victoria,"That's better. And now Kyle, maybe you should also admit you were wrong for tattling.
"
12,1,Kyle,"...What?!
"
12,1,Mr. Mackey,"Kyle, the thing about tattlin' is, eh tattlin's bad. M'kay, because nobody likes a tattle-tale, m'kay?
"
12,1,Kyle,"A tattle-tale?! He infected me with AIDS!
"
12,1,Cartman,"See? He's tattling again. He hasn't learned a thing you guys. 
"
12,1,Cartman,"Well Kyle, I guess we're even now. Shall we just call it a truce? Kyle? Shall we call it Even Stevens now?  Kyle, where are you going?
"
12,1,Kyle,"I'm going to break everything that you own! 
"
12,1,Cartman,"What's that supposed to mean? Kyle?  Kyle, no! I apologized, Kyle!
"
12,1,Cartman,"Kyle! Kyle, hold on, you asshole!  What the fuck are you doing?!  Kyle, stop it!  God damn it, don't!  Kyle, no! Not Clyde Frog! Leave Clyde Frog alone!  NO!!  AHH! Clyde Frog!! Clyde Frog you ba- no! Not the Xbox, Kyle!  Not the X-wait! WAIT A SECOND!  I'm sorry I gave you HIV, all right?! Just give me a chance, and I can cure you!
"
12,1,Kyle,"There is no cure, you asshole!
"
12,1,Cartman,"No, no, listen, Kyle! I'm on to something. There really is hope.
"
12,1,Kyle,"What hope?!
"
12,1,Cartman,"Break my Xbox and you'll never know.
"
12,1,Kyle,"You're lying!
"
12,1,Cartman,"NO! No-al-, all right Kyle! Magic Johnson, Kyle! The key is Magic Johnson.
"
12,1,Kyle,"Magic Johnson?
"
12,1,Cartman,"He was a basketball player.
"
12,1,Kyle,"So what?!
"
12,1,Cartman,"So he got HIV like fifty years ago, and he's still totally fine! Magic Johnson has some kind of resistance to the virus, Kyle. I've been researching it since I got infected. If we can track him down and isolate his genetic prototype, we have a chance of beating this thing, buddy.  You and me, Kyle. We can overcome our illness; I swear it to you!
"
12,1,Kyle,"You better! 'Cause if you don't find a cure for HIV, I will break your Xbox!
"
12,1,Cartman,"My God...
"
12,1,Cartman,"We need two tickets to Los Angeles as soon as possible.
"
12,1,Clerk,"Los Angeles. Okay, uh I have a two o'clock flight. That would beee... $400 each.
"
12,1,Cartman,"Ah, sir, you don't understand. We have to see Magic Johnson right away. You see, we have AIDS.
"
12,1,Clerk,"...AIDS? Wow, that's really... retro. But ah I'm sorry. I- I just can't give away free seats.
"
12,1,Cartman,"Don't you get it?! We are two pals afflicted with an illness, and who only have each other in a race against time! Innocent playful children who are stricken with a deadly disease for no reason!
"
12,1,Kyle,"Oh please, no reason! I got AIDS from him!
"
12,1,Clerk,"Oh, you boys are  like that, huh?
"
12,1,Kyle,"NO!
"
12,1,Clerk,"Are you sure you boys just don't have any cash?
"
12,1,Cartman,"We're not just sure, we're HIV-positive.
"
12,1,Clerk,"Uh, we sometimes offer free seats to cancer patients, but AIDS I d-. Heh-hey Mitch? Do we have any AIDS patient policies?
"
12,1,Cartman,"Forget it, all right?! We'll use another airline! One that cares! 
"
12,1,Flight Attendant,"We're so happy to help accommodate you brave boys. What kind of cancer did you say you have again?
"
12,1,Cartman,"Oh uh, you know, all over cancer.
"
12,1,Flight Attendant,"I'm so sorry
"
12,1,Cartman,"Yeah, well, at least  it's not as bad as having AIDS. AIDS is the worst disease.
"
12,1,Flight Attendant,"Hm, I don't know. These days I think I'd rather have AIDS than cancer.
"
12,1,Cartman,"No you wouldn't! Look, shouldn't you be serving people drinks or something?! Get outta here!  We're on our way, buddy.  Magic Johnson, here we come.
"
12,1,Kyle,"Don't. Touch me.
"
12,1,Cartman,"I know. I'm scared too.
"
12,1,Butler,"Magic. Magic, could you come to the front for a minute? There are a couple of boys here to see you. Two brave little buddies who against all odds have journeyed across America to find the cure for AIDS. All they have are each other in a race against time. 
"
12,1,Kyle,"Thank you for seeing us, Mr. Johnson. We were hoping that maybe you have some kind of key that can help us with our disease.
"
12,1,Magic,"You boys both have the virus? Are you sure?
"
12,1,Cartman,"We're not just sure, we're HIV-positive.
"
12,1,Kyle,"Will you stop it with that?! What part of this is funny to you?!
"
12,1,Cartman,"Kyle, we need to try to find a-
"
12,1,Kyle,"What part of being infected with a deadly disease do you find funny?!
"
12,1,Cartman,"I don't think it's funny, Kyle.
"
12,1,Kyle,"Then stop saying you're not just sure, you're HIV-positive!  This isn't funny, AIDS isn't funny, dying isn't funny, so shut the fuck up!
"
12,1,Cartman,"Well excuse me, Kyle, for trying to keep some optimism, you know? I mean, sometimes when things... seem their darkest you just need to try and stay... HIV-positive, but if you wanna be so HIV-negative all the time, I-
"
12,1,Kyle,"Knock it off! Right now! This isn't funny! At all!
"
12,1,Cartman,"Are you sure?
"
12,1,Kyle,"Yes!!
"
12,1,Cartman,"Are you HIV-positive?  Aarrhh! Ow, fuck, Kyle!
"
12,1,Magic,"Boys, the truth is I don't know why my body is so resistant to the virus. I would love to know so I could help others, but I just don't. 
"
12,1,Kyle,"Well I've been thinking: maybe there's something you've come into contact with that hinders HIV from growing. Do you mind if we just look around?
"
12,1,Magic,"Well, not at all.
"
12,1,Magic,"The pool is over there , where I try to swim and stay in shape. My kitchen  is full of pretty healthy food. I don't know which thing it is that keeps my T-cell count high, so I... try it all.
"
12,1,Kyle,"But everyone tries that. There has to be something you're exposed to that others aren't. Could we see where you sleep?
"
12,1,Magic,"Sure.
"
12,1,Magic,"Just a pretty plain old ordinary bedroom. 
"
12,1,Kyle,"Dude.
"
12,1,Magic,"Oh, oh yeah, I- I don't trust banks. I sleep with all my money.
"
12,1,Kyle,"You sleep with money. Every night?
"
12,1,Magic,"Yeah, I like to keep it close b- ...You don't think that..?
"
12,1,Scientist 1,"It's incredible. Mitch, these boys could be onto something. Take a look.  That's a sample of HIV-infected blood. You can clearly see the HIV attacking the white blood cells, right?  All right. Watch what happens when we introduce some cash. 
"
12,1,Mitch,"My God. The HIV particles are receding! 
"
12,1,Scientist 1,"The cash does seem to retrain the HIV cells from stabilizing.
"
12,1,Scientist 2,"Now hold on! All the cash is doing is destabilizing the virus, not destroying it.
"
12,1,Kyle,"Well look, if being around lots of cash negatively affects the HIV, then maybe...
"
12,1,Mitch,"Then maybe enough cash shot directly into the bloodstream could kill the virus altogether.
"
12,1,Magic,"I have enough cash for all three of us! We should give it a try!
"
12,1,Scientist 2,"Na-noo, it's ridiculous. We need FDA approval, control studies! I'm sorry, but this is impossible!
"
12,1,Magic,"These boys have shown us that a lot of impossible things can happen.  Their friendship has conquered every obstacle in their illness-ridden lives.
"
12,1,Scientist 2,"Their incredible friendship has brought a sparkle of hope to our world, that's for sure.
"
12,1,Kyle,"Wugh.
"
12,1,Scientist 2,"I suppose we could try to distill Magic's cash down to its... most highly-concentrated level and... try it on one of them. But it's very risky.
"
12,1,Cartman,"Yeah well, if there's a chance of being cured of this illness, then Kyle is willing to take that risk.
"
12,1,Mitch,"Let's hope to Christ this works. 
"
12,1,Scientist 1,"Wait a minute... Yes... Yes, take a look!  The cash particles have completely replaced all the HIV in Kyle's blood!  Boys, you just found the cure for AIDS.
"
12,1,Cartman,"All right!
"
12,1,Scientist 1,"They found the cure for AIDS!  The cure for AIDS!
"
12,1,Scientist 3,"What is it?
"
12,1,Scientist 1,"Large doses of concentrated cash!  Get the media on the phone!
"
12,1,Scientist 4,"All right!
"
12,1,Anchorman,"Scientists have just discovered the cure... for AIDS.  About a hundred and eighty thousand dollars shot directly into the bloodstream.
"
12,1,Driver,"Hey! They just found the cure for AIDS! You just have to inject yourself with all your cash! Woohoo!
"
12,1,M.C.,"I am pleased to announce that there is no trace of the HIV virus in either Kyle Broflovski or Eric Cartman.  Together these boys beat their illness. With nothing but each other, and overcoming all odds , these two brave friends-
"
12,1,Kyle,"Oh stop! We're not friends! He's the one who infected me with AIDS!
"
12,1,M.C.,"These two brave lovers found the cure and helped the world. And so, to honor these boys , here is... Jimmy Buffett!
"
12,1,Cartman,"What?! Aw, no!
"
12,1,Jimmy Buffett,"Cureburger in paradise!
Cureburger. There I said it twice!
"
12,1,Cartman,"What?! Aw, God damn it!  Well I'll tell you this, Kyle. I'm never gettin' my tonsils out again, hahahaha.
"
12,1,Kyle,"I'm still breaking your Xbox. 
"
12,1,Cartman,"What? No. No.  Kyle, no!
"
12,2,Announcer,"Live, from Chicago, Illinois, it's Decision 2008.
"
12,2,Moderator,"Good evening and welcome to the political debate between Hillary Rodham Clinton and Barack Obama.  First question: How do you see yourself as different from your opponent?
"
12,2,Stan,"Ugh, Dad, can we please not watch this?
"
12,2,Randy,"This is important, Stanley!  You boys should care about this stuff.
"
12,2,Cartman,"Yeah, but we totally don't.
"
12,2,Randy,"Well you boys are gonna sit and watch this! This is what really matters!
"
12,2,Moderator,"And so, Mr. Obama, why don't you tell us your stance on military spending?
"
12,2,Barack Obama,"Well, my opinion is that-
"
12,2,Announcer,"We interrupt this debate for an emergency news bulletin! It's... Britney Watch!  Keeping you up-to-date with all your Britney Spears news!
"
12,2,Butters,"Man...
"
12,2,Randy,"Oh-oh boy, what's she done now?
"
12,2,Anchorman,"Britney Spears has been spotted camping in the Colorado mountains, and one report claims that she has taken a piss... in the forest. Robert Pooner has more.
"
12,2,Robert Pooner,"Ron, I'm standing in South Mark, Colorado, where Britney Spears has apparently been trying to get away from it all. 
"
12,2,Cartman,"Aw dude, that's our town!
"
12,2,Robert Pooner,"Ms. Spears was spotted at a mountain campground , and you won't believe what she did, Ron. The troubled diva took a piss. Right on a ladybug. We've blurred out parts of the photo so that it doesn't offend. 
"
12,2,Randy,"She's such a train wreck!
"
12,2,Robert Pooner,"When the photo is enhanced, Ron, you can see the poor little ladybug getting doused. 
"
12,2,Ron,"This must be very embarrassing for Britney that this photo got out, Bob, and, and she looks like she's gained weight.
"
12,2,Robert Pooner,"That's right, Ron, she really chubbed up. And if you zoom in on her face, you can see that she's got some zits! 
"
12,2,Butters,"Aw, poor girl.
"
12,2,Randy,"Hey Sharon, Britney peed on a ladybug. 
"
12,2,Ron,"The photograph was taken by Brian Willis of Bailey, Colorado , who sold it to 31 News for a hundred thousand dollars.
"
12,2,Kyle,"A hundred thousand dollars?
"
12,2,Cartman,"That's enough to buy slaves!
"
12,2,Ron,"Britney is said to be now hiding out in a South Park motel. Aand now back to the stupid Democratic debates.
"
12,2,Hillary Clinton,"...and spearchuckers.
"
12,2,Kyle,"Did you guys hear that?! A hundred thousand dollars for a picture of Britney.
"
12,2,Stan,"And she's at a hotel in our town. 
"
12,2,Kyle,"It's gotta be the Komfort Inn. It's the nicest hotel in South Park. Cartman, go get your camera.
"
12,2,Cartman,"Sweet!
"
12,2,Butters,"Hey, hanguh, hang on, fellas, don't you think Britney's been through enough? I mean, maybe it's finally time for us all to just leave her alone.
"
12,2,Stan,"Butters, don't be such a pussy.
"
12,2,Butters,"Hokay. 
"
12,2,Kyle,"A hundred thousand for a picture of Britney peeing on a ladybug. Imagine what a photo of her crapping on a squirrel is worth!
"
12,2,Butters,"Well this costume was supposed to be for the Easter musical, fellas, not for tryin' to make an easy buck! 
"
12,2,Stan,"Oh no.
"
12,2,Kyle,"Excuse us, we're trying to get a picture of Britney Spears!
"
12,2,Photographer 1,"Join the club.
"
12,2,Photographer 2,"Yeah, all you amateur photographers are makin' this tougher on the professionals!
"
12,2,Cartman,"We're professionals too, you fuckin' butthole! 
"
12,2,Guard,"Ah ah, nobody goes upstairs.
"
12,2,Kyle,"We uh, we have special permission?
"
12,2,Stan,"Yeah, don't you recognize us? We're Britney Spears' kids.
"
12,2,Guard,"You are?
"
12,2,Butters,"Not me! I'm a squirrel!
"
12,2,Britney,"But now everybody thinks I hate ladybugs. I didn't even know it was there. I can't take it anymore. I'm just sooo- 
"
12,2,Guard,"Excuse me, Ms. Spears, but your kids are here and they've brought you a squirrel.
"
12,2,Britney,"My boys? Really? Send them in.  It's okay. My kids are here. I feel better now. 
"
12,2,Kyle,"We did it guys!
"
12,2,Stan,"I told you that would work!
"
12,2,The Boys,"Yehehahah, all right!
"
12,2,Kyle,"Ahall right!
"
12,2,Britney,"You mean, it was just a joke? My kids ain't here?
"
12,2,Kyle,"All right. Butters, go get next to her.
"
12,2,Butters,"I ain't doin' it! We tricked her and it wasn't nice!
"
12,2,Stan,"Butters, do you want your share of the hundred thousand dollars or not?
"
12,2,Britney,"You're never gonna leave me alone, are you?
"
12,2,Butters,"It ain't right to take advantage of somebody no matter who they are! 
"
12,2,Kyle,"All right, fine! We don't need you, Butters!
"
12,2,Stan,"Yeah, we'll just get a picture of her doing something else.
"
12,2,Cartman,"All right lady, just flash us your crotch or somethin'.
"
12,2,Britney,"I've got a better idea.
"
12,2,Stan,"You do?
"
12,2,Britney,"Yeah. 
"
12,2,"Stan, Kyle","NO! 
"
12,2,Butters,"You killed her! 
"
12,2,Guard,"Hey, everything all right u-. Oh.
"
12,2,Nurse,"Paging Dr. Bender? Paging Dr. Bender, please? 
"
12,2,Stan,"We should have just left her alone. But we just had to push her.
"
12,2,Kyle,"How could we know she would... Aw we suck so hard.
"
12,2,Doctor,"She's... alive.
"
12,2,Kyle,"Whew.
"
12,2,Stan,"Oh, thank God.
"
12,2,Doctor,"But, we almost lost her. Why couldn't you boys just leave her alone?
"
12,2,Kyle,"Doctor, could we talk to her for a minute?
"
12,2,Doctor,"I don't want you making her upset.
"
12,2,Stan,"We don't wanna upset her, we just want to tell her that we're sorry.
"
12,2,Doctor,"All right.
"
12,2,Doctor,"Ms. Spears, these boys wanted to say something. 
"
12,2,Kyle,"Oh my God!
"
12,2,Stan,"Oh no!
"
12,2,Doctor,"The boys are just shocked at how good you look, Britney.  Right, boys?!
"
12,2,Kyle,"Oh, yeah. Yeh-yeah. It's a-it's not even noticeable. 
"
12,2,Doctor,"Well, I'll let you boys have your say. 
"
12,2,Stan,"Ms. Spears, uh... we're... really... sorry for making you want to kill yourself.
"
12,2,Kyle,"Oh, God, what have we done?!
"
12,2,Announcer,"It's Britney Watch! Keeping you up-to-date with all your Britney Spears news!
"
12,2,Reporter,"You won't believe what Britney's done now. The troubled pop star has just been spotted with a crazy ""no top part of my head"" look. This video  was taken just hours ago as Britney was wheeled into the hospital for some reason. And if we zoom in on the footage, right, ri-right here , you can also definitely see a boob job scar. No doubt now that she's had plastic surgery in the past.
"
12,2,Anchorman,"O ho ho, oh houch, that's gotta be embarrassing. Chris, any word on why Ms. Spears went for this radical ""no top of the head"" look?
"
12,2,Chris,"No word yet, Tom, but it could be over the embarrassment of the boob job scar video we showed just, just now. Uh, even though the timing doesn't quite work out.
"
12,2,Kyle,"Dude! 
"
12,2,Doctor,"Damn it, she can't handle any stress right now!
"
12,2,Manager,"Excuse me, I'm Britney Spears' manager.  Oh, jeez, Britney! Britney, what were ya thinkin'? First you shave your head and now this.
"
12,2,Britney,"Guglo.
"
12,2,Manager,"Well, it's a ballsy new look, I'll give you that.
"
12,2,Paparazzo,"Brit! Over here, Brit. One for Star Weekly. 
"
12,2,Doctor,"Damn it you have to take her out of here; she can't be around all this right now.
"
12,2,Britney,"Right. We need to take her home. Boys, can you give me a hand with her?
"
12,2,Stan,"Yeah, of course. 
"
12,2,Manager,"Okay, come on!  My car is right here. 
"
12,2,Photographer 3,"Hey look!
"
12,2,Photographer 4,"There she is! 
"
12,2,Kyle,"Oh crap! 
"
12,2,Stan,"Jesus Christ!
"
12,2,Manager,"Yeah yeah, it's like this all the time.  Thank you! Yes, thanks. 
"
12,2,Stan,"Look, uh, we feel really bad, and, and we wanna help Britney however we can.
"
12,2,Manager,"That's great, boys. Britney seems to have really taken a liking to you. And don't worry: Britney is a queen at reinventing herself. We just need to get her into the recording studio right away.
"
12,2,Kyle,"What?!
"
12,2,Manager,"All right, Britney, let's take it from the top. Remember to bring that sexiness to it.
"
12,2,Kyle,"Excuse me, is this really what you think she should be doing right now?
"
12,2,Sound Engineer,"All right, Brit, let's try it from the top. 
"
12,2,Female Aide,"God, what a train wreck.
"
12,2,Male Aide,"She must be stoned again. 
"
12,2,Stan,"Would you put a stop to this, please? This is only gonna make things worse.
"
12,2,Manager,"Whattaya mean? She sounds great.  Ah, Britney, that last lyric is supposed to be ""love elation"". Sounds more like you're saying ""love creation"".
"
12,2,Britney,"Gogehah.
"
12,2,Manager,"E-la-tion. Really enunciate the L.
"
12,2,Britney,"Egeul-gageol
"
12,2,Sound Engineer,"Gah, she's so stupid.
"
12,2,Stan,"What do you expect?! Look at her! She doesn't have most of her brain!
"
12,2,Sound Engineer,"I know. She's really dumb, huh? 
"
12,2,Stan,"No, I mean, she literally doesn't have most of her brain! Her head is gone!
"
12,2,Sound Engineer,"Yeah. And she's all fat, too.
"
12,2,Britney,"Okel?
"
12,2,Announcer,"Live, from Las Vegas, it's the MTV Video Music Awards
"
12,2,VJ,"What's up, y'all? It's the MTV Awards and we are kickin' it off right. Here to perform her new song is the one, and only, Britney Spears! 
"
12,2,Kyle,"Aw come on now, people! 
"
12,2,Woman,"Oh my God, she's really gotten chubby. 
"
12,2,Singers,"The way she fee-els.  Love inside.
"
12,2,Man,"Oh man, she's totally lip-syncing.
"
12,2,Stan,"She doesn't have any lips!
"
12,2,Singers,"Temporary.  So hot! 
"
