Season,Episode,Character,Line
15,1,Kyle,"I don't know, I didn't read them!
"
15,1,Butters,"You didn't read them?
"
15,1,Kyle,"Who the hell reads that entire thing every time it pops up?
"
15,1,Stan,"I do.
"
15,1,Clyde,"Me too.
"
15,1,Kyle,"You're telling me that every time you guys download an update for iTunes, you read the entire terms and conditions?
"
15,1,Jimmy,"Of course.
"
15,1,Butters,"Well, how do you know if you agree to something if you don't read it?
"
15,1,Kyle,"Well, I turned off all my Apple stuff. They can't locate you if you don't have your stuff on, right? 
"
15,1,Apple Man 1,"There he is. Hey you!
"
15,1,Kyle,"Gahhh! 
"
15,1,Kyle,"Dad! Dad, I need a lawyer!
"
15,1,Gerald,"Kyle? What are you doing here?
"
15,1,Kyle,"Dad, if you agree to something but you didn't mean to agree to it, what do you do?!
"
15,1,Gerald,"Well, Kyle, it's always the agreeing party's responsibility to know what they are signing.
"
15,1,Kyle,"But it's like eight pages long and they send me a new one like every three weeks! How can they know if I-
"
15,1,Gerald,"Calm down, Kyle! It's okay. You're safe with Daddy. 
"
15,1,Apple Man 1,"Here he is!
"
15,1,Kyle,"AAHH!
"
15,1,Apple Man 1,"Come on you!
"
15,1,Gerald,"Hey, what the heck is going on?
"
15,1,Apple Man 1,"Your son has made a binding and legal agreement with Apple, sir.
"
15,1,Gerald,"An agreement to do what?!
"
15,1,Apple Man 1,"Apple's inner workings are top secret to all users. You know how it is.
"
15,1,Gerald,"No, I don't know how it is. I use a PC.
"
15,1,Apple Man 1,"You what?
"
15,1,Apple Man 4,"Come on, let's go!
"
15,1,Gerald,"Hey now, let him go! 
"
15,1,Kyle,"Dad! You tasered my dad!
"
15,1,Apple Man 1,"You said we could.
"
15,1,Cartman,"Okay, WiFi+3G, 64 gigs. This one, this one!
"
15,1,Liane,"Oh, sweetie, $900?
"
15,1,Cartman,"I can't wait to see the look on Kyle's stupid face when he sees my iPad has more memory than his!
"
15,1,Liane,"Eric, we can't afford that one.
"
15,1,Cartman,"Well you don't expect me to get the WiFi-only 16-gig version, do you?
"
15,1,Liane,"I think we need to get you a different brand, hon. They're a little cheaper.
"
15,1,Cartman,"Mom, everyone knows that everything but Apple is stupid!
"
15,1,Liane,"Here, look at this one. A Toshiba Handibook.
"
15,1,Cartman,"Toshiba Handibook??
"
15,1,Liane,"This says it does everything the iPad does, at half the price.
"
15,1,Cartman,"Mom, do not screw me over again! If I take that thing to school, everyone is gonna think I'm a poverty-stricken asshole!
"
15,1,Liane,"Eric, stop acting like a spoiled brat! You can either have the Toshiba Handibook or you can have nothing at all!
"
15,1,Cartman,"Oh, I've got a better idea! Why don't you go across the street and buy some condoms?! Because we should at least be safe if you're gonna fuck me, Mom!
"
15,1,Liane,"Eric!
"
15,1,Cartman,"You might as well go buy some cigarettes too, because I like to have a smoke after I get good and fucked! Do you wanna fuck me Mom?!  Just say so! Go ahead! Here!  Huh?! Go ahead, Mom! Fuck me! Fuck me right here in the Best Buy! You wanna fuck your son so bad?! Go on Mom! Fuck me! Fuck me!
"
15,1,Liane,"Stop crying, Eric! I told you if you kept acting up, you weren't getting anything!
"
15,1,Cartman,"But I told you I was sorry.
"
15,1,Liane,"You made me look like some sort of child molester in front of all those people!
"
15,1,Cartman,"I wasn't trying to get you in trouble.
"
15,1,Liane,"Then why did you go outside to a police officer and say ""Help! Help! My mommy is trying to fuck me!""?
"
15,1,Cartman,"Oh wait, I get it now! The F-word is a no-no word, and I shouldn't say it around other people. I'm sorry Momma.
"
15,1,Liane,"If you're really sorry, then you'll understand why you aren't getting anything!
"
15,1,Cartman,"Well, now that doesn't really have any logical sense, Mommy, because I'm already being punished by not getting the iPad. Mama. Please, can we just go back and get the Toshiba Handibook?
"
15,1,Liane,"No!
"
15,1,Cartman,"Well then can we at least pull up here and get some dinner? 'Cause I like to be wined and dined after I've been FUCKED! 
"
15,1,Woman,"What are you going to do to us??
"
15,1,Kyle,"What is this? What's going on?
"
15,1,Woman,"You... You agreed to the iTunes terms and conditions too??
"
15,1,Kyle,"...What?
"
15,1,Woman,"I just clicked ""Agree."" I didn't read it! I was in a hurry, you see, and I, I, I didn't know what I was agreeing to!
"
15,1,Junichi,"(In Japanese Accent) I can't even read Engrish!
"
15,1,Guard,"Hey, shut up in there! You all agreed to stay quiet!
"
15,1,Kyle,"Hey! Hey, let me out of here! This is a mistake! I agreed by accident!
"
15,1,Guard,"You can't agree by accident. There's a fail-safe built in. Even if you click on ""Agree"" another little window pops up that says ""Are you sure you agree?"" and you have to click on ""Agree"" again.
"
15,1,Woman,"Uh, what are you going to do to us??
"
15,1,Guard,"Everything that you agreed to in the iTunes conditions.
"
15,1,Kyle,"We didn't read them!
"
15,1,Guard,"Heh! Riiight. Who just agrees to something they don't read? 
"
15,1,Announcer,"And now, the president of Apple, Steve Jobs! 
"
15,1,Steve Jobs,"Hello everyone, I'm here to announce a new product that will once again revolutionize the way we use our phones and tablet devices. Let's hear it for our volunteers!  These three people have agreed to be brought here, handcuffed to these beds, and become the prototype of our first truly-interfaced device.
"
15,1,Kyle,"The first what?
"
15,1,Steve Jobs,"They have actually agreed to be surgically altered.  Their lips will be removed and they will be sewn together mouth to anus.
"
15,1,Woman,"What??
"
15,1,Steve Jobs,"You agreed to this!  Mouth to anus so that the feces so that the gastral tract from one will enter the mouth of the little boy -  and he agreed this was okay - enter the mouth of the little boy, leading through his anus to the mouth of the female - who completely agreed; they all agreed - which will then go to a tablet device, making a product that is part human, and part centipede, and part Web browser, and part emailing device! I give you... the HUMANCENTiPad!
"
15,1,Junichi,"(In Japanese Accent) Oho... I should habu never appudeitedo iTunes!
"
15,1,Butters,"""You agree that Apple may charge your credit card or Paypal account for any products purchased in the iTunes store.""
"
15,1,Gerald,"Can somebody please explain to me what is going on?!
"
15,1,Stan,"We're trying to find out exactly what Kyle agreed to.
"
15,1,Gerald,"There can't be anything in that agreement that allows a company to do what they're talking about to Kyle!
"
15,1,Butters,"Hold up. Here it is right here: ""by clicking Agree, you are also acknowledging that Apple may sew your mouth to the butthole of another iTunes user""
"
15,1,Stan,"Oh boy.
"
15,1,Butters,"""Apple and its subsidiaries may also, if necessary, sew yet another person's mouth onto your butthole, making you a being that shares one gastral tract."" Hmmm, I'm gonna click onnn... ""Decline.""
"
15,1,Gerald,"Well that does it! I'm going to the police!
"
15,1,Stan,"For what?
"
15,1,Gerald,"To find out where Apple is keeping my son!
"
15,1,Stan,"Dude, when the police wanna know where somebody is, they ask Apple! The only way we can fix all this is by going to the highest authority on the planet! Yo guys, we're gonna have to ask help from... the Geniuses.
"
15,1,Butters,"The Geniuses...
"
15,1,Kenny,"(The Geniuses...)
"
15,1,Steve Jobs,"Alright. Good. Looks good, guys. Great work. 
"
15,1,Junichi,"Nanda... Nanda kore?! 
"
15,1,Steve Jobs,"Really nice, guys.  I remember when the first version of the iPad came out. People couldn't believe how easy it was to take their videos, music, and photos, and all their shit,  and share it, with other people, who could do the same with all their shit. The only thing the iPad couldn't do was walk or read. Until now.
"
15,1,Kyle,"(I need some help! I can't take it!)
"
15,1,Steve Jobs,"What, what what's that? What's that you're saying?
"
15,1,Kyle,"(I can't take it! I want out right now!)
"
15,1,Steve Jobs,"Yeah you want out? Are you saying you want out?
"
15,1,Kyle,"(Yes! Please! Let me go!)
"
15,1,Steve Jobs,"Fine. You don't want to be part of this? Then just sign right here.  Nooo! You didn't read it! This says we don't ever have to let you out and that we can do whatever we want!  Dammit, why won't it read?!
"
15,1,Apple Tech,"It's probably low on power. We should feed it.
"
15,1,Steve Jobs,"Alright. Here you go, come on.
"
15,1,Junichi,"(In Japanese Accent) Nooo!  I will not eat if they are forced to iito my poo!
"
15,1,Steve Jobs,"Perhaps I didn't mention...  it's a bean and cheese burrito from Paco's.
"
15,1,Junichi,"(In Japanese Accent) Sori, Kairu. I tried to resist but burrito isu too dericious! 
"
15,1,Steve Jobs,"We have to unveil this thing tomorrow. It better be reading by then!
"
15,1,Junichi,"(In Japanese Accent) Oh, oh no... feel sick...
"
15,1,Kyle,"(You're fine!)
"
15,1,Junichi,"Oooho, oooh! 
"
15,1,Kyle,"(Yaaaaah!) 
"
15,1,Woman,"(Aaaaaah!)
"
15,1,Announcer,"Today, on Dr. Phil. The tragic story of a little boy whose mother constantly tries to fuck him.
"
15,1,Dr. Phil,"I want you all to meet Eric Cartman, who's a very special boy with a very hard life. Eric, you say that your mom fucks you?
"
15,1,Cartman,"Yes! She fucks me so hard!
"
15,1,Dr. Phil,"Does this happen often? Does she- does she fuck you a lot?
"
15,1,Cartman,"Dude, Filipino hookers don't get fucked the way I do!
"
15,1,Audience,"Ohhh...
"
15,1,Dr. Phil,"Now, I know this is very difficult for you to talk about, but... where was the last time your mother fucked you?
"
15,1,Cartman,"At Best Buy.
"
15,1,Audience,"Ahhh...
"
15,1,Dr. Phil,"Your mother fucked you at Best Buy?
"
15,1,Cartman,"Uh huh.
"
15,1,Dr. Phil,"And people saw her doing this?
"
15,1,Cartman,"Yes!
"
15,1,Dr. Phil,"And they didn't do anything?
"
15,1,Cartman,"No!
"
15,1,Liane,"Eric, stop it!
"
15,1,Cartman,"Oh there she is! There's my mom right now! 
"
15,1,Audience,"Booooooo!
"
15,1,Cartman,"Booooooo!
"
15,1,Liane,"Eric, you come home, right now!
"
15,1,Audience,"Booooooo!
"
15,1,Dr. Phil,"Ma'am, why do you think it's okay to fuck your son?
"
15,1,Liane,"I DON'T!
"
15,1,Cartman,"She does! She does it all the time! She fucked me on Christmas, she fucked me on my birthday...
"
15,1,Audience,"Awwwwww!
"
15,1,Cartman,"You know, Mom, the least you could do is kiss me first. 'Cause I liked to be kissed before I get fucked!
"
15,1,Man 1,"You fuck your son and you won't even give him a kiss? Booooooo!
"
15,1,Man 2,"If I was gonna fuck my son, I'd kiss him first! 
"
15,1,Dr. Phil,"Well Eric, we have a very special gift we wanna give you.
"
15,1,Cartman,"An iPad??? 
"
15,1,Announcer,"Gerald Broflovski.
"
15,1,Stan,"Okay, the Geniuses will see us now.  Now remember: when you speak to the Geniuses keep your questions short and to the point. The Geniuses do not like those who waste their time. 
"
15,1,Leslie,"Hi, my name is Leslie. I'll be your Genius.
"
15,1,Stan,"Genius Leslie, we have a problem and we seek your wisdom.
"
15,1,Leslie,"What problems are you experiencing?
"
15,1,Gerald,"My son was kidnapped by Apple and they are holding him against his will!!
"
15,1,Leslie,"Oh-kay, well I'm sorry you're having trouble with that today. Could I have his Apple ID?
"
15,1,Stan,"69ingchipmunks@me.com 
"
15,1,Leslie,"Okay. 
"
15,1,Gerald,"Well what the heck does this w-! 
"
15,1,Leslie,"Oh okay. I see. Hmm. Hmm, I might need to bring another Genius in on this.  Frothgar?
"
15,1,Frothgar,"Uh huh?
"
15,1,Leslie,"This guy's son was abducted by us?  Should I run a stop-check or just give him store credit?
"
15,1,Gerald,"No I don't want store credit, I want my son back!
"
15,1,Frothgar,"'Kay, this says he agreed to be taken and made part of any experiments Apple wants to perform.
"
15,1,Stan,"Yeah, but it's all a mistake. He actually didn't read the agreement.
"
15,1,Frothgar,"He didn't read it?
"
15,1,Butters,"We know. It's preposterous.
"
15,1,Frothgar,"Hrrrrgh. 
"
15,1,Leslie,"Sooo, just give them store credit?
"
15,1,Junichi,"Aarrrgh. Dame kore!  (In Japanese Accent) So sori Kairu, but I am starving! Which would you rather I eat? Should I iito cuttlefish and asparagus, or the vanilla peisuto?
"
15,1,Kyle,"(Vanilla paste! Vanilla paste!)
"
15,1,Junichi,"(In Japanese Accent) Cuttlefish and asparagus?
"
15,1,Kyle,"(No! That's not what I said! Vanilla paste!)
"
15,1,Junichi,"(In Japanese Accent) Very well I will iito the cuttlefish. 
"
15,1,Kyle,"(NOOOO!) 
"
15,1,Rescuer 1,"Go, go! Come on guys, come on! Go!  Don't worry. We're here to help you. 
"
15,1,Junichi,"(In Japanese Accent) Oh! Oh, thank you! Thank you! 
"
15,1,Rescuer 1,"Come on, hurry! We have an ambulance waiting outside.
"
15,1,Rescuer 1,"Just try to stay calm. We're gonna have to try and get you separated right away!
"
15,1,Junichi,"(In Japanese Accent) Yes, please hurry! That cuttlefish and asparagus is noto sitting well.
"
15,1,Rescuer 1,"We got it! We got it! Doctor, can you take this thing apart?!
"
15,1,Doctor,"If I'm going to perform surgery, I need permission.  Sign this release so we can operate.
"
15,1,Kyle,"(Yes. Yes, hurry up.) 
"
15,1,Steve Jobs,"No, dammit! It didn't read it! End of simulation, end of simulation!  What is wrong with you people?! Why can't you get the HumancentiPad to read?!
"
15,1,Rescuer,"We're sorry, sir. We really thought we'd get it to read this time.
"
15,1,Junichi,"(In Japanese Accent) Oh no! Cuttlefish is about to come out ofu asshole!
"
15,1,Kyle,"(Oh, shit!)
"
15,1,Junichi,"(In Japanese Accent) Here it comes! Oh, it's going to be arot! Hold on, Kairu! I believe in youuuuuu!!! 
"
15,1,Frothgar,"Yeap. A-and then you should be able to do a customer check, uh huh.
"
15,1,Leslie,"Okay, that should do it. Sorry Apple kidnapped your friend, guys. But I believe we have it all cleared up.
"
15,1,Gerald,"You do??
"
15,1,Leslie,"Yeah, we got you a replacement friend. You should be all good to go.
"
15,1,Replacement Friend,"Hi guys.
"
15,1,Stan,"No, we don't want a replacement friend, we want our friend.
"
15,1,Frothgar,"We're gonna have to bring more Geniuses in on this.
"
15,1,Leslie,"Yeah, I think we should have a quickening, with all the Geniuses.
"
15,1,Frothgar,"I'll summon the council.
"
15,1,Leslie,"Okay, if you guys just wait here a sec we're gonna have a quickening with the Council of Geniuses. See what we can do for you.
"
15,1,Leslie,"Do you know if your friend has a Verizon or AT&T mobile number associated with his dot-me account?
"
15,1,Stan,"I think Verizon.
"
15,1,Leslie,"Okay. 
"
15,1,Field Reporter,"Tom, it's a big exciting day for Mac Apple users: the unveiling of the first HumancentiPad. As part of a clear PR stunt, Apple has joined up with Best Buy and Dr. Phil to donate the first centiPad to a needy boy who was raped by his mother.
"
15,1,Dr. Phil,"In all my years I've never heard a more tragic story than that of Eric Cartman,  and I wanna thank the Apple company for helping us make today a very special day for him.
"
15,1,Crowd,"Yaaaaaaaaay!
"
15,1,Best Buy President,"As as president of Best Buy, Eric,  I want to assure you that a child will never get fucked in one of our stores again.
"
15,1,Crowd,"Yaaaaaaaaay! 
"
15,1,Steve Jobs,"When Dr. Phil contacted us at Apple with Eric's story, we knew we had to get aboard.  And so, Eric, here is your very own HumancentiPad. 
"
15,1,Cartman,"Whoa! Cooool!  Oh wooow! No waaay!  It does e-mail and Web browsing, and it shits in Kyle's mouth?? This is the greatest thing that has ever been invented!!
"
15,1,Reporter 1,"Yes but, can it read?
"
15,1,Steve Jobs,"Don't worry. It took a while, but I'm pretty sure it has finally learned to read, hasn't it?! 
"
15,1,Kyle,"(Yes. I promise I'll read.)
"
15,1,Crowd,"Hooraaaaaaaaay!
"
15,1,Gerald,"What the hell are they doing now?!
"
15,1,Butters,"The Geniuses are performing the Toran Ra. It's future stuff.
"
15,1,Gerald,"Alright, that's it! I've had about enough with iCrap, and me clouds, and a council of Geniuses, with all their future-
"
15,1,Leslie,"It's okay, sir. The Toran Ra has revealed the answer to your problem. We can retroactively make your son's agreement invalid.
"
15,1,Gerald,"Okay! Finally! How do we do that?
"
15,1,Leslie,"It's very easy. You will simply need to join Apple.
"
15,1,Gerald,"Nooo! I don't wanna join Apple, I like my PC!
"
15,1,Leslie,"But if you join we can make your son's account into a family account, and then you have to iApprove all his agreements.
"
15,1,Stan,"Come on, it's not that big a deal. Will you just stop resisting and join the rest of us in the future?
"
15,1,Gerald,"Ugh... Alright, fine! I'll sign up with Apple.
"
15,1,Leslie,"Kali fi!
"
15,1,Leslie,"Gerald Broflovski, do you agree to let Apple track your location at all times?
"
15,1,Gerald,"I agree.
"
15,1,Leslie,"Do you agree to give Apple access to all your personal information, including but not limited to your favorite movies, songs, and books?
"
15,1,Gerald,"I agree.
"
15,1,Leslie,"Do you agree to care about your membership, and prove that you care by purchasing AppleCare?
"
15,1,Cartman,"Hehe heh, heh heh heh. Dude, HumancentiPad is awesome!
"
15,1,Staffer,"Sir! Sir, we have a problem! 
"
15,1,Steve Jobs,"What? What do you mean we have to take it apart?! The boy's agreement isn't valid?
"
15,1,Staffer 2,"Sorry, we have to recall this.
"
15,1,Cartman,"What?! Hey, that's mine!
"
15,1,Steve Jobs,"I don't care what the Geniuses say! Dammit, I'm trying to create the future here!
"
15,1,Gerald,"We are all trying to create the future!  I'm part of the future now too. I have sat with the Council of Geniuses, performed the Toran Ra, and I've even been to me. Mr. Jobs, you have done so much for the world. You have helped connect everyone to each other.  Clearly, this is the future. But... but can't we just slow down and enjoy the present... a little longer?
"
15,1,Steve Jobs,"You know something? I agree.
"
15,1,Crowd,"Awww. 
"
15,1,Steve Jobs,"Come on. We'll get you separated, little boy.  Guess you won't be eating Japanese food for a while, huh? 
"
15,1,Cartman,"Hey! Hey, what is this?! Some sort of sick prank?! I get the greatest thing ever just to have it taken away?! Why did you do this to me, God? Next time you're gonna get my hopes up, could you please take me to a grease monkey? 'Cause I like to get lubed before I get FUCKED! Huh?! Some lube would be nice! Or at least a courtesy lick, God! How about a little courtesy lick next time you decide to FUCK me! 
"
15,2,Jimmy,"Here you go.  Here you  go. Don't forget to...  vote, everyone.  Here you go, fellas. Be sure to get these handed in tomorrow.
"
15,2,Cartman,"What's this?
"
15,2,Jimmy,"Every student is to go home and vote on their favorite choice in each category. Favorite comedy actor, favorite comedy movie. And then on Friday, during lunch and recess, we're gonna have a big, f-f-f-fantastic comedy awards show.
"
15,2,Kyle,"Dude, an awards show just for comedy sounds like a bad idea.
"
15,2,Jimmy,"Fellas! Do you have any idea how difficult comedy is? Can't we just spend one lunch and recess saying thanks to those who make us smile and laugh every day?
"
15,2,Stan,"Yeah, look uh, I don't think I can make it, Jimmy.
"
15,2,Kyle,"Yeah, sorry dude uh, I can't make it either.
"
15,2,Mr. Mackey,"Attention students, m'kay? There will be a presentation by the special education department in the gymnasium Friday during lunch and recess, m'kay? Attendance to this assembly is mandatory. All students and faculty are required to go. Uh which, which I guess means I gotta suck it too, huh? Uh huh, m'kay.
"
15,2,Stan,"Oh man, really?
"
15,2,Jimmy,"Don't worry, everybody. I've spared no expense to make my comedy awards the biggest thing this school has ever seen. You're all gonna have a blast. 
"
15,2,Jimmy,"Welcome... to the special ed department's... first annual comedy awards.
"
15,2,Timmy,"Timmy Timmy Timmy!  Timmih! Timmih Timmih! Timmiiih!
"
15,2,Jimmy,"Please welcome your host, Jimmy Valmer. 
"
15,2,Timmy,"Livin' a lie. Timmy. Livin' a lie. Timmy.
"
15,2,Jimmy,"Woohoo! Alright!  Oh boy, what a terrific audience. Can I get a wuhwuhwuh what? What?  We're here today to honor those who t-t-tirelessly work so hard to make us laugh. The first comedy award we are presenting is for the funniest kid in school. And the nominees are: 
"
15,2,Announcer,"Clyde Donovan... Kelly P. Gardner ... Jimmy Valmer.
"
15,2,Jimmy,"Oh wow, this is so exciting, isn't it?  And the winner is...  Oh my God! Jimmy Valmer! I can't believe I w- won! 
"
15,2,Timmy,"Timmy Timmy Timmy! Livin' a lie.
"
15,2,Jimmy,"Wow, this is the greatest day of my life. Thanks everyone, for this incredible award.
"
15,2,Stan,"Can we go now?
"
15,2,Jimmy,"Go? We still have over fifty awards to hand out.
"
15,2,Crowd,"Awww!
"
15,2,Jimmy,"...and the winner for best comedy performance in a movie is...  Ben Stiller! Come on up here, Ben.  Is Ben Stiller here?  No? Huh... I guess B-ben Stiller could not be with us, so I'll accept this award on his behalf.  And the award for funniest correspondents dinner speech goes to...  President Obama!  Is President Obama here? No? Ah I guess we'll just accept this award on his behalf.
"
15,2,Timmy,"Livin' a lie! Timmy!
"
15,2,Jimmy,"Wow, what a terrific audience. Isn't this great.  Can I get another wuhwuh wha wha what what?  And now it's time to give out the award for the least funny people in the world. And the nominees are: 
"
15,2,Announcer,"The Germans... The Japanese... The Yupik Eskimos of the Chukchee Peninsula
"
15,2,Jimmy,"And the winner is... the Germans!  Uhhh... I guess unfortunately the Germans could not be with us tonight. So I will accept this award on their behalf.  Auf Wiedersehen.  And now, for the Kathy Griffin Award. The Kathy Griffin Award will be given each year to the person who is most likely to actually show up to receive the Kathy Griffin Award. And the winner is...  Tyler Perry. 
"
15,2,Tyler Perry,"Yeah! Yeeaahh! Yes! Yeeaahh! 
"
15,2,Timmy,"Timmy Timmy Timmy! Timmih!
"
15,2,Tyler Perry,"Oh! Man, I wanna thank you all for this amazing award, or as Madea would say, ""Halleluyer!"" 
"
15,2,Token,"Oh God, how embarrassing.
"
15,2,Tyler Perry,"Good afternoont! Halloer! I'd also really like to thank my-
"
15,2,Jimmy,"Okay, thahks, Tyler Perry.
"
15,2,Jimmy,"I just don't understand it, Dad. It's like, nobody cares about winning their comedy awards. The only people who showed up were me and Tyler Perry.
"
15,2,Ryan,"Uh huh...
"
15,2,Jimmy,"I really feel like I did all that work for nothing. People still think comedy is nothing but a big joke. I mean, come! on!
"
15,2,Ryan,"Mnn. Mhm.
"
15,2,Jimmy,"Dad, I'm really feeling sad and let down right now, and I feel like I can't even get a response from you. Could I at the very least please just get a what what-what?
"
15,2,Ryan,"What. Uh, what?!
"
15,2,Jimmy,"Thanks, Dad.
"
15,2,Sarah,"Jimmy! They're talking about your comedy awards! On the national news!
"
15,2,Jimmy,"The national news? Oh my gosh! People do care! 
"
15,2,Anchor,"A school in Colorado has declared Germans the least funny people in the world. The first annual comdey awards were held by the schoolchildren yesterday, and all of Germany is outraged.
"
15,2,President Wulff,"Jaaa jaaa jaaa! Deutschland ist ein Land aus stolz' Leuten. Und wir werden nicht dies' Beleid' 'nehmen. Der Comedy Awarden-Wahler haben sich Schand' auf'legt. Die Comedy Awarden-Wahler sind falsch! Ich möcht' der Welt absich', da' wir Deutschen sehr sehr sehr lustig sind. Wir machen die Witzlein in Büro und zu Haus'. Ich werde jetzt ein' deutsch' Witz sagen. Un Wurstmacher kauft ein' Müslibox. Ich werde jetzt noch ander' Witz sagen. Nockwast, nockwast.Wer ist das?Ein Kannibal'.Was?!Du bist etwa zu sterben und ge'essen werden.Schwein'hund! Ich werde zuerst umbringen!""
"
15,2,Anchor,"President Wulff went on to assure the world that Germans have a great sense of humor, and that retaliation towards the schoolchildren who said they don't will be swift and brutal.
"
15,2,Cartman,"Jimmy! Hey, Jimmy!  Dude, what the hell?! Did you see the news?!
"
15,2,Stan,"We told you doing a comedy award was a bad idea! Now all of Germany is pissed off at us!
"
15,2,Jimmy,"Duh-n, don't worry fellas. Everything's gonna be okay.
"
15,2,Cartman,"Okay?! Jimmy, do you know what happened to the last people Germans were pissed off at?! Tell him, Kyle!
"
15,2,Jimmy,"Fellas, I know Germany isn't happy with us, but you have to admit that in a lot of ways, the first annual comedy awards was a big success.
"
15,2,Kyle,"A big success?! You can't even get Tyler Perry to go back home!
"
15,2,Tyler Perry,"Halleluyer! Somebody call the IHOP, 'cause I made pancakes!
"
15,2,Butters,"Is it true? Do Germans wanna kill us?
"
15,2,Cartman,"Yeah! Thanks to Jimmy!
"
15,2,Jimmy,"No don't worry, everybody. I'm sure that Germany can take a joke just like the rest of us. 
"
15,2,Boy with Red Scarf,"It's the Germans! 
"
15,2,President Wulff,"Switch! Switch! Switch! Oder alle sterben! 
"
15,2,German 1,"Jaja! Lasst die Hände hoch! 
"
15,2,German 2,"Niemand fucking Schritt! 
"
15,2,Angela Merkel,"Glaubst du, dass die Deutschen kein' Humor hat?! Huh?! 
"
15,2,Kyle,"Jimmy, you're got to explain to the Germans that this is your fault, not ours!
"
15,2,Jimmy,"What- what am I supposed to s-say?
"
15,2,Cartman,"Ugh, let me talk to them. 
"
15,2,President Wulff,"Was machst du? Rück mit die andern. 
"
15,2,Cartman,"Hör zu, diese ganze Dinge ist ein Fehler. 
"
15,2,President Wulff,"Wie ein Fehler? 
"
15,2,Cartman,"Wir egal un die Comedy Awarding Thing. Es war Kinder der special education. Sie macht uns wählen. 
"
15,2,President Wulff,"Wollen Sie endlich beutren sein? 
"
15,2,Cartman,"Dürfen wir der Kind dort..  ...geboten?  Voilà, er ist Jud. Eh? Ein schöner safter Jud. Er ist friiisch. Und wunderhübsch, wunderhüüübsch. 
"
15,2,President Wulff,"Zurück! Mit ander, oder sterben! 
"
15,2,Cartman,"Well, I tried.
"
15,2,Stan,"What the hell are they gonna do to us?
"
15,2,Tyler Perry,"Oh my Lerd! What are we gonna doer? 
"
15,2,Token,"Aw, damn it. 
"
15,2,President Wulff,"Kommen auf! Schnell! Wir warten zu lang!  Schnell, schnell! 
"
15,2,Angela Merkel,"SCHNELL! 
"
15,2,President Wulff,"Ja, ja! Das ist gut! 
"
15,2,Robot,"Did you hear that the governor's mansion in Alabama burned down? It pretty much took out the whole trailer park. 
"
15,2,President Wulff,"Jaaa! Jaaa! Now what you say, maaan?! Here, is the greatest feat of German engineering! The XJ-212 Vudenkrein Funnybot!
"
