Season,Episode,Character,Line
10,1,Cartman,"Oh, son of a bitch!
"
10,1,Chef,"Come on, children. Let's all go home and make love.
"
10,1,Stan,"You need to see a psychiatrist, Chef. It's for your own good.
"
10,1,Chef,"I just like to make love up your butt.
"
10,1,Woman,"Oh my God!
"
10,1,Nurse,"Mr. Chef, is it?
"
10,1,Kyle,"All right, come on. 
"
10,1,Dr. Neeland,"Hello, I'm Dr. Neeland. What can I do for you today?
"
10,1,Kyle,"Hi, uh- our friend has been brainwashed by some fruity little club.
"
10,1,Dr. Neeland,"Brainwashed.
"
10,1,Stan,"Yeah, he joined the Super Adventure Club, and they convinced him having sex with children was okay with a little thing that goes whrrrrrr.
"
10,1,Dr. Neeland,"I thought that club was for hiking and kayaking.
"
10,1,Stan,"No, that's the Adventure Club. The Super Adventure Club has sex with children.
"
10,1,Dr. Neeland,"Oh. ...Oh, that's right, yeah.
"
10,1,Chef,"Doctor, do you have- children?
"
10,1,Dr. Neeland,"Why, yes, I have two young boys.
"
10,1,Chef,"Have you all been sodomizing your children too?
"
10,1,Dr. Neeland,"You say he's never been like this before?
"
10,1,Cartman,"No, Chef has always been super-cool.
"
10,1,Chef,"I'm gonna make love to the children.
"
10,1,Dr. Neeland,"He's pretty brainwashed all right. Worst case I've ever seen.
"
10,1,Cartman,"So what can we do??
"
10,1,Dr. Neeland,"I'm afraid there's no simple answer. When somebody's brainwashed it can take months, even years, to reverse the process.
"
10,1,Kyle,"But we don't have years! If Chef keeps this up, he's gonna go to jail forever!
"
10,1,Dr. Neeland,"Tell me, what was Chef's favorite thing to do before it was having sex with children?
"
10,1,Stan,"Having sex with women.
"
10,1,Dr. Neeland,"Then that's it. We'd better get your friend to the Peppermint Hippo right away.
"
10,1,DJ,"All right guys, be sure to tip the waitresses; this is two for one; put your hands together, this is Monique!
"
10,1,Chef,"Aw, come on, children. Let's go home.
"
10,1,Stan,"This isn't working.
"
10,1,Dr. Neeland,"Well let's... give it some more time, kids. 
"
10,1,Stripper,"Would you like to daaance???
"
10,1,Kyle,"No thanks. We're trying to unbrainwash our friend.
"
10,1,Stripper,"Daaance??? Anybody wanna daaance???
"
10,1,Cartman,"Come on, bitch! Dance!
"
10,1,Blonde,"Up yours, fatty.
"
10,1,Cartman,"Bitch, I'll twist your nuts off!
"
10,1,DJ,"All right guys, help me feel it out to them; we got a featured dancer coming out next; put your hands together for... Spontaneous Bootay! 
"
10,1,Stan,"Come on guys, we might as well go. 
"
10,1,Chef,"God-damn!
"
10,1,Stan,"Chef, we're leaving.
"
10,1,Dr. Neeland,"Nono, wait. Let him go. 
"
10,1,Spontaneous Bootay,"Come here, chubby. 
"
10,1,Chef,"Wait a minute.
"
10,1,Stan,"He's remembering.
"
10,1,Chef,"Children! What have I done?
"
10,1,Cartman,"It's okay Chef. Go on, remember!
"
10,1,Chef,"I'm goinna- I'm gonna-
"
10,1,Kyle,"Come on, Chef! You can do it!
"
10,1,Chef,"I'm gonna make love to you woman, 'gonna lay you down by the fire!
"
10,1,The Boys,"Yay!
"
10,1,Kenny,"(Chef!)
"
10,1,Chef,"Hey children, everybody! I'm back!  Ow.
"
10,1,Mr. Connolly,"Great shot, William! Hit him with another. 
"
10,1,Chef,"Oh! 
"
10,1,The Boys,"Chef!
"
10,1,Mr. Connolly,"Tally ho, lads! I must say you're starting to become quite a thorn in my balls.
"
10,1,Stan,"Where's Chef?! What have you done with him?!
"
10,1,Mr. Connolly,"He's safe.  He's fasting in the Deprivation Room and being read the Super Adventure Club manual. We've got to undo the damage you've done.
"
10,1,Cartman,"Look: If you wanna go around the world molesting kids, that's totally fine. But why do you need Chef?!
"
10,1,Mr. Connolly,"We don't need him, he needs us! Our club offers hope. Do you think we go around the world molesting children just because it feels really really really really good?! No! Our club has a message! And a secret that explains the mysteries of life!
"
10,1,Stan,"Oh Jesus, here we go.
"
10,1,Mr. Connolly,"Very well. I'm now going to tell you the secret of the Super Adventure Club.
"
10,1,Stan,"We don't wanna hear it.
"
10,1,Mr. Connolly,"You see, the Super Adventure Club was founded by the greatest explorer of all time, William P. Phinehas!  Phinehas climbed the highest peaks, tamed the mightiest rivers,  but every time he got somewhere, he realized that other explorers had beat him to it.  Phinehas was depressed, until he realized that if he couldn't be the first to discover places, he could be the first to have sex with the native children that inhabited those areas!  Phinehas quickly went down in history books as the first man to have sex with the Aborigine children at Uluru, and the first explorer to bugger all the underage mountainfolk of Nepal.  But now the most wonderful part. You see, after having sex with all those children, Phinehas realized that... molesting all those kids... had made him immortal.
"
10,1,Stan,"Immortal.
"
10,1,Mr. Connolly,"He discovered that children have things called marlocks in their bodies.  And when an adult has sex with a child, the marlocks implode, feeding the adult receptive cavity with energy that causes immortality, so saith the ruler of Bethos.  Phinehas traveled the world, loving many, many children, and he lived for eternity. Until he was hit by a train in 1892. 
"
10,1,Kyle,"...Do you realize how retarded that sounds?
"
10,1,Mr. Connolly,"Is it any more retarded than the idea of God sending his son to die for our sins? Is it any more retarded than Buddha sitting beneath a tree for twenty years?
"
10,1,Stan,"Yeah, it's way, way more retarded.
"
10,1,Mr. Connolly,"Well, now that you know our club secrets, it appears you ... leave us no choice. I'm afraid we're going to have to... ask you to leave. 
"
10,1,Stan,"We're not leaving without Chef.
"
10,1,Mr. Connolly,"If you choose not to leave, then I'm afraid we're just going to have to ... call security and make you leave.  You'll be let out by security and it will be super-embarrassing and everyone here will see!  Okay, you know how like, when you want people to leave but they won't leave, it's really frustrating?
"
10,1,Kyle,"We're not going anywhere without Chef.
"
10,1,Mr. Connolly,"Cool people leave before they've overstayed their welcome.  You petulant fools! You just had to push it, didn't you? You don't realize who you're dealing with here. Security!  Take these boys to the door.
"
10,1,Guard 1,"All right, come on kids.
"
10,1,Kyle,"No! Hey!
"
10,1,Mr. Connolly,"Haha! Look they're being led out by security! Haha!
"
10,1,Stan,"No, you don't understand! They've got our friend in the Deprivation Room!
"
10,1,Guard 2,"This is their house and they don't want you here. 
"
10,1,Kyle,"Sorry, dude, but this fruity little club isn't taking our friend!
"
10,1,William,"And sex with Eskimo children requires some special skills. 
"
10,1,Kyle,"Chef, come on!
"
10,1,Chef,"Children!
"
10,1,William,"Get out of here!
"
10,1,Cartman,"Kenny! Spin Blossom Nut Squash!
"
10,1,Kenny,"(Yeeeeehah!) 
"
10,1,Stan,"Come on, Chef!
"
10,1,Chef,"I can't... break these locks. 
"
10,1,Kyle,"Here! 
"
10,1,Cartman,"Run Chef!
"
10,1,Mr. Connolly,"What the-? Impossible! I made them leave!
"
10,1,Kyle,"Get outside! 
"
10,1,Mr. Connolly,"Stop them! 
"
10,1,Chef,"Children! Run! 
"
10,1,Mr. Connolly,"Stop! 
"
10,1,Stan,"We made it!
"
10,1,Mr. Connolly,"Don't you remember why you left South Park in the first place?? 
"
10,1,Stan,"Chef, come on!
"
10,1,Mr. Connolly,"You sought adventure! And why do people seek adventure? Because their lives have become dull and empty!
"
10,1,Kyle,"Yeah, he wanted adventure! Not a bunch of ridiculous bullcrap! Right Chef?  Chef?
"
10,1,Mr. Connolly,"Don't forget all your training, Chef! Stay with us and your life will be GRAND and ETERNAL!
"
10,1,Stan,"Chef, we love you.
"
10,1,Chef,"I'm sorry children. 
"
10,1,Kyle,"No! Chef, they've filled your head with lies! Can't you see that??
"
10,1,Chef,"Get the hell out of here, children!!
"
10,1,Mr. Connolly,"Yesss. Looks like our fruity little club is safe after all.  NO! 
"
10,1,The Boys,"Chef! 
"
10,1,Chef,"Ack.  Ow! Oh! Ah! Oh! Dammit!  Ah- Awww! 
"
10,1,Stan,"NO! 
"
10,1,Cartman,"A mountain lion! 
"
10,1,Mr. Connolly,"We can't lose another member! Shoot it! 
"
10,1,Chef,"Ah!
"
10,1,Marksman,"All right, this! 
"
10,1,Kyle,"CHEF! 
"
10,1,Cartman,"A grizzly bear!
"
10,1,Stan,"Oh my God... They killed Chef.
"
10,1,Kyle,"You bastards. YOU BASTARDS!
"
10,1,Mr. Connolly,"Pity. He would have made an excellent child molester. 
"
10,1,Cartman,"Maybe- maybe he's still okay.  No, really. They say the last thing you do before you die is crap your-
"
10,1,Chef,"POOOT! 
"
10,1,Cartman,"Oh never mind.
"
10,1,Stan,"Come on, let's go. 
"
10,1,Kyle,"We're all here today because Chef has been such an important part of our lives. A lot of us don't agree with the choices Chef has made in the past few days.  Some of us... feel hurt... and confused that he seemed to turn his back on us.  But we can't let the events of the last week take away the memories of how much Chef made us smile.  I'm gonna remember Chef as the jolly old guy who always broke into song.  I'm gonna remember Chef... as the guy who gave us advice to live by.  So you see, we shouldn't be mad at Chef for leaving us. We should be mad at that little fruity club for scrambling his brains.
"
10,1,Randy,"Yeah.
"
10,1,Mr. Mackey,"He's right. 
"
10,1,Kyle,"And in the end, I know that somewhere out there... there's the good part of Chef... that's still alive in us all. 
"
10,1,Mr. Connolly,"Is it working? Is it working?
"
10,1,Tech,"Yes. We've got a pulse!
"
10,1,Mr. Connolly,"Get him in the ICU suit! Hurry!  We have done it! Good! Raise him up!  Chef, can you hear me? Say something.
"
10,1,Darth Chef,"Hello there, children. How would you like some Salisbury steak?
"
10,1,Mr. Connolly,"Yes, go on.
"
10,1,Darth Chef,"And for desert, how would you children like to suck on my chocolate salty balls?
"
10,1,Mr. Connolly,"Oh? You mean like a chocolate candy?
"
10,1,Darth Chef,"No, I mean my balls.
"
10,1,Mr. Connolly,"Yes, YES! Hahahahahahaaa!
"
10,2,Gerald,"Hey there, Richard!
"
10,2,Richard,"Oh, hey Gerald. New car?
"
10,2,Gerald,"Yeah. It's a hybrid. I just... I just couldn't sit back and-  be a part of destroying the earth anymore.
"
10,2,Richard,"Well... Good for you.
"
10,2,Gerald,"Oho...  Thanks. 
"
10,2,Stephen,"Well, there goes the new high-and-mighty Gerald Broflovski.
"
10,2,Mrs. Garrison,"Yeah, ever since he got that new hybrid he thinks he's better than everyone else.
"
10,2,Gerald,"You know, the emissions from a vehicle like yours causes irreparable damage to the ozone. I drive a hybrid; it's much better for the environment.  Thanks.
"
10,2,Kyle,"Dad, can we go home? All you ever do since you got this car is drive around and show it off! 
"
10,2,Driver,"Hey, is that a hybrid?
"
10,2,Gerald,"Oh yes. You've got one too, I see.
"
10,2,Driver,"Yeah, I like to be a part of the solution and not part of the problem. Well, anyway,  good for you!
"
10,2,Gerald,"Thanks.
"
10,2,Kyle,"Dad, I think Ike is starving to death. 
"
10,2,Gerald,"Hold on, boys. We still have to go to the hardware store, and hand out awareness citations to SUV cars in the parking lot.
"
10,2,Kyle,"What?!
"
10,2,Gerald,"Okay, there's another one.  Aw, man! Look at that!  Can you believe this?! An SUV with a V8 engine, makes me sick!  ""Ticket for driving a gas-guzzler""
"
10,2,Kyle,"Dad, can we go home, please?
"
10,2,Gerald,"Look, there's a Jeep over there! Go write them a ticket, Kyle!
"
10,2,Kyle,"But Dad, I want-
"
10,2,Gerald,"NOW, KYLE! 
"
10,2,Stan,"Oh hey Kyle.
"
10,2,Kyle,"Aw, hey dude. What are you doing here?
"
10,2,Stan,"Helping my Dad pick out some cool new power tools. What are you doing?
"
10,2,Kyle,"Helping my Dad give people fake tickets. 
"
10,2,Randy,"What's this? 
"
10,2,Gerald,"Oh! Sorry Randy. Looks like you got a ticket.
"
10,2,Randy,"A ticket? ""Failure to care about the environment"" Oh Goddammit, did you do this, Gerald?!
"
10,2,Gerald,"Yeah. I'm just, you know, trying to make people more aware ya' know, it's a-
"
10,2,Randy,"You got some nerve, you know that?! Where do you come off ticketing people?!
"
10,2,Gerald,"Well, Randy, calm down. It's not a real ticket.
"
10,2,Randy,"I know it's not a real ticket!!
"
10,2,Jimbo,"Broflovski, did you put this crap on my windshield?! 
"
10,2,Gerald,"Jimbo, your truck probably gets less than ten miles to the gallon.
"
10,2,Jimbo,"Well thanks, Officer Dickhole!
"
10,2,Kyle,"Dad, let's just go!
"
10,2,Gerald,"Look, I'm just trying to make the people of South Park aware of a very serious problem.
"
10,2,Randy,"The problem, Gerald, is that ever since you got a hybrid car, you've gotten so smug that you love the smell of your own farts!
"
10,2,Gerald,"Oh! I'm sorry! I didn't think it was ""high and mighty"" to  care about the earth!
"
10,2,Randy,"And that too! Stop talking with your eyes closed! That's what smug people do!
"
10,2,Gerald,"Well, I really don't see how  that has anything to do with the-
"
10,2,Randy,"There, like that! Stop that!
"
10,2,Darryl,"Who the hell put this faggy fake ticket on my truck!
"
10,2,Gerald,"All right, that does it! Come on, Kyle, I don't want you hanging around with these ignorant idiots! 
"
10,2,Gerald,"Yeah. Yeah, I think it's best we just do it right away.
"
10,2,Kyle,"Dad.  Dad, Ike and I have been talking, and well, we feel that your new car is changing you.
"
10,2,Gerald,"Yes, it certainly is.
"
10,2,Kyle,"We're thinking that a lot of people in town starting too... 
"
10,2,Ike,"Take offense.
"
10,2,Kyle,"...a-are starting to take offense at your actions. We feel like you're starting to become-hmm... 
"
10,2,Ike,"Alienated.
"
10,2,Kyle,"...star-starting to become alienated from some of your friends.
"
10,2,Gerald,"Well, I totally agree, Kyle.
"
10,2,Kyle,"You do??
"
10,2,Gerald,"Yes. A lot of people in town just aren't ready to drive hybrid cars.
"
10,2,Kyle,"Righ!  Okay, good.
"
10,2,Gerald,"And that's why,  I've talked it over with your mother, and  ...we've decided to MOVE!
"
10,2,Kyle,"What??
"
10,2,Gerald,"We need to be where everyone is motivated and progressive like us! Start getting your things packed, boys! The Broflovksi family is moving to San Francisco! 
"
10,2,Stan,"Yeah? 
"
10,2,Butters,"Uh hay, Stan. Uh you should come on over. Uh they're havin' a goin'-away party for Kyle.
"
10,2,Stan,"Going away party? What do you mean?
"
10,2,Butters,"Well don't you know? Kyle's movin' away.
"
10,2,Stan,"Moving away?? Kyle can't move away!
"
10,2,Butters,"Well he is.
"
10,2,Stan,"Where's the going-away party?
"
10,2,Butters,"At Cartman's house.
"
10,2,Cartman,"Hey everybody! There's more pop in the refrigerator. Let's make this the best going-away party EVER! 
"
10,2,Token,"Hey Eric, where's Kyle?
"
10,2,Cartman,"Who? 
"
10,2,Clyde,"Kyle, the person leaving.
"
10,2,Cartman,"Kyle? Why would I invite Kyle?
"
10,2,Craig,"Dude, a going-away party is supposed to be for the person who is going away!
"
10,2,Stan,"Kyle? Kyle!
"
10,2,Clyde,"Kyle's not here. Cartman didn't invite him.
"
10,2,Stan,"What?!
"
10,2,Cartman,"You guys, this is our party. That no-good back-stabbing Jew rat is finally leaving! Come on, everyone! Let's sing! 'Nanana na! Nanana na! Hey hey hey! Goodbye Kyle!
"
10,2,Stan,"Kyle! Du-what is going on?!
"
10,2,Kyle,"My Dad says he can't live here anymore.
"
10,2,Stan,"Mr. Broflovski, please. Kyle's my best friend.
"
10,2,Gerald,"I'm sorry, Stan, but unfortunately you live in a small-minded town filled with ignorant boobs.
"
10,2,Stan,"Well... Maybe they'll change.
"
10,2,Gerald,"I wouldn't count on it. Come on, boys, get in the car! 
"
10,2,Stan,"Nooo!
"
10,2,Gerald,"Maybe you can make a difference, Stan.  Maybe you can get everyone to drive hybrid cars. Until that day,  we're just gonna have to be  with our own kind. 
"
10,2,Stan,"I will. I will get everyone to drive hybrid cars! I swear it!
"
10,2,Gerald,"Well? What do you think, huh? 
"
10,2,Sheila,"Oh Gerald, it's beautiful.
"
10,2,Gerald,"Yeah. Now THIS, is a house. 
"
10,2,Man,"Oh hello there, you must be the new neighbors.
"
10,2,Gerald,"Yes that's right. We're the Broflovskis.
"
10,2,Man,"Welcome to San Francisco. I'm Peter Thompson. This is my wife, Nancy Jarvis, and our son, Brian Thompson-Jarvis  So how do you like the neighborhood?
"
10,2,Sheila,"Oh it's gorgeous. These old houses are so neat.
"
10,2,Peter,"Yes, well, unlike most cities, in San Francisco we try to  keep all the historic houses instead of knocking them down.
"
10,2,Man 2,"You in here, Peter?
"
10,2,Peter,"Oh hay, Paul. Come on in and meet the Broflovskis
"
10,2,Paul,"Hello there. I'm Paul McDonahue. This is my wife, Paulie Beaumont-McCallahan, and our daughter, Mindy McDonahue-Beaumont-McCallahan
"
10,2,Gerald and Sheila,"Hello.
"
10,2,Paul,"We noticed your hybrid out front - that's a V series, right?
"
10,2,Gerald,"Yeah. That's right.
"
10,2,Peter,"Whoa, nice car, but we're gonna have to get you into the BT series  Its emissions are actually cleaner.
"
10,2,Gerald,"Wow, so, everyone here drives a hybrid, huh?
"
10,2,Peter,"Oh, of course. We're a little more progressive and ahead of the curve here in San Francisco.  Ahhhm.  Anyway, I'm sure you'll find it much better here.
"
10,2,Paul,"Yes, you'll find that San Francisco is pretty much more open-minded and grown-up than the Midwest.  Ahhh,  ahh,  ahh.  We're just a little bit more protective of our environment here in San Francisco
"
10,2,Gerald,"Yeah. We sure are.
"
10,2,Stan,"Come on, people. Come on, people now. 
"
10,2,Cartman,"Dude, what are you doing?
"
10,2,Stan,"I'm writing a song about the importance of hybrid cars, so maybe people will change their ways.
"
10,2,Cartman,"THAT's gay, heh.
"
10,2,Stan,"Well if I have any chance of getting Kyle back, I have to get people to stop driving SUVs!
"
10,2,Cartman,"Why do you want Kyle back?? Don't you see how awesome it is without him?
"
10,2,Stan,"You know, Cartman, you may be stoked now, but I bet you're gonna find that withuot Kyle around to rip on, your life is empty, and hollow.
"
10,2,Cartman,"Psh! Whatever dude. I don't need Kyle to rip on, I've got Butters. Come on, Butters, you stupid Jew! 
"
10,2,Butters,"Yeah! I'm a dumb Jew. 
"
10,2,Stan,"Come on, people. Come on, people now.
"
10,2,DJ,"All right, all you dreamers and creamers out there out there in South Park, I'm gonna play a song by a local artist that really made me think about my impact on the earth. This is Stan Marsh with ""Hey, People, You've Gotta Drive Hybrids Already"". 
"
10,2,Stan,"Come on now, people now people now'
People now, come on now, people now
Got to drive hybrids, people now
People now, people now, people now
Hybrids are for people now, people now
Group of people driving people now
Get a hybrid, be good people now.
"
10,2,Customer,"He's right. 
"
10,2,Stan,"We have all got to be people now
People-driving-hybrid people now
People now, people now, hybrid now
Hybrid-people-driving people now.
Come on, people, let's be people now
Hybrid-people-driving people now
Come on, everybody be people now
"
10,2,Jimbo,"Yeah, I just wanted to  try to set an example, you know?
"
10,2,Jimbo,"Thanks. 
"
10,2,Mrs. Garrison,"Can you believe some people still don't drive hybrids? 
"
10,2,Randy,"I know! It's like ""Earth to America? Hello? This is simple stuff here. Gawl""
"
10,2,Mr. Mackey,"Well from now on, I'm only going to associate with other hybrid-car drivers. Everyone else is just ignorant, m'kay?
"
10,2,Driver 1,"Good for you!
"
10,2,Driver 2,"Thanks!
"
10,2,Randy,"At least we're smart enough to know better!
"
10,2,Driver 3,"Thanks! 
"
10,2,Stan,"Come on, everybody be people now
"
10,2,Speaker,"And so we are here to honor Stan Marsh for making South Park the city with the highest percentage of hybrid owners in the country! 
"
10,2,Richard,"If only the rest of the country  was as insightful as we are.
"
10,2,Stan,"Ah, thanks. I was really just trying to make it so my friend can move back here so... if you don't mind, I'm gonna try to get a hold of him now. 
"
10,2,Jimbo,"Great speech!
"
10,2,Gerald,"Yeah, well, you know my son is just  a little bit more clever than some.
"
10,2,An officer,"Hello there, I'm Ranger McFriendly. I'm the person who watches over the delicate ecosystem of South Park. You must be the little boy who wrote that song.
"
10,2,Stan,"Yeah.
"
10,2,Ranger McFriendly,"Uhh! 
"
10,2,Stan,"Ow!
"
