Season,Episode,Character,Line
18,9,Announcer,"Ticket proceeds help fight the gluten crisis in West Africa! It's a night of pure, pure estrogen! Tickets on sale now! 
"
18,9,Randy,"Yeah, it's me. I told you I can't play the concert!
"
18,9,Record Executive,"Come on, this is a great lineup.
"
18,9,Randy,"Look, I do a lot of post-production enhancements to make my music sound the way it does, okay? I feel like if I play live I'm... really gonna disappoint people. I'm sorry, but the answer is no.
"
18,9,Record Executive,"I don't think you're really in a position to turn down this kind of gig.
"
18,9,Randy,"What is that supposed to mean?
"
18,9,Record Executive,"I understand your son gave all your savings to Canada.
"
18,9,Randy,"Yes, Freemium gaming.
"
18,9,Record Executive,"I'm sorry. Freemium gaming destroys lives. I lost my father to Candy Crush.  You need this, Lorde. And the girls out there need you. You've got till tomorrow to think it over. 
"
18,9,Randy,"I love Candy Crush.
"
18,9,Kyle,"All I wanted was to play one level of Call of Duty and you know what Ike told me? He said the living room was for old people.
"
18,9,Stan,"I don't get it. The whole fun of Call of Duty is that you get to do the shooting.
"
18,9,Kyle,"I know! But that doesn't matter any more! These kids don't wanna play the game, they just wanna watch people on YouTube play it. And you know why? Commentary.
"
18,9,Kenny,"(Commentary?)
"
18,9,Kyle,"Yeah. You used to sit in the living room with family and friends to hear their commentary on things. Now you can get it with a little guy in a window on the screen. Someone who just comments on stuff. I mean, really? Who would even WANT to do that?! 
"
18,9,Cartman,"Hey bros, what's going on? This is CartmaaanBrah! Be sure to subscribe to my channel if you haven't already, 'cause subscribing makes you feel good! Uhh, so today I'm gonna comment on Call Of Duty. More specifically, I'm going to comment on my friends commenting on Call Of Duty, so let's start. 
"
18,9,Kyle,"All I wanted was to play one level of Call of Duty and you know what Ike told me? He said the living room was for old people.
"
18,9,Cartman,"That's Kyle the Jew again, talking about Call Of Duty to Stan.
"
18,9,Stan,"I don't get it. The whole fun of Call of Duty is that you get to do the shooting.
"
18,9,Cartman,"Stan is such a douchebag. He just agrees with Kyle no matter what.
"
18,9,Kyle,"I know! But that doesn't matter any more! These kids don't wanna play the game, they just wanna watch people on YouTube play it.
"
18,9,Kenny,"(Commentary?)
"
18,9,Cartman,"There's Kenny commenting on Call of Duty. Kenny! Kenny! SPEAK UP!! SPEAK THROUGH THE HOOD KENNY!
"
18,9,Kyle,"Yeah. You used to sit in the living room with family and friends to hear their commentary on things. Now you can get it with a l-
"
18,9,Shelly,"Mom, Dad, Kelly and Stacy are going to the Women of Rock concert! Can I go with them?! 
"
18,9,Sharon,"I don't know, Shelly.
"
18,9,Shelly,"But Mom, Lorde is playing! You can't not let me go or I'll hate you forever! 
"
18,9,Randy,"Shelly, there's a good chance Lorde isn't goin' to show up.
"
18,9,Shelly,"She will too! She has to show up, and if I don't get to see her I'm gonna kill myself!
"
18,9,Randy,"And what if you go and Lorde doesn't sound that great in person?
"
18,9,Shelley,"That doesn't matter, Dad! We love Lorde because she's real! Gosh, you guys don't understand anything!
"
18,9,Randy,"You know, I think Lorde is going to play tomorrow.
"
18,9,Shelly,"So can I go or not?!
"
18,9,Randy,"If she means that much to you.
"
18,9,Shelly,"Okay, yay, thanks, love you guys. 
"
18,9,Sharon,"Sooo you're doing it? 
"
18,9,Randy,"How can I let her down? Do you mind finishing up here? I think I should practice a little.
"
18,9,Sharon,"Of course not.  Anything to keep you away from cock magic.
"
18,9,Cartman,"Uhh, so today I'm gonna comment on Call Of Duty.
"
18,9,Kyle,"Hey Ike, you wanna come watch TV with me?
"
18,9,Cartman,"More specifically, I'm going to comment on my friends commenting on Call Of Duty, so let's start.
"
18,9,Kyle,"Oh no! No, Ike! You are not watching him comment on things!
"
18,9,Kyle,"All I wanted was to play one level of Call of Duty and you know what Ike told me? He said the living room was for old people.
"
18,9,Cartman,"That's Kyle the Jew again, talking about Call Of Duty to Stan.
"
18,9,Kyle,"What the fuck?!
"
18,9,Stan,"I don't get it. The whole fun of Call of Duty is that you get to do the shooting.
"
18,9,Cartman,"Stan is such a douchebag. He just agrees with Kyle no matter what.
"
18,9,Kyle,"Ike, that is enough! If you're interested in Call of Duty, go play it downstairs in the living room!
"
18,9,Cartman,"God these guys are so annoying, aren't they? CartmaaanBrah!
"
18,9,Kyle,"But that's all that matter now! It's just all ... and the new celebrity?
"
18,9,Ike,"CartmaaanBrah!
"
18,9,Kyle,"What do you think you're doing?!
"
18,9,Cartman,"Shooting for a D in a game of Horsedick.
"
18,9,Kyle,"You know what I mean! Why is my little brother watching you talking about us talking about him?!
"
18,9,Cartman,"I have a YouTube blog where I comment on video games. Big whoop.
"
18,9,Kyle,"I don't need Ike listening to you comment on anything!
"
18,9,Stan,"What are you talking about?
"
18,9,Kyle,"This fat fuck thinks he's PewDiePie! Because of him I can't get Ike to come out of his room!
"
18,9,Cartman,"Because of me?! I'm pretty sure I'm not the person who invented Let's Plays, Kyle.
"
18,9,Kyle,"Let's Plays?
"
18,9,Cartman,"That's what they're called, dude. Get with the times. 
"
18,9,Miley Cyrus,"There's a party going on and it's all right here, yehhhehehah!
Throw my hands in the air while I'm twerkin' this chair
There's a party going on and it's all right here, yehhhehehah!
And I'm movin' my hands while I'm shakin' my tits.
"
18,9,Stagehand,"Alright guys, Uh, Miley's about to finish up her set. So next we'll need you, Nicki Minaj, then Iggy Azalea who'll be performing with a hologram of Michael Jackson, and then finally you, Lorde.  Have a great show, ladies.
"
18,9,Randy,"Hey uh, listen, I, I thought I could do this, but it's not gonna work.
"
18,9,Record Executive,"You're nervous, it's understandable.
"
18,9,Randy,"No I'm eh... I know for a fact that I don't sound the same live.
"
18,9,Record Executive,"You think those people out there care what you sound like? You're just another female pop star. Just go out there, pump your hips and rub your clit.
"
18,9,Randy,"Hey! That's not what my music is about! I'm not reducing myself to that!
"
18,9,Iggy,"Oh fuck you, Lorde! You think you're so much better than everyone!
"
18,9,Randy,"No, I don't, Iggy. I just think that our younger girl fans need something a little more positive as role models.
"
18,9,Iggy,"That's easy for you to say because YOU don't have a nice body! Is that why you're so high and mighty, Lorde?! Because you're jealous of this booty?!
"
18,9,Randy,"Iggs, I really don't care to go through this again with you.
"
18,9,Iggy,"'Cause let's face it! You got legs that look like a horse!
"
18,9,Randy,"Fuck you! 
"
18,9,Record Executive,"Alright that's enough!  Look at yourselves!
"
18,9,Iggy,"You're an Internet bullshit artist, Lorde!
"
18,9,Stan,"Hey, what's up?
"
18,9,Kyle,"You're not gonna believe this.
"
18,9,Stan,"Oh no, what now?
"
18,9,Kyle,"I wanted to get Ike out of his room, so I invited all his friends over for a slumber party to play Dragon Age: Inquisition.
"
18,9,Stan,"Yeah?
"
18,9,Kyle,"Come on! 
"
18,9,PewDiePie,"He's just laying there.
"
18,9,Kyle,"See? Look at this. Ike has all his friends over and they're just sitting around on their own computers barely talking to each other. Ike is watching PewDiePie play Dragon Age.
"
18,9,PewDiePie,"I'm going ""Dun dun dadadun dun dadadun.""
"
18,9,Kids,"PewDiePie!
"
18,9,Kyle,"And this kid is watching Cartman commenting on people commenting on Dragon Age.
"
18,9,Butters,"Well it's a really great game. The characters are so rich.
"
18,9,Cartman,"Butters is such a butthole, oh my God! CartmaaanBrah!
"
18,9,Kids,"CartmanBrah!
"
18,9,Stan,"Dude, video games are meant to be played in a living room, not something to watch people comment on!
"
18,9,Conner,"Okay Grandpa, we'll be sure to keep that in mind. 
"
18,9,Stan,"Grandpa?
"
18,9,Kyle,"This is how they talk to us!  You'd better watch your mouth, kid!
"
18,9,Kid 1,"Yeah Conner, we're supposed to respect our elders, remember?
"
18,9,Kid 2,"It's best to just make old people think they matter.
"
18,9,Stan,"Oh, is that right?! Do you even know how to multiply?!
"
18,9,Kid 2,"No sir. Thank goodness we have you to do that. 
"
18,9,Stan,"We're not being grandpas! Your guys's stuff is just seriously lame! Our generation's stuff is cool!
"
18,9,PewDiePie,"Oh my God I killed him!
"
18,9,Iggy,"Missy who who?
That's all I do is rip off Missy.
Missy who?
Missy who? Missy who? Missy who who? Missy who who?
Alright bitches and hos, via hologram and shit, Michael Jackson! 
"
18,9,Tech 1,"And, cue the hologram! 
"
18,9,MJ Hologram,"Hee hee. 
"
18,9,Randy,"They shouldn't rehash dead people. It's so wrong.
"
18,9,Nicki,"Oh Lorde, you're such a purist.
"
18,9,Randy,"Can't help it, Nick. Can't help feeling like... we're losing something.
"
18,9,Wendy,"Hi everybody. I love you!
"
18,9,Audience,"Thanks for loving me. I love you too.
"
18,9,Wendy,"So I guess there's this new trend with young people where the celebrities they look up to most are YouTube commentators. Just ordinary people who sit in front of a mic and blab their opinions about everything while their mindless loyal followers cheer them on. Isn't that crazy??  Well let's meet one of these stars of the internet. Please welcome CartmanBrah! 
"
18,9,Cartman,"CartmaaanBrah!
"
18,9,Wendy,"So can you explain to our audience members over the age of five what it is that you DO?
"
18,9,Cartman,"Well, Wendy, I started by talking about people talking about video games, but now I'm branching out into talking about people talking about music and the arts as well.
"
18,9,Wendy,"And why do you think young people-?
"
18,9,Cartman,"CartmaaanBrah!
"
18,9,Wendy,"...Why do you think young people are responding to this?  I'm asking you a question! 
"
18,9,Cartman,"CartmaaanBrah! CartmanBrah! Be sure to subscribe to my channel, brahs.
"
18,9,MC,"And now, give it up for the girl from New Zealand, LORDE!
"
18,9,Randy,"Thank you! Thanks a lot! This is for all the royals out there!  Lorde Looorde. I'm Lorde, ya ya ya-a-a. Sittin' on the toilet thinkin' 'bout how I'm not as rich as other people, ya ya ya.  Yaa ya ya ya, I'll never be, I'll never by royalty. Ya ya ya. But that'd be nice 'cause that'd be a nice fantaasy.  Women's bathrooms smell so nice, ya ya ya. Ya ya ya.  And we'll never be- Lorde Lorde Lor- Lorde flushing- Lordy Lordy Lorde. Lor-uh, okay, uh.  Oh God. Sorry.  Uh hold on. Hang on, uh. 
"
18,9,MJ Hologram,"Hee hee.  I'm free! I'm free!
"
18,9,Randy,"Sorry folks, just one second here.
"
18,9,MJ Hologram,"Hee hee. Dah dadit dat ja!
"
18,9,Guard 1,"Stop him. 
"
18,9,Guard 1,"Michael Jackson's hologram is on the loose!
"
18,9,MJ Hologram,"Hee hee!
"
18,9,Randy,"Ah ya ya. Okay, uh. Ah ya ya ya ya-a-a-a.  Okay, uh, uh...  Oooo! Oh yeah! Oh my clit! Oh yeah! Oooo yeah, flick that bean, yeah! 
"
18,9,Fan,"Ogh! Lorde, ewww!
"
18,9,Randy,"Oh, I'm so horny, yeah! Ooo, fuck, my clit's so big! Oooo! 
"
18,9,Randy,"Could you um, pass the potatoes, Stan?  Great, thanks.  Well, nobody's talking. Does anyone have anything to talk about?
"
18,9,Stan,"Why'd you have to rub your clit on stage, Dad?
"
18,9,Randy,"I was told to!
"
18,9,Sharon,"You were told to walk out in front of a hundred thousand people including little girls who look up to you, and start rubbing your clit.
"
18,9,Randy,"Okay, hold on! A, I don't have a clit, so technically, I wasn't rubbing anything! And B, I didn't want to even perform tonight, but Stanley gave all our money to Canada through a freemium game, so if anyone rubbed their clit, it was him! 
"
18,9,Kyle,"It's dying. The living room is... dying.
"
18,9,Randy,"Yeah, it's me. I need to fix this. How can I undo the clit-rubbing?
"
18,9,Record Executive,"What are you talking about? It's great! You're the most commented-on artist in the world right now! You're blowing up twitter and you're trending on CartmanBrah. #clitnubbin
"
18,9,Randy,"Look, this isn't what I want! My music is supposed to be-
"
18,9,Record Executive,"It's not about the music, Lorde! It never was. It's about comments! And sister, you've got 'em!
"
18,9,Randy,"This ends now. I'm gonna tell people the truth.
"
18,9,Passenger,"Will you look at that? Everyone on their cell phones, nobody sayin' a word to each other. Call me a grandpa, but I still like commenting face to face with folks. You know what I mean, buddy?
"
18,9,MJ Hologram,"Yes.
"
18,9,Passenger,"You're headin' up to the mountains too, huh? Gonna do some skiin'?
"
18,9,MJ Hologram,"No, I just need to... take care of some im-, important business.
"
18,9,Passenger,"Oh, what kind of business? Oh are you a fisherman?
"
18,9,MJ Hologram,"Yes. I mean, yes, that's all. I'm, I'm just gonna fish and hunt.
"
18,9,Passenger,"Oh, you're a hunter? What do you prey upon?
"
18,9,MJ Hologram,"Nobody! That's ignorant!
"
18,9,Passenger,"Well, you must have a favorite kind of prey?
"
18,9,MJ Hologram,"Allegedly! Allegedly! That's ignorant!
"
18,9,Passenger,"You know, excuse me for saying so, but you seem kind of... transparent.
"
18,9,MJ Hologram,"...That's ignorant. I'm just cold.
"
18,9,Passenger,"I'm saying it must make it easier to sneak up on your prey.
"
18,9,MJ Hologram,"Allegedly! I'm weary of this conversation! Can we please stop talking, please?! Ignorant!
"
18,9,Passenger,"Well, whatever it is you're after, I hope you get it.
"
18,9,MJ Hologram,"Oh I will. Trust me, I will. 
"
18,9,Tech 2,"Ah, we've lost any ability to track the hologram's location. Ih...it looks like it reprogrammed its guidance systems.
"
18,9,Record Executive,"We paid a lot of money for that hologram. You'd better find a way to get it back!
"
18,9,Tech 3,"Project Alpha?
"
18,9,Tech 4,"Yes. That might be our only option.
"
18,9,Record Executive,"What is Project Alpha?
"
18,9,Tech 4,"The first hologram we ever created to appear on stage. It was a prototype. But perhaps the best thing to stop a hologram-
"
18,9,Tech 3,"Is another hologram. Bring up Project Alpha!
"
18,9,Tech 2,"Sir, are you sure that we wanna-?
"
18,9,Tech 3,"Bring it up! 
"
18,9,Record Executive,"What is that?
"
18,9,Tech 3,"Tupac.
"
18,9,Tech 4,"Tupac?  Yo. The hologram of Michael Jackson is on the loose. We need you to ""take care of the situation."" 
"
18,9,Tech 3,"Godspeed, Tupac.
"
18,9,Man,"Oh my gosh, honey look it's Tupac! I told you them homies didn't cap his ass!  Oh, this is going on Instagram! 
"
18,9,Cartman,"Hey hey, how's it going, bros? This is CartmanBrah. CartmaaanBrah. And uhh, we are, it looks like we are at the bus stop now.  Yep, there's Kyle, Stan andn Kenny looking stupid as ever.
"
18,9,Kyle,"I don't know what the hell to do. The whole world's gone crazy.
"
18,9,Stan,"Tell me about it.
"
18,9,Cartman,"Uh oh, it looks like Kyle is taking issue with something again. Kyle's got a pro-blem. CartmanBrah!
"
18,9,Kyle,"You know, you used to sit in the living room with your friends and family, and THEY were the ones commenting on whatever was on TV.
"
18,9,Cartman,"Oh God.
"
18,9,Kyle,"Do you mind?!
"
18,9,Cartman,"Oh, looks like Kyle is commenting on my commenter window, bras! Be sure to comment on that. #kyleisgettingfrustrated
"
18,9,Kyle,"Dude! Nobody wants to hear you commenting on things!
"
18,9,Cartman,"Oh really. Ten thousand subscribers and counting, brah!
"
18,9,Randy,"Thanks for seeing me. I've got my speech written. I'm ready to let the world know the truth. 
"
18,9,Record Executive,"Sit down, Lorde.
"
18,9,Randy,"I'm not interested in being talked out of ending this. It's the right thing to do.
"
18,9,Record Executive,"Do you know what an artist is now, Lorde? An artist is a conversation piece, nothing more.  Like a vase, or a kitschy side table. Just something for people to comment on.  The old ways are dying. We're not making money off records, we're making money off tweets. And you've taken it to a whole new level.
"
18,9,Randy,"Well that's not a world Lorde ever wanted to be a part of.
"
18,9,Record Executive,"On the contrary. Lorde is going on the Jimmy Fallon show tonight and exposing her asshole for everyone to freak out about.
"
18,9,Randy,"I'll do no such thing!
"
18,9,Record Executive,"Who said anything about you? 
"
18,9,Randy,"You can't just replace artists with holograms. Who will make the content?
"
18,9,Record Executive,"Today, commentary IS the content. And you, I'm afraid, are just in the way. 
"
18,9,Mr. Garrison,"Okay children, let's take our seats. Before we get started, Kyle has asked to say a few words. Go ahead, Kyle.
"
18,9,Kyle,"What is happening to our living rooms? There is a crisis in America, and-
"
18,9,Cartman,"Looks like we're in the school now. Check out Wendy, she's flat as a pancake.
"
18,9,Mr. Garrison,"What the hell is that?
"
18,9,Kyle,"It's Cartman's stupid online persona!
"
18,9,Cartman,"Oh my dick's gettin hard again! It's protrudin' out my paaaaants!
"
18,9,Mr. Garrison,"What the hell?
"
18,9,Cartman,"This is the way of the future, Mr. Garrison.
"
18,9,Butters,"It's true!
"
18,9,Cartman,"Heh that's right, Butters will back me up on anything. He's such a bitch.
"
18,9,Butters,"Heheyehah.
"
18,9,Kyle,"There is a crisis in America! As families grow further and further apart-
"
18,9,Cartman,"There is a crisis in America. and we have to save our living rooms. Our living rooms are dying.
"
18,9,Kyle,"Mr. Garrison, will you make him stop!
"
18,9,Mr. Garrison,"I don't- I don't even understand what's happening.
"
18,9,Kyle,"THIS is the reason why our living rooms are dying!
"
18,9,Cartman,"This is the reason why our living rooms are dying, so we've got to do something.
"
18,9,Mr. Mackey,"Eric Cartman's commenter window to the principal's office, please? Eric Cartman's commenter window to the principal's office!
"
18,9,Cartman,"What the hell did I do?
"
18,9,Principal Victoria,"Eric, I've had a lot of complaints that your online persona is becoming a distraction.
"
18,9,Cartman,"Well this sucks. Looks like I'm in the principal's office for just commenting on things.
"
18,9,Principal Victoria,"Eric, I am talking to YOU!
"
18,9,Cartman,"Adults so don't get what's cool anymore.
"
18,9,Randy,"Sharon? Sharon!
"
18,9,Sharon,"Randy? What's going on?
"
18,9,Randy,"They made a hologram of me, Sharon! They don't care about the music! They're REPLACING us!
"
18,9,Sharon,"Oh my God! You mean, I just slept with a hologram?
"
18,9,Randy,"The hologram's in our bedroom?
"
18,9,Sharon,"Yes!
"
18,9,Tupac's Hologram,"I've gotta be leavin' now, Sharon. I would leave you my number but I'm just a hologram 'n shit.
"
18,9,Randy,"You slept with Tupac?! SHARON!
"
18,9,Record Executive,"It's a brave new world, starting much sooner than we thought. What we need is someone who truly gets the changing of the guard. We have an army of holograms poised to start the next chapter in American culture. How would you like to be in charge of it all?
"
18,9,Cartman,"Ohohoh, totally, brah! So sweet. Being in charge of stuff rules! CartmaaanBrah!
"
18,9,Record Executive,"Glad you feel that way. We have a lot to do together. We're about to take this to a whole new level.
"
18,9,Cartman,"Ooohh, I love whole new levels! This is gonna be so totally awesome! CartmaaanBrah!
"
18,1,Cartman,"Boner balls. Boner balls-boner... Boner forest. Dense... boner forest.
"
18,1,Stan,"Pungent crotch sweat. Pungent milk- milky crotch spooge.
"
18,1,Kyle,"Barking vaginal belch.
"
18,1,Cartman,"Protruding vaginal boner.
"
18,1,Kenny,"(Dilapidated titties incorporated.)
"
18,1,Cartman,"Oh, I like that. 
"
18,1,Butters,"Rotten boobie turds!
"
18,1,Stan,"Nah.
"
18,1,Kyle,"Bloody butt cough.
"
18,1,Stan,"Uh huh.
"
18,1,Stan,"Angry Clit Spasm
"
18,1,Registrar,"Nope, sorry.
"
18,1,Stan,"Whooping Fart Balls.
"
18,1,Registrar,"Nnnnnope.
"
18,1,Stan,"Lubricated Titty Burgers.
"
18,1,Registrar,"That's taken too.
"
18,1,Stan,"Indifferent Rectal Semen Splooge!
"
18,1,Registrar,"Sorry.
"
18,1,Cartman,"Indifferent Rectal Semen Splooge is taken too?! Come! On!
"
18,1,Kyle,"How are we supposed to name our startup company if every name is already taken?!
"
18,1,Registrar,"I told you, you just have to be really original with with your company name. There's a lot of startup company these days. 
"
18,1,Cartman,"Furry Balls Plopped Menacingly On The Table, Incorporated!
"
18,1,Registrar,"That's available! Congratulations!
"
18,1,Kyle,"It... doesn't... quite roll off the tongue.
"
18,1,Stan,"Dude, we're not gonna get any attention with that name.
"
18,1,Butters,"Man this sucks!
"
18,1,Randy,"Uhhh, Stan? Aren't you supposed to be in school?
"
18,1,Stan,"No. Dad, we don't need school anymore. We're forming a startup company.
"
18,1,Randy,"A startup company? A company that does what?
"
18,1,Stan,"No, we don't wanna do anything.
"
18,1,Kyle,"Yeah, that's why we wanna have a startup company.
"
18,1,Butters,"Yeah, we're sick of school! But all the good attention-getting startup names are taken.
"
18,1,Randy,"Wuhuhull, boys, there's more to starting a company than having a catchy name.
"
18,1,Stan,"...Nnnno, there isn't. 
"
18,1,Cartman,"You guys! You guys, it's awesome! Holy shit you guys!  You guys, I've got it!
"
18,1,Stan,"What?
"
18,1,Cartman,"It's the greatest startup company name EVER! 
"
18,1,Kyle,"What?! Tell us!
"
18,1,Cartman,"Washington. Redskins. 
"
18,1,Kyle,"Washington Redskins?
"
18,1,Cartman,"It's sooo sweet!
"
18,1,Stan,"I'm pretty sure that's taken, Cartman.
"
18,1,Cartman,"It's not, dude! Some dumb court-thingy, and the trademark got pulled! You can use it! Aaand the logo!
"
18,1,Stan,"Washington Redskins.  I like it!
"
18,1,Kenny,"(Me too!)
"
18,1,Kyle,"What?!
"
18,1,Cartman,"Dude! There's already brand name awareness and it's instantly recognizable!
"
18,1,Kyle,"Wait. Guys, this, this doesn't seem legal.
"
18,1,Cartman,"Kyle, you're not hearing me! The trademark has been pulled! We can do whatever we want!
"
18,1,Stan,"You alright dude?
"
18,1,Kyle,"Yeah, I just... well I just thought our company name would be more like uh... or-original
"
18,1,Cartman,"It's a strong name, dude. It's like agressive and masculine like Boner Forest, but Boner Forest was taken.
"
18,1,Kyle,"Yeah, but maybe we need a name that's more affirming, like, shows what we stand for.
"
18,1,Cartman,"We don't stand for anything. Remember our company plan, guys!  Start up, cash in, sell out, bro down.
"
18,1,Kyle,"I'm just not sure this is the name people are gonna give money to.
"
18,1,Butters,"We already got a dollar!
"
18,1,Stan,"What?! 
"
18,1,Butters,"One dollar pledge!
"
18,1,Kenny,"(Yahoo!) 
"
18,1,Cartman,"I told you guys! ""Washington Redskins"" totally gets people's attention!
"
18,1,Butters,"Another two dollars!
"
18,1,Kyle,"No way!
"
18,1,Cartman,"Sittin' on our asses, here we come!
"
18,1,News 4 Anchor,"Another new startup company is gaining a lot of attention on the Internet. They're a company that does absolutely nothing, and they're called, the Washington Redskins.  The Redskins started as what appeared to be some kind of adolescent prank, but almost overnight it has become one of the most heavily funded projects on Kickstarter.  Why did you give five dollars to the Washington Redskins Kickstarter?
"
18,1,Teen Boy,"I dunno, I just. Uh. They don't do anything, that's pretty sweet. I dunno, I thought it was funny.
"
18,1,Cartman,"By pledging just one or two dollars, you are helping us in our fervent quest to not have to do stuff. If you pledge $10 or more, you will receive this luxurious company micro badge.
"
18,1,News 4 Anchor,"It's called crowd-funding, using the Internet to raise money without having to pay back your investors, a tactic that some believe is unfair and impersonal.
"
18,1,Cartman,"Washington Redskins. Go fuck yourself.  Sure, we'd be happy to take your money. Yup. Go to our kickstarter page. Okay, nice, idiot. Uh huh, fuck you, bye bye.
"
18,1,Businessman,"You are Eric Cartman?
"
18,1,Cartman,"Yes, I know.
"
18,1,Dan Snyder,"My name is Dan Snyder. I'm the president and owner of the Washington Redskins
"
18,1,Cartman,"Oh, cool. Please take a seat.
"
18,1,Dan Snyder,"Thank you, but I will stand.
"
18,1,Cartman,"Nice, I like that.
"
18,1,Dan Snyder,"Young man, we ask that you please stop using the name Washington Redskins for your organization.
"
18,1,Cartman,"Stop? But why?
"
18,1,Dan Snyder,"Because we are the Washington Redskins, and we are a football team! You have NO right to use our name to get attention!
"
18,1,Cartman,"Uhhh, the trademark got pulled so I'm totaly free to use the name, actually.  Um, Butters, could you get that?
"
18,1,Butters,"Washington Redskins. Go fuck yourself.
"
18,1,Dan Snyder,"Look! Don't you see that when you call your organization ""The Washington Redskins"", its offensive to us?
"
18,1,Cartman,"How is it offensive?
"
18,1,Coach,"How is it offensive?! Jesus, what-?!
"
18,1,Dan Snyder,"We are a proud team, Mr. Cartman! We have no wish to be associated with people who actively do nothing!
"
18,1,Coach,"Makes us feel like a joke
"
18,1,Cartman,"Guys, guys! We have total respect for you! When we name our company ""Washington Redskins,"" it was out of deep appreciation for your team and your people. 
"
18,1,Dan Snyder,"Uh, I know I can't legally make you stop using our name, but, but won't you just do it out of decency?
"
18,1,Cartman,"Mmmm, noooo, Because I don't want to. Aaaand we can't just change the name of our company 'cause it's like super hard. But hey, from one Redskin to another, go fuck yourself. 
"
18,1,Flight attendant,"All around the world, people are saying they are inspired by the Washington Redskins. The Internet startup company has raised so much money in Kickstarter that now, more groups are doing the same.
"
18,1,Reporter,"More news on the Washington Redskins tonight. Their defiant. F-You attitude has now caught the attention of the terrorist group ISIS. The terrorists said they admire the Washington Redskins and want to try it and follow their business model.
"
18,1,A caller,"Well, let's not forget, Marsha that there's a people here, okay, who are not happy about the use of the name, the Football Washington Redskins!
"
18,1,Woman,"Well yeah, but does anyone really care about them? 
"
18,1,Cartman,"Dude, this is sooo cool! We only have six days to go before all the money pledged to our company becomes liquid!
"
18,1,Kyle,"Guys, we need to talk to you. I really don't think we wanna be a company that ISIS looks up to. We should maybe issue a statement saying that we don't sanction them.
"
18,1,Cartman,"Oh no. No, you guys. We started this company to do nothing. If we start doing stuff now, it'll put it all at risk!
"
18,1,Kyle,"People aren't gonna support our company if we dig in our heels and say we don't care about anything!
"
18,1,Cartman,"Digging in our heels and pissing on public opinion us what the Washington Redskins are all about!  Now come on, guys! If you wanna be a successful business, then you have to be honest about what you are!  Once you take a stand on something, you're pretending like your company is about more than money. Then all of a sudden you're the NFL and and your players get caught molesting little boys!
"
18,1,Kyle,"That's the Catholic Church!
"
18,1,Cartman,"NFL, Catholic Church, same thing! Okay, let's use the Catholic Church! You take a moral stand on issues, you say you're about honor and integrity, and the next thing you know, your clergymen are getting caught beating up their wives in an elevator!
"
18,1,Kyle,"That's the NFL!
"
18,1,Cartman,"It's the same thing, Kyle! The point is, if we as an organization claim to be about high morality, somebody is eventually going to get raped or beaten in an elevator and it's most likely going to be Butters.
"
18,1,Butters,"Oh no!
"
18,1,Kyle,"All right, I really don't want to have to do this, but... I'm not happy with the direction this company is taking.
"
18,1,Cartman,"Well, what are you gonna do? Go back to school? I'm not going back there, man!
"
18,1,Kyle,"Maybe I'll start my own company.
"
