Season,Episode,Character,Line
11,1,Cartman,"Race war! Come on! Race war!
"
11,1,Token,"If you really think it's not a big deal, then you really are ignorant. That's all. I'm not ""fighting"" anybody. 
"
11,1,Cartman,"Token forfeits!  Whites win!  Whites win!  Race war is over, everybody! Whites won again!
"
11,1,Randy,"I want to apologize deeply and sincerely for using the N-word on Wheel of Fortune. And I want to assure you that I am not a racist, Reverend Jackson. 
"
11,1,Jesse Jackson,"The puzzle you were solving was ""people who annoy you"".
"
11,1,Randy,"Uh well, like anybody else thought it was ""naggers"". I mean, right?
"
11,1,Jesse Jackson,"Mr. Marsh, you need to take time to understand African-American culture, visit black museums, see black performers and artists.
"
11,1,Randy,"Oh! Ah I will! I'm really down with  African-Americans.
"
11,1,Jesse Jackson,"Do you really want to apologize? Are you sure?
"
11,1,Randy,"Y-Yes, absolutely.
"
11,1,Jesse Jackson,"Very well. If you want to apologize, I will accept. 
"
11,1,Randy,"Hahh, thank you, Mr. Jackson, thank you.
"
11,1,Jesse Jackson,"Brian, get a picture of Mr. Marsh apologizing. 
"
11,1,Brian,"Ready to go, sir.
"
11,1,Jesse Jackson,"Kiss it.
"
11,1,Randy,"Huh?
"
11,1,Jesse Jackson,"Apologize. Kiss it.
"
11,1,Randy,"You want me to kiss your-
"
11,1,Jesse Jackson,"That's right.  Apologize.
"
11,1,Randy,"Agh, oh, okay. I'll ahh...  Let's see here uh...
"
11,1,Jesse Jackson,"Apologize. 
"
11,1,Stan,"Hey Token. I just wanted to let you know that everything is cool now. My dad apologized to Jesse Jackson.
"
11,1,Token,"Oh I see, so I'm supposed to feel all better now.
"
11,1,Stan,"Well, yeah.
"
11,1,Token,"You just don't get it, Stan!
"
11,1,Stan,"Dude, Jesse Jackson said it's okay!
"
11,1,Token,"Jesse Jackson, is not the emperor, of black people! 
"
11,1,Stan,"He told my dad he was...
"
11,1,Woman,"Today we are going to have a guest speaker talk to us about sensitivity and the power of words.  In a moment you will meet Dr. David Nelson, who has first-hand experience in overcoming slander, because David is himself a little person. Who knows what a little person is?  Yes? Over here?
"
11,1,Butters,"A midget?
"
11,1,Woman,"Not exactly. That term is actually considered offensive, and that's why Dr. Nelson goes from school to school getting us all to think about what we say. He has two PhD.'s and has published six books! Please welcome David Nelson!
"
11,1,Mr. Nelson,"Good morning, students! How are we all feeling today?  I would like to share with you all my-
"
11,1,Cartman,"No! Dude! No fucking way!  Dude! 
"
11,1,Mr. Nelson,"That, that words are like bullets. And if you give-
"
11,1,Cartman,"Stop! Stop! Stop! Stohahahahahahaha...
"
11,1,Mr. Mackey,"Eric, be quiet!
"
11,1,Mr. Nelson,"No, no, it's okay. He'll run out of steam here pretty soon. 
"
11,1,Cartman,"Look! Look look, look. They put a little suit on him. 
"
11,1,Comedian,"So I said to my wife, ""You told me to kill the damned cockroach! Don't yell at me for making a mess!""  We've got a great crowd here tonight. Now, how many people are actually from Colorado?  Ya got nothin' better to do on a Friday night than to go to a comedy club, huh?  Hey, don't I know you from somewhere?  Yeah. I know you. You're the guy that said ""nigger"" on Wheel of Fortune.  Look! Everybody! It's the ""nigger"" guy. 
"
11,1,Man 2,"Hey, it is him.
"
11,1,Comedian,"Oh, we got a star in the club. Everyone wave to the ""nigger"" guy.  Say, ""Hi, 'nigger' guy!""
"
11,1,Randy,"Hi, ""nigger"" guy! 
"
11,1,Comedian,"That's all right, ""nigger"" guy. You know we're just playin'. 
"
11,1,Randy,"Yeah... No problem...
"
11,1,Comedian,"Have you all seen these navigation systems in these cars these days? Damn things look like they're straight out of ""Far Out Space Nuts"". Maybe ""nigger"" guy has one. You got one, ""nigger"" guy? 
"
11,1,Man 3,"Hey look, Betty. It's that ""nigger"" guy. 
"
11,1,Three kids,"Nigger guy. Nigger guy. 
"
11,1,Clerk,"Hey. What do you think you're doing? 
"
11,1,Randy,"I just... need some aspirin.
"
11,1,Clerk,"You aren't welcome in this store, ""nigger"" guy.
"
11,1,Randy,"Fine! 
"
11,1,Mr. Nelson,"Principal Victoria, I'm very concerned about the behavior of one of your students.
"
11,1,Principal Victoria,"Yes, we apologize for Eric Cartman's behavior, Mr. Nelson. We feel terrible.
"
11,1,Mr. Nelson,"Why? I don't feel terrible. It doesn't bother me at all.  Words are like bullets, and I let 'em pass right through me.  I just know that with some one-on-one time together with this Eric Cartman, I have a chance to change the way he thinks.
"
11,1,Mr. Mackey,"Uh, it might be best if you just ...let it go, m'kay?
"
11,1,Mr. Nelson,"You don't understand.  You see, words are like bullets. And if you take away the gunpowder-
"
11,1,Mr. Mackey,"Yeah yeah, we we get it, Mr. Nelson.
"
11,1,Principal Victoria,"Very well, Mr. Nelson.  Stacey, go ahead and send in Eric Cartman.  Eric, Mr. Nelson is concerned about how you respond to little people.
"
11,1,Cartman,"Oh. Did I hurt his little feelings? 
"
11,1,Mr. Nelson,"You know, you think you have the power to make me insecure, but your words are actually completely powerless.
"
11,1,Cartman,"Oh oh oh oh! If we could get, like, eight of these, we could dress them all up like little beavers, right, and then put 'em in a pond, and see if they build a dam! 
"
11,1,Mr. Nelson,"You see? No matter what you say, I'm still standing.
"
11,1,Cartman,"Barely! 
"
11,1,Mr. Nelson,"No matter how you act, I can rise above it!
"
11,1,Cartman,"""Rise above it!"" Get it? Like he can rise above anything! 
"
11,1,Mr. Nelson,"Shut your fucking mouth!
"
11,1,Principal Victoria,"Mr. Nelson! 
"
11,1,Mr. Nelson,"He, he, he didn't get to me. I was I was just I wast just joking
"
11,1,Cartman,"Look, look how his face gets all red! He's like a little strawberry!
"
11,1,Mr. Nelson,"Aaaaaaa!
"
11,1,Randy,"Words with venom, words that bind. Words used like weapons to cloud my mind. I'm a person. I'm a man. But no matter how hard I try, people just say ""Hey! There goes that 'nigger' guy.""  Everywhere I go, it's always the same. I can't get away from that terrible name! ""Hey Nigger Guy! Nigger Guy! Nigger Guy!"" Stop! Now go. Call me Nigger Guy! Fill me with your hate! Try to bring me down- Oop up, you're too late. Someone just beat you to it. But my dream will not die: To be thought of as more... than just ""Nigger Guy"".  Respect. 
"
11,1,Stan,"Token! Hey, wait up.  I just wanted to say, I get it now. You know, after that ""little person"" talk at that assembly the other day, I understand how you feel about somebody saying the N word.
"
11,1,Token,"Sooo black people are midgets. 
"
11,1,Stan,"God dammit!
"
11,1,Mr. Nelson,"Excuse me: over here, please? All right, I need all students to join me over here. 
"
11,1,Mr. Nelson,"I have called you here because it is time that we taught Eric Cartman a lesson once and for all! In a few seconds, Eric will be sent in, and when we walks through that door, I want you all at the same time to yell, ""Hello, fatso!""
"
11,1,Craig,"...I don't think that's a very good idea, sir.
"
11,1,Mr. Nelson,"He has to learn his lesson! You see, words are like bullets.  All right all right, here he comes. 
"
11,1,Kids,"""Hello, fatso!""
"
11,1,Cartman,"Hey! What the hell is that?! You think that's fuckin' funny?!  Kyle, did you put everybody up to this?!  I bet you did! What the hell is going on?!
"
11,1,Mr. Nelson,"Now you know how it feels.  You didn't like it when the tables were turned, did ya?
"
11,1,Cartman,"Alright, alright, alright, who is the freaking genius who dressed him up in little suspenders? Clyde, was that you? Gahahahahaha!
"
11,1,Mr. Nelson,"You can't get to me! Words are like bullets!
"
11,1,Randy,"And so it is my honor to announce today the Randy Marsh African-American Scholarship Foundation.  It is my hope that this foundation will prove my commitment to the education of African-American students and erase once and for all my identity as the ""nigger"" guy.  You really... you really don't know how hard it is to be constantly reminded of something lame that happened in your past. I mean I... just wanna move on from what happened on ""Wheel of Fortune"", you know and... and when people call me... ""nigger guy""... they're bringing up a painful chapter of my history and all the negativity that went along with it. You just... you can't imagine how that feels. 
"
11,1,Black Man,"Is this ""nigger"" guy serious?
"
11,1,Randy,"Anyway, here's to a new start for us all. Thank you! 
"
11,1,Driver,"Thar look Skeeter! That's that guy from the TV!
"
11,1,Skeeter,"Well well well, looks like we got ourselves a nigger guy! 
"
11,1,Randy,"Awww! Awwww! 
"
11,1,Skeeter,"Yee haw! Yiiip yip yip yip yip yip.
"
11,1,Passenger,"Wooo! 
"
11,1,Randy,"Whoa! 
"
11,1,Skeeter,"Where you goin' ""nigger"" guy?
"
11,1,Randy,"Please I, I don't want any trouble.
"
11,1,Skeeter,"Well you got trouble, when you first decided to slander an entire race of people on ""Wheel of Fortune""!
"
11,1,Driver,"Yeah. You like making fun of minorities, ""nigger"" guy? Huh we don't take kindly to social ignorance.
"
11,1,Passenger,"You tell 'im, Skeeter, you tell 'im!
"
11,1,Randy,"What do you want?
"
11,1,Skeeter,"What do we want?  We want to live in a world without people like you who are intolerant of African-Americans!
"
11,1,Man 4,"Leave him alone.
"
11,1,Passenger,"Hey... That's that other ""nigger"" guy.
"
11,1,Skeeter,"Huh?
"
11,1,Passenger,"That's the guy from Seinfeld, used the N-word a whole bunch o' times.
"
11,1,Driver,"Michael Richards? Huh well, son of a bitch!
"
11,1,Skeeter,"Looks like it's our lucky day! We done got us two ""nigger"" guys!
"
11,1,Man 5,"Make that three.
"
11,1,Passenger,"Mark Fuhrman?
"
11,1,Skeeter,"Who?
"
11,1,Passenger,"He done said the N-word in the O.J. case.
"
11,1,Driver,"Well what is this? A ""nigger"" guy convention? 
"
11,1,Richards,"We aren't being pushed around anymore. Leave.
"
11,1,Driver,"Come on, Skeeter.  These ""nigger"" guys ain't worth our trouble.
"
11,1,Skeeter,"Damn ""nigger"" guys!  We'll be back! 
"
11,1,Richards,"You'd better come with us.
"
11,1,Richards,"Come on in, Mr. Marsh. We'll make you some coffee.
"
11,1,Randy,"What's going on here?
"
11,1,Fuhrman,"We've been following your story since we first saw it on the news. Don't worry - you're with friends now. Dale here used the N-word in a racial joke at work. Scott used the plural N-word to refer to a group of gardeners who broke his fence.
"
11,1,Scott,"They were Mexicans. I was being ironic.
"
11,1,Richards,"We're all just like you.
"
11,1,Randy,"No.  No no, I'm sorry, but I'm not... like you. I just said the N-word by mistake to win money.
"
11,1,Richards,"I made a mistake too.  I was trying to be funny! I got frustrated and thought I would get some shock laughs. I'm just... not that good of a comedian if you want to know the real truth.
"
11,1,Randy,"You said the N-word to a black man's face! That's way worse than what I did!
"
11,1,Richards,"You really think that matters?!  You really think all those people out there see a difference? Oh, they might say your racial slur was more accidental; they might even laugh about it. But at the end of the day, all you are to them is just another damned ""nigger"" guy!  Oh, you don't like that, do ya?
"
11,1,Randy,"No.
"
11,1,Fuhrman,"Randy, we want you to join us. We have a plan to make this all go away once and for all.
"
11,1,Stan,"Now look, Token, I've done everything I can to make this right! You have no reason to still be mad!
"
11,1,Token,"I have every reason to be mad! You just don't get it!
"
11,1,Stan,"I'm not responsible for what my dad did!
"
11,1,Token,"No, but you can't just pretend it never happened either!
"
11,1,Stan,"What the hell do you want from me?! 
"
11,1,Token,"Nothing!
"
11,1,Stan,"Then stop being mad!
"
11,1,Token,"No!
"
11,1,Butters,"Fellas! Fellas come quick! Cartman's gonna fight the midget! 
"
11,1,Butters,"All right, Eric, come on, Eric.
"
11,1,Kyle,"Dude, are you sure you wanna do this? Apparently this guy has a black belt in karate.
"
11,1,Cartman,"It's a midget, dude.
"
11,1,Mr. Nelson,"Students, I am going to beat the crap out of this kid to prove a point.
"
11,1,Cartman,"Hahaha, no dude. It can't talk, that isn't fair, I'll laugh too much. 
"
11,1,Randy,"Senators, I know it is not normally considered ""American"" to ban words.  But there is one slur that has caused so much damage that we believe it should finally be made illegal. I'm talking, of course, about the term ""nigger guy"".
"
11,1,Senator 1,"""Nigger guy""?
"
11,1,Randy,"Two words which by themselves can be harmless but which together... form a verbal missile of hate.
"
11,1,Richards,"Yeah! That's right!
"
11,1,Randy,"Oh sure. Some people just use the term in jest - tell a nigger guy joke or two thinking it's no big deal - but they don't realize it can lead to people using the term as an excuse for violence.
"
11,1,Skeeter,"Goddamn nigger guy's tryin' to be all political-like now!
"
11,1,Randy,"Senators, I've learned to admit that I'm capable of having- slightly racist thoughts once in a while. Can anybody say they never do? How long will it be before you are all called ""nigger guys""? 
"
11,1,Senator 2,"Uhhh, hold on a second, are you suggesting that ""nigger guy"" could become a slur that refers to all white people?
"
11,1,Senator 3,"I'm certainly not a nigger guy. I've never thought a racist thought.
"
11,1,Senator 4,"Aw, come on, you're the biggest nigger guy in Washington.
"
11,1,Senator 1,"Mr. Marsh, we see now the importance of your bill.  All those in favor to ban the term ""nigger guy""?
"
11,1,Most Senators,"Aye!
"
11,1,Senator 1,"Opposed?
"
11,1,Senator 4,"Nay?
"
11,1,Senator 1,"The motion is passed! 
"
11,1,Randy,"We did it!
"
11,1,Field Reporter,"For the first time in American history, a word has been officially banned from use.
"
11,1,Senator 3,"From now on, if a person uses the word ""nigger,"" it must be at least seven words away from the word ""guy."" 
"
11,1,Field Reporter,"Tom, it appears that the nigger guy epidemic is ove-  Oh dammit I said it, didn't I?
"
11,1,Mr. Nelson,"AAAA! Ow! Ow! Okay!  Okay, you win!
"
11,1,Cartman,"Say ""Uncle!""
"
11,1,Mr. Nelson,"Ung-cle!
"
11,1,Cartman,"Hahaha, now say ""Caroline, don't go into the light!""
"
11,1,Mr. Nelson,"Caroline, don't go into the light!
"
11,1,Cartman,"Haaha, hahahahahaha! Oh man, that is hysterical!  Oh!
"
11,1,Mr. Nelson,"There! Now you all see that I am not limited by my size.  I have proven my point! My work here is done! 
"
11,1,Stan,"What was his point?
"
11,1,Kyle,"I have no idea.
"
11,1,Stan,"Dude, I don't get it.
"
11,1,Kyle,"I don't get it either.
"
11,1,Stan,"Wait a minute. That's it! I don't get it.
"
11,1,Kyle,"...Huh?
"
11,1,Stan,"Don't you see, Kyle? I don't get it!  Token, I get it now. I don't get it. I've been trying to say that I understand how you feel, but, I'll never understand. I'll never really get how it feels for a black person to have somebody use the N word. I don't get it.
"
11,1,Token,"Now you get it, Stan. 
"
11,1,Stan,"Yeah. I totally don't get it.
"
11,1,Token,"Thanks, dude.
"
11,2,Cartman,"This picture I like to call ""The Pierre"". I invited Butters to stay the night, and while he was sleeping I made a mustache on his face with cat poo. Hahahahaha.  And this time, when Butters stayed the night, I put a tampon in his mouth.  I call this picture ""The Sleeping Menstrual"".  This one, I call ""Hot Fudge Mondae"".  I really like how the light plays with the background on this one.
"
11,2,Kyle,"Is this all you brought us here to see?
"
11,2,Cartman,"Oh no, there's much more.  Let's see- Oh yes, look at this one: I call it ""New Moon Rising"".  I did a whole study using my ass.  Here it is using some high-contrast stuff.  trying out some... different light filters here.  But this is nothing compared to what I have planned. Because tonight... is going to be my coop de grass.
"
11,2,Kyle,"Butters is staying over tonight?
"
11,2,Cartman,"Yes. And tonight, while Butters is asleep, I am going to-
"
11,2,Butters,"Hey, fellas! 
"
11,2,Cartman,"Heh!  Oh, oh hey, Butters!  I wasn't expecting you so soon.
"
11,2,Butters,"Yeah.  I finished my chores so I came over a little early.  Hey! Are you guys all sleepin' over too?
"
11,2,Cartman,"No no, these guys were just leaving.  weren't you guys?
"
11,2,Stan,"Come on, let's go. 
"
11,2,Kyle,"Wait, wai- I can't let this happen.  Butters.
"
11,2,Butters,"Yeah Kyle?
"
11,2,Kyle,"Don't you think it's a little strange that Cartman keeps asking you to stay over?
"
11,2,Cartman,"Kyyyle!
"
11,2,Butters,"Uh what do you mean?
"
11,2,Kyle,"I mean, that if-
"
11,2,Cartman,"What he means is that he's jealous that you've taken his place as my new best friend! But grow up, Kyle! Change is a part of life.
"
11,2,Butters,"Heh yeah, grow up, Kyle.
"
11,2,Kyle,"Hrrugh! 
"
11,2,Butters,"So what do you wanna do first, Eric? You wanna play a game or just chitchat for a while?
"
11,2,Cartman,"Well actually, Butters, I think we'd better hit the hay pretty soon.
"
11,2,Butters,"But, uh-ih-it's only 6:30.
"
11,2,Cartman,"Yeah, and I'm exhausted. If you are not sleepy yet, I have some more of that nighttime cold medicine you can drink.
"
11,2,Cartman,"You guys! I got it!  It seriously! It's the greatest picture ever! Oh my God!
"
11,2,Stan,"What'cha do to Butters this time?
"
11,2,Cartman,"It was genius! I waited 'til he was totally asleep, right? And then I got my camera, and I pulled down his pants, and then I took a picture of his wiener in my mouth! 
"
11,2,Kyle,"Dude!
"
11,2,Cartman,"I know I know, check it out, look.  I got his whole wiener in my mouth, see? Heheh. Oh man, I got him good!
"
11,2,Stan,"Dude, how is putting Butters' wiener in his mouth getting him?
"
11,2,Cartman,"Because that makes Butters gay now!
"
11,2,Kyle,"No dude, that makes you gay!
"
11,2,Cartman,"Eh- ...what?
"
11,2,Kyle,"You put a guy's wiener in your mouth, that makes you gay, stupid!
"
11,2,Cartman,"Nuh uh.
"
11,2,Kyle,"Yeah huh!
"
11,2,Cartman,"Kenny, that doesn't make me gay, huh?
"
11,2,Kenny,"(Ehe, that makes you very fucking gay.)
"
11,2,Cartman,"But I'm not g-I'm not gay, you guys!
"
11,2,Stan,"You are now.
"
11,2,Cartman,"No, no, it was a stupid mistake!
"
11,2,Kyle,"Doesn't matter. You're gay now.
"
11,2,Cartman,"No, it was just for a second!  What, what can I do? How how can I reverse this?
"
11,2,Stan,"You can't!
"
11,2,Kyle,"Nono wait. I I know how you can reverse it, Cartman.
"
11,2,Cartman,"How?
"
11,2,Kyle,"The only way you can cancel it out is to get Butters to put your wiener in his mouth.
"
11,2,Cartman,"Really?
"
11,2,Kyle,"Yeah. Then it cancels out the gay polarity.
"
11,2,Cartman,"...Shit, I gotta find Butters! 
"
11,2,Kyle,"...Idiot.
"
11,2,Butters,"Help me, I thinking I'm falling in love with you... 
"
11,2,Cartman,"Butters.
"
11,2,Butters,"Whoa, hey Eric.
"
11,2,Cartman,"Butters, guess what? I have a surprise for you.
"
11,2,Butters,"A surprise? What is it?
"
11,2,Cartman,"It's so fuckin' awesome. You're gonna be soo stoked. It's the best surprise ever!
"
11,2,Butters,"Oh boy!
"
11,2,Cartman,"You ready?
"
11,2,Butters,"Y-yeah!
"
11,2,Cartman,"Okay! Just open your mouth and close your eyes and, and get on your knees!
"
11,2,Butters,"Oh, okay! 
"
11,2,Cartman,"Hang on a second here. 
"
11,2,Butters,"How come uh, I can't see?
"
11,2,Cartman,"'Cause then it wouldn't be a surprise, would it? 
"
11,2,Butters,"Oh uh, ho yeah.
"
11,2,Cartman,"All right, that's good.  Okay, open your mouth, Butters?  That's good, just like that.
"
11,2,Butters,"Hey. Hey wait a minute. This ain't a trick, is it? Why you're not gonna, eh stick something icky in my mouth, are ya?
"
11,2,Cartman,"...I swear on my mother's life, Butters. I am not going to stick anything icky in your mouth. 
"
11,2,Butters,"Well okay!
"
11,2,Cartman,"All right, you ready?  All right just- okay, open uh- okay, okay, here it comes. Just sit very still, okay? Here we go. 
"
11,2,Stephen,"Butters!
"
11,2,Cartman,"Uh! 
"
11,2,Butters,"Whoa! Hey Dad! 
"
11,2,Stephen,"Butters! What are you doing?!
"
11,2,Butters,"I'm getting a surprise! 
"
11,2,Stephen,"Oh my God! My, my only son, reduced to this! 
"
11,2,Butters,"Hey. Where'd Eric go?
"
11,2,Stephen,"Butters, how long have you been doing stuff like this?
"
11,2,Butters,"Like what?
"
11,2,Stephen,"Don't lie to me, Butters! I know your secret now! No wait, wait. It's okay. It's okay, Butters. This isn't a serious problem. You're just bi-curious.
"
11,2,Butters,"What's... bi-curious?
"
11,2,Stephen,"You are. Just harmless curiosity, and it doesn't mean anything. We just need to get you some help, Butters. 
"
11,2,Linda,"What's going on, you two?
"
11,2,Butters,"Nothin' Mom, I'm just a little bi-curious. 
"
11,2,Stephen,"Father Maxi, I... just don't know where else to turn. You see, I've just learned that my son is... bi-curious.
"
11,2,Father Maxi,"Is that true, son? Are you feeling... confused?
"
11,2,Butters,"...Yeah, I'm pretty confused alright.
"
11,2,Stephen,"You see?
"
11,2,Father Maxi,"Young man, These confused feelings that you're having are simply the Devil's way of trying to get a hold of you.
"
11,2,Butters,"Really?
"
11,2,Stephen,"What can I do, Father?
"
11,2,Father Maxi,"There is a special camp where young men who are confused, like your son, can go and be cleansed by the power of God. Many bi-curious boys come out the camp completely cured.
"
11,2,Stephen,"A secluded camp where lots of bi-curious boys are all put together? That sounds like a good idea.
"
11,2,Butters,"Whoa boy! Camp!
"
11,2,Cartman,"Haahaahahaha!  Very funny! I suppose you really think you got me!
"
11,2,Kyle,"What are you talking about, fatass?
"
11,2,Cartman,"I checked on the Internet, Kyyyle, and getting Butters to put my wiener in his mouth wouldn't make me not gay like you said!
"
11,2,Kyle,"You figured that out, huh?
"
11,2,Cartman,"That's right. And I also learned from the Internet that just because I put Butters' wiener in my mouth doesn't mean I'm gay! All I have to do is throw away the picture, forget it ever happened, and nobody will ever know. 
"
11,2,Kyle,"Except for us.
"
11,2,Cartman,"Right, except for you.
"
11,2,Kyle,"And all the people we tell.
"
11,2,Cartman,"Why would you tell anybody?
"
11,2,Stan,"Because it's really, really funny.
"
11,2,Cartman,"...It's not that funny. There's lots, there's lots of things that are way funnier.
"
11,2,Kyle,"Like what?
"
11,2,Cartman,"Liiike... a tampon... in the school cafeteria... in, in somebody's lunch.  Liiike, a, a dog crap... on, on a guy's face! 
"
11,2,Stan,"That isn't funny.
"
11,2,Cartman,"Yes it is! Now you guys, I'm getting pissed off! You'd better not tell anybody!
"
11,2,Kyle,"Well, maybe we will, maybe we won't.
"
11,2,Cartman,"Fine! Whatever! You guys don't have any proof I put Butters' wiener in my mouth! It will be your word against mine! And we all know that everyone trusts me way more than you guys!  You guys, please don't tell anybody.
"
11,2,Kyle,"Okay. We won't tell anybody as long as you are super nice to us, every day, from now on.
"
11,2,Cartman,"Oh right, like that's possible! Alright, fine! You know what I'm gonna do, Kyle?! I'm gonna go home, and photo shop the picture so that it is your face with Butters' wiener in his mouth here! And if ANY of you say anything to anybody, I'll simply show them the picture of Kyle.  Haha, hahahaha! 
"
11,2,Leader,"Everyone, say hello to our new camper, Butters.
"
11,2,Campers,"Hi Butters. Hello. Hi. Hello Butters.
"
11,2,Stephen,"Thank you so much for taking him in.
"
11,2,Director,"Don't worry. Your son just needs to learn that he can be straight if he chooses to be.
"
11,2,Director,"Do you know why you're here at camp, Butters?
"
11,2,Butters,"Because I'm bi-curious?
"
11,2,Director,"That's right. Like all the campers here, you're confused, and you don't think there's a way out. But even though some people would have you believe you can't control how you feel, the truth is that with the power of Jesus Christ you can be normal. Now, just to make sure you don't slip up while in camp we assign every camper an accountabilibuddy.  Let's meet Ryan, your accountabilibuddy.  Ryan thought he could never change. But now he's learning that with the power of Christ and prayer, he can have a whole new life.  Over this way we have the cafeteria. All the meals are served there.  Uh Bradley! How about you be Butters' accountabilibuddy?
"
11,2,Bradley,"Humble yourselves therefore under God's might hand, that he may lift you up. - Peter 5:6
"
11,2,Director,"Butters here is new to the camp. He's chosen to rid himself of his affliction and forge a personal relationship with Jesus Christ.
"
11,2,Butters,"I'm bi-curious.
"
11,2,Bradley,"Do not lie with a man as one lies with a woman: that is detestable. - Leviticus 18:22.
"
11,2,Director,"That's right, Bradley. I think we're well on our way to being healed.  We've got another one: Room 22.
"
11,2,Staffer,"Aw, darnit!
"
11,2,Stan,"Aw man, I've got H O R S now. 
"
11,2,Kyle,"Okay, my turn. 
"
11,2,Cartman,"Where is it, you filthy Jew?!
"
11,2,Kyle,"Where's what?
"
11,2,Cartman,"You know God damned well what!
"
11,2,Kyle,"Let go of me.
"
11,2,Stan,"What the hell are you doing, Cartman?!
"
11,2,Cartman,"I went home to alter the picture of me with Butters' penis in my mouth to look like Kyle, but it was gone!  What did you do with my picture?!
"
11,2,Kyle,"Knock it off! I don't have your stupid picture!
"
11,2,Cartman,"Give it back, Kyle!
"
11,2,Kyle,"I don't have it!
"
11,2,Cartman,"I swear to God, Kyle, if you don't give it back right now,  I'm gonna break your fuckin' Jew legs right here!
"
11,2,Kyle,"Shut up!
"
11,2,Cartman,"You shut up! You're lying, and  you two are covering up for him! You know what? You're just like Jews yourselves! Stan, you're a Jew, and Kenny, you're a Jew! You're all Jews!  OW!  OW! AAAAUH!  NYAAAAAAAAAA!
"
11,2,Campers,"The Lord is love this forWith Jesus I can just say noAnd not be confused anymore.
"
11,2,Director,"We will now hear a sermon from Pastor Phillips. For those of you who are new to camp, Pastor Phillips is somebody who has broken free of the bonds that afflict you.
"
11,2,Butters,"He's bi-curious too?
"
11,2,Director,"Not anymore. Because Pastor Phillips prayed, and by the hand of Jesus Christ, he's now completely cured! Let's hear it for Pastor Phillips, kids!
"
11,2,Pastor Phillips,"Helloooo campers!  Yeth, believe it or not, I mythelf used to have unclean urges, and like a lot of you, I thought I was just made that way, that I didn't have a choice. But then I realized that God didn't want me to be that way! God wanted me to be a man!  So I buckled up in my little suit and I prayed to be normal and guess what?  It worrrrked! 
"
